# y+          
# Time          	patch           	min             	max             	average         
0.215115        	bottom	1.30127541e-01	3.48160802e-01	1.35215626e-01
0.215893        	bottom	1.29981969e-01	3.48161921e-01	1.35085302e-01
0.21667         	bottom	1.29837177e-01	3.48162883e-01	1.34955738e-01
0.217448        	bottom	1.29693159e-01	3.48163680e-01	1.34826927e-01
0.218226        	bottom	1.29549907e-01	3.48164302e-01	1.34698861e-01
0.219004        	bottom	1.29407414e-01	3.48164742e-01	1.34571533e-01
0.219782        	bottom	1.29265671e-01	3.48164991e-01	1.34444935e-01
0.22056         	bottom	1.29124673e-01	3.48165038e-01	1.34319061e-01
0.221338        	bottom	1.28984411e-01	3.48164878e-01	1.34193903e-01
0.222116        	bottom	1.28844879e-01	3.48164502e-01	1.34069454e-01
0.222894        	bottom	1.28706071e-01	3.48163901e-01	1.33945708e-01
0.223671        	bottom	1.28567978e-01	3.48163067e-01	1.33822657e-01
0.224449        	bottom	1.28430596e-01	3.48161994e-01	1.33700296e-01
0.225227        	bottom	1.28293916e-01	3.48160677e-01	1.33578617e-01
0.226005        	bottom	1.28157933e-01	3.48159110e-01	1.33457614e-01
0.226783        	bottom	1.28022640e-01	3.48157290e-01	1.33337282e-01
0.227561        	bottom	1.27888032e-01	3.48155215e-01	1.33217612e-01
0.228339        	bottom	1.27754101e-01	3.48152882e-01	1.33098600e-01
0.229117        	bottom	1.27620816e-01	3.48150274e-01	1.32980216e-01
0.229896        	bottom	1.27488195e-01	3.48147416e-01	1.32862476e-01
0.230675        	bottom	1.27356230e-01	3.48144308e-01	1.32745371e-01
0.231453        	bottom	1.27224915e-01	3.48140951e-01	1.32628897e-01
0.232232        	bottom	1.27094244e-01	3.48137351e-01	1.32513047e-01
0.233011        	bottom	1.26964211e-01	3.48133515e-01	1.32397815e-01
0.233789        	bottom	1.26834812e-01	3.48129450e-01	1.32283197e-01
0.234568        	bottom	1.26706042e-01	3.48125162e-01	1.32169188e-01
0.235347        	bottom	1.26577894e-01	3.48120660e-01	1.32055781e-01
0.236125        	bottom	1.26450364e-01	3.48115956e-01	1.31942973e-01
0.236904        	bottom	1.26323447e-01	3.48111059e-01	1.31830757e-01
0.237683        	bottom	1.26197138e-01	3.48105981e-01	1.31719130e-01
