#      distance             U_x             U_y             U_z               p         epsilon               k             nut
     0.47927928   7.0977977e-17   1.0112738e-20               0    0.0022648679      0.39342619    0.0063047199   8.0209808e-07
     0.48138138   7.0977977e-17   1.0112738e-20               0    0.0022596159       0.3929389    0.0063001849   8.0172586e-07
     0.48348348   7.0977977e-17   1.0112738e-20               0    0.0022543639      0.39245162    0.0062956499   8.0135363e-07
     0.48558559   7.0977977e-17   1.0112738e-20               0     0.002249112      0.39196434    0.0062911149   8.0098141e-07
     0.48768769   7.0977977e-17   1.0112738e-20               0      0.00224386      0.39147705    0.0062865799   8.0060919e-07
     0.48978979   7.0977977e-17   1.0112738e-20               0     0.002238608      0.39098977    0.0062820449   8.0023697e-07
     0.49189189   7.0719705e-17   9.7536846e-21               0    0.0022335289       0.3905244    0.0062776983   7.9987976e-07
     0.49399399   7.0719705e-17   9.7536846e-21               0     0.002228457      0.39005993    0.0062733596   7.9952317e-07
      0.4960961   7.0719705e-17   9.7536846e-21               0    0.0022233851      0.38959547    0.0062690208   7.9916658e-07
      0.4981982   7.0719705e-17   9.7536846e-21               0    0.0022183132      0.38913101    0.0062646821   7.9880999e-07
      0.5003003   7.0719705e-17   9.7536846e-21               0    0.0022132412      0.38866654    0.0062603433   7.9845341e-07
      0.5024024   7.0719705e-17   9.7536846e-21               0    0.0022081693      0.38820208    0.0062560045   7.9809682e-07
      0.5045045   7.0719705e-17   9.7536846e-21               0    0.0022030974      0.38773762    0.0062516658   7.9774023e-07
     0.50660661   7.0464899e-17   9.4021942e-21               0    0.0021981374      0.38728993    0.0062474719   7.9739526e-07
     0.50870871   7.0464899e-17   9.4021942e-21               0    0.0021932106      0.38684719    0.0062433208   7.9705373e-07
     0.51081081   7.0464899e-17   9.4021942e-21               0    0.0021882837      0.38640446    0.0062391698    7.967122e-07
     0.51291291   7.0464899e-17   9.4021942e-21               0    0.0021833568      0.38596173    0.0062350187   7.9637067e-07
     0.51501502   7.0464899e-17   9.4021942e-21               0    0.0021784299      0.38551899    0.0062308676   7.9602914e-07
     0.51711712   7.0464899e-17   9.4021942e-21               0     0.002173503      0.38507626    0.0062267165   7.9568761e-07
     0.51921922   7.0464899e-17   9.4021942e-21               0    0.0021685761      0.38463353    0.0062225655   7.9534608e-07
     0.52132132   7.0213569e-17   9.0612797e-21               0    0.0021636916      0.38419829    0.0062184794   7.9500979e-07
