#             x      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z             nut               k         epsilon
     0.79278189     0.048653333   -0.0025132388               0      -0.1679851    -0.048653279               0               0               0               0       5.4719959    0.0036504575               0    1.599335e-06    0.0011546775    0.0078376048
     0.80110977     0.048382932    -0.002481444               0     -0.16797281    -0.048381146               0               0               0               0          5.4724    0.0036296664               0   1.5969242e-06    0.0011428682    0.0076844239
     0.80952451     0.048109408   -0.0024509633               0     -0.16795824    -0.048109747               0               0               0               0        5.472806    0.0036089205               0   1.5945154e-06      0.00113117     0.007534112
     0.81802701     0.047836893   -0.0024218633               0     -0.16794559    -0.047838989               0               0               0               0       5.4732139    0.0035882115               0   1.5921087e-06    0.0011195819     0.007386619
     0.82661818     0.047568295   -0.0023942229               0     -0.16793878    -0.047568791               0               0               0               0       5.4736237    0.0035675304               0    1.589704e-06    0.0011081032    0.0072418956
     0.83529894     0.047298902   -0.0023681346               0     -0.16793146    -0.047299038               0               0               0               0       5.4740354     0.003546867               0   1.5873014e-06    0.0010967329    0.0070998933
     0.84407024     0.047028345   -0.0023437044               0     -0.16792323     -0.04702963               0               0               0               0       5.4744491    0.0035262097               0   1.5849009e-06    0.0010854703    0.0069605642
     0.85293301     0.046759305   -0.0023210552               0     -0.16791955    -0.046760432               0               0               0               0       5.4748647    0.0035055459               0   1.5825025e-06    0.0010743145    0.0068238612
     0.86188821     0.046491514   -0.0023003349               0     -0.16791954    -0.046491311               0               0               0               0       5.4752823    0.0034848609               0   1.5801063e-06    0.0010632646    0.0066897382
     0.87093681     0.046222641   -0.0022817149               0     -0.16792058    -0.046222096               0               0               0               0       5.4757017    0.0034641385               0   1.5777123e-06    0.0010523199    0.0065581493
     0.88007977     0.045951845   -0.0022653887               0     -0.16792057    -0.045952621               0               0               0               0       5.4761231    0.0034433601               0   1.5753204e-06    0.0010414795    0.0064290499
     0.88931809     0.045681757   -0.0022515848               0      -0.1679245    -0.045682674               0               0               0               0       5.4765464    0.0034225047               0   1.5729308e-06    0.0010307426    0.0063023956
     0.89865275     0.045412173   -0.0022405712               0     -0.16793364    -0.045412029               0               0               0               0       5.4769715     0.003401548               0   1.5705434e-06    0.0010201083    0.0061781431
     0.90808476     0.045139749   -0.0022326534               0      -0.1679441    -0.045140413               0               0               0               0       5.4773986    0.0033804627               0   1.5681582e-06    0.0010095759    0.0060562494
     0.91761514     0.044865923   -0.0022281895               0     -0.16796026    -0.044867536               0               0               0               0       5.4778275    0.0033592172               0   1.5657753e-06   0.00099914446    0.0059366726
     0.92724491     0.044592115   -0.0022276004               0     -0.16798192    -0.044593042               0               0               0               0       5.4782582    0.0033377754               0   1.5633946e-06   0.00098881327    0.0058193712
     0.93697511     0.044316379   -0.0022313709               0     -0.16800491    -0.044316545               0               0               0               0       5.4786908    0.0033160955               0   1.5610163e-06   0.00097858147    0.0057043044
     0.94680679     0.044038237   -0.0022400647               0     -0.16803279     -0.04403758               0               0               0               0       5.4791251    0.0032941295               0   1.5586403e-06   0.00096844827    0.0055914321
       0.956741     0.043756561   -0.0022543445               0     -0.16806714    -0.043755621               0               0               0               0       5.4795612    0.0032718218               0   1.5562666e-06   0.00095841287    0.0054807148
     0.96677881     0.043470005   -0.0022749754               0     -0.16810675    -0.043470046               0               0               0               0        5.479999    0.0032491079               0   1.5538953e-06   0.00094847445    0.0053721138
     0.97692131     0.043178818   -0.0023028499               0      -0.1681527    -0.043180145               0               0               0               0       5.4804384    0.0032259132               0   1.5515263e-06   0.00093863223    0.0052655907
     0.98716958     0.042882765   -0.0023390106               0     -0.16820951    -0.042885073               0               0               0               0       5.4808794     0.003202151               0   1.5491597e-06   0.00092888542    0.0051611082
     0.99752474     0.042581619   -0.0023846711               0       -0.168277    -0.042583859               0               0               0               0       5.4813219    0.0031777202               0   1.5467955e-06   0.00091923322    0.0050586291
      1.0079879     0.042274825   -0.0024412378               0     -0.16835526    -0.042275358               0               0               0               0       5.4817659    0.0031525032               0   1.5444337e-06   0.00090967485    0.0049581172
      1.0185602     0.041958872   -0.0025103555               0     -0.16844562    -0.041958234               0               0               0               0       5.4822111    0.0031263629               0   1.5420744e-06   0.00090020954    0.0048595366
      1.0292427     0.041630808     -0.00259394               0     -0.16854981    -0.041630897               0               0               0               0       5.4826576    0.0030991391               0   1.5397175e-06   0.00089083649    0.0047628523
      1.0400366     0.041290697   -0.0026942219               0     -0.16867081    -0.041291494               0               0               0               0       5.4831052    0.0030706447               0   1.5373631e-06   0.00088155495    0.0046680296
      1.0509431     0.040937234   -0.0028137899               0     -0.16881118     -0.04093782               0               0               0               0       5.4835536    0.0030406607               0   1.5350111e-06   0.00087236413    0.0045750345
      1.0619634     0.040567349   -0.0029556634               0     -0.16897292    -0.040567278               0               0               0               0       5.4840028    0.0030089314               0   1.5326617e-06   0.00086326327    0.0044838337
      1.0730985     0.040176829   -0.0031233398               0     -0.16916079    -0.040176774               0               0               0               0       5.4844524    0.0029751566               0   1.5303147e-06   0.00085425162    0.0043943941
      1.0843498     0.039761177   -0.0033208791               0      -0.1693776    -0.039762648               0               0               0               0       5.4849021    0.0029389859               0   1.5279703e-06   0.00084532841    0.0043066834
      1.0957185     0.039318339   -0.0035529692               0     -0.16962931    -0.039320526               0               0               0               0       5.4853517    0.0029000081               0   1.5256284e-06   0.00083649287    0.0042206699
      1.1072057     0.038843568    -0.003825026               0     -0.16992187    -0.038845207               0               0               0               0       5.4858007    0.0028577429               0    1.523289e-06   0.00082774427    0.0041363222
      1.1188127     0.038328461   -0.0041432518               0     -0.17025968    -0.038330484               0               0               0               0       5.4862487    0.0028116276               0   1.5209523e-06   0.00081908186    0.0040536097
      1.1305407     0.037766565    -0.004514759               0        -0.17065    -0.037768957               0               0               0               0        5.486695    0.0027610065               0    1.518618e-06   0.00081050488    0.0039725021
      1.1423911       0.0371499   -0.0049476072               0     -0.17110169    -0.037151793               0               0               0               0       5.4871391     0.002705113               0   1.5162864e-06   0.00080201261    0.0038929696
      1.1543651     0.036465992   -0.0054509215               0      -0.1716208    -0.036468453               0               0               0               0         5.48758    0.0026430575               0   1.5139574e-06   0.00079360429    0.0038149831
      1.1664639     0.035702514   -0.0060348735               0     -0.17221963      -0.0357064               0               0               0               0       5.4880168    0.0025738048               0    1.511631e-06    0.0007852792    0.0037385138
      1.1786889     0.034846882   -0.0067107712               0       -0.172911    -0.034850673               0               0               0               0       5.4884483    0.0024961609               0   1.5093072e-06    0.0007770366    0.0036635335
      1.1910414      0.03387988   -0.0074908951               0     -0.17370431    -0.033883625               0               0               0               0       5.4888731    0.0024087471               0    1.506986e-06   0.00076887576    0.0035900144
      1.2035227     0.032779472   -0.0083884928               0       -0.174613     -0.03278432               0               0               0               0       5.4892895    0.0023099889               0   1.5046674e-06   0.00076079596    0.0035179291
      1.2161342     0.031523176   -0.0094172917               0     -0.17565034    -0.031528498               0               0               0               0       5.4896954    0.0021980882               0   1.5023516e-06   0.00075279647    0.0034472508
      1.2288773      0.03008234    -0.010591267               0     -0.17683163    -0.030087669               0               0               0               0       5.4900884    0.0020710238               0   1.5000383e-06   0.00074487656     0.003377953
      1.2417532     0.028422999    -0.011923415               0     -0.17816983    -0.028430071               0               0               0               0       5.4904657    0.0019265279               0   1.4977278e-06   0.00073703552    0.0033100099
      1.2547634     0.026510009    -0.013424927               0     -0.17967898    -0.026518708               0               0               0               0       5.4908238     0.001762118               0   1.4954198e-06   0.00072927263    0.0032433959
      1.2679093     0.024304442    -0.015102588               0     -0.18136885    -0.024315004               0               0               0               0       5.4911587    0.0015750957               0   1.4931146e-06   0.00072158716    0.0031780857
      1.2811922     0.021760259    -0.016956996               0     -0.18324625    -0.021771262               0               0               0               0       5.4914657    0.0013626507               0    1.490812e-06   0.00071397839    0.0031140547
      1.2946137     0.018824572    -0.018980061               0     -0.18530747    -0.018842489               0               0               0               0       5.4917392    0.0011219109               0   1.4885121e-06   0.00070644561    0.0030512785
      1.3081752     0.015433443    -0.021168857               0     -0.18754594    -0.015453291               0               0               0               0       5.4919729   0.00085012422               0   1.4862149e-06   0.00069898808    0.0029897332
      1.3218781     0.011508297    -0.023527403               0     -0.18994479    -0.011516905               0               0               0               0       5.4921592    0.0005443357               0   1.4839203e-06   0.00069160509    0.0029293951
       1.335724    0.0069621066    -0.026031644               0     -0.19246062   -0.0069753081               0               0               0               0        5.492289   0.00020152459               0   1.4816284e-06    0.0006842959    0.0028702411
      1.3497142     0.001718774    -0.028627523               0     -0.19505687   -0.0017427299               0               0               0               0       5.4923519  -0.00018075176               0   1.4793391e-06   0.00067705977    0.0028122482
      1.3638503    -0.004301975    -0.031226574               0     -0.19765571    0.0042776975               0               0               0               0       5.4923361  -0.00060413745               0   1.4770524e-06   0.00066989596     0.002755394
      1.3781338    -0.011200714    -0.033682317               0     -0.20010907      0.01117824               0               0               0               0       5.4922281    -0.001068653               0   1.4747684e-06   0.00066280374    0.0026996561
      1.3925664    -0.019072496    -0.035774606               0     -0.20219613     0.019054091               0               0               0               0       5.4920127   -0.0015717488               0   1.4724869e-06   0.00065578233    0.0026450125
      1.4071494    -0.027981155    -0.037176565               0     -0.20358932     0.027977656               0               0               0               0       5.4916728   -0.0021069331               0    1.470208e-06   0.00064883097    0.0025914419
      1.4218845    -0.037919586    -0.037416148               0      -0.2038165     0.037952494               0               0               0               0       5.4911902   -0.0026617367               0   1.4679315e-06   0.00064194888    0.0025389226
      1.4367733    -0.048723947      -0.0358476               0      -0.2022361       0.0488261               0               0               0               0        5.490547   -0.0032150329               0   1.4656575e-06   0.00063513528    0.0024874338
      1.4518173    -0.059928349     -0.03165913               0     -0.19803699     0.060142867               0               0               0               0       5.4897291   -0.0037339179               0   1.4633859e-06   0.00062838935    0.0024369546
      1.4670183    -0.070588438    -0.023987595               0     -0.19035699     0.070945908               0               0               0               0       5.4887319   -0.0041709905               0   1.4611166e-06   0.00062171032    0.0023874647
      1.4823778    -0.079097464    -0.012238201               0     -0.17857521     0.079582705               0               0               0               0       5.4875697    -0.004464493               0   1.4588495e-06   0.00061509741    0.0023389443
      1.4978975    -0.083331425    0.0034425751               0     -0.16295909      0.08378547               0               0               0               0       5.4862881    -0.004545416               0   1.4565846e-06   0.00060854989    0.0022913743
       1.513579    -0.081148502     0.021541498               0     -0.14512852     0.081243645               0               0               0               0       5.4849696    -0.004352805               0   1.4543218e-06   0.00060206714    0.0022447365
       1.529424    -0.071210627     0.038766012               0     -0.12817117     0.070719978               0               0               0               0       5.4837315    -0.003861825               0   1.4520611e-06   0.00059564865    0.0021990141
      1.5454344    -0.054453664     0.051056797               0     -0.11583399     0.053592052               0               0               0               0       5.4827049   -0.0031142942               0   1.4498027e-06   0.00058929408    0.0021541914
      1.5616116    -0.034472524     0.056136003               0     -0.11044389     0.033810252               0               0               0               0       5.4819838   -0.0022166058               0   1.4475466e-06    0.0005830032    0.0021102539
      1.5779576    -0.015381022      0.05480698               0     -0.11140483     0.015185469               0               0               0               0       5.4815889   -0.0012886236               0    1.445293e-06   0.00057677579    0.0020671872
      1.5944741   0.00048619605     0.049545384               0     -0.11631772  -0.00040425855               0               0               0               0       5.4814828  -0.00041685917               0   1.4430421e-06   0.00057061165    0.0020249772
      1.6111628     0.012774323       0.0427738               0     -0.12295875     -0.01266191               0               0               0               0       5.4816085   0.00035459083               0   1.4407941e-06   0.00056451047    0.0019836095
      1.6280256     0.022044187     0.036063304               0     -0.12979747    -0.021938533               0               0               0               0        5.481914    0.0010162477               0   1.4385491e-06    0.0005584719    0.0019430693
      1.6450642     0.028967782     0.030025794               0     -0.13603146    -0.028831293               0               0               0               0       5.4823578     0.001575353               0   1.4363071e-06   0.00055249553    0.0019033417
      1.6622805     0.034140551     0.024834474               0     -0.14133172    -0.034028956               0               0               0               0       5.4829078    0.0020431758               0   1.4340683e-06   0.00054658089    0.0018644118
      1.6796764     0.038104951     0.020586346               0     -0.14561185    -0.038040828               0               0               0               0       5.4835406    0.0024335789               0   1.4318326e-06   0.00054072749    0.0018262646
      1.6972537     0.041298017     0.017275276               0     -0.14895251    -0.041266319               0               0               0               0       5.4842413    0.0027620652               0      1.4296e-06   0.00053493482    0.0017888852
      1.7150143     0.044025184     0.014781716               0     -0.15148395    -0.044003659               0               0               0               0       5.4850008    0.0030432174               0   1.4273707e-06   0.00052920234    0.0017522592
      1.7329601     0.046489902     0.012939048               0     -0.15336925     -0.04647478               0               0               0               0        5.485814    0.0032892361               0   1.4251445e-06   0.00052352952    0.0017163719
      1.7510931      0.04881791     0.011577279               0     -0.15477374    -0.048812403               0               0               0               0       5.4866788    0.0035095656               0   1.4229216e-06   0.00051791584    0.0016812091
      1.7694152     0.051077807     0.010541199               0     -0.15585546    -0.051080623               0               0               0               0       5.4875943    0.0037109183               0    1.420702e-06   0.00051236076    0.0016467568
      1.7879284     0.053291988    0.0097059334               0     -0.15674144    -0.053296876               0               0               0               0       5.4885609    0.0038975544               0   1.4184857e-06   0.00050686375    0.0016130013
      1.8066346     0.055449965    0.0089848439               0     -0.15751181    -0.055454123               0               0               0               0       5.4895785     0.004071909               0   1.4162726e-06   0.00050142429     0.001579929
       1.825536     0.057531203    0.0083221646               0     -0.15822403    -0.057535416               0               0               0               0       5.4906469    0.0042352161               0   1.4140629e-06   0.00049604185    0.0015475267
      1.8446344     0.059515241    0.0076831194               0      -0.1589188    -0.059519132               0               0               0               0       5.4917653    0.0043879229               0   1.4118566e-06   0.00049071591    0.0015157814
      1.8639321     0.061379763    0.0070498981               0     -0.15961043    -0.061382425               0               0               0               0       5.4929327    0.0045299942               0   1.4096536e-06   0.00048544595    0.0014846802
       1.883431     0.063105717    0.0064190818               0     -0.16029832    -0.063107042               0               0               0               0       5.4941472    0.0046612114               0    1.407454e-06   0.00048023145    0.0014542105
      1.9031332     0.064682787    0.0057955068               0     -0.16098078    -0.064683108               0               0               0               0        5.495407    0.0047814082               0   1.4052578e-06   0.00047507189    0.0014243599
      1.9230409     0.066107031    0.0051860774               0     -0.16165204    -0.066106624               0               0               0               0       5.4967098    0.0048905539               0    1.403065e-06   0.00046996675    0.0013951163
      1.9431562     0.067378219    0.0045981244               0     -0.16230384    -0.067377141               0               0               0               0       5.4980533    0.0049887598               0   1.4008757e-06   0.00046491553    0.0013664677
      1.9634814     0.068500015    0.0040393595               0     -0.16292731    -0.068498729               0               0               0               0       5.4994351    0.0050763019               0   1.3986898e-06    0.0004599177    0.0013384024
      1.9840185     0.069481093    0.0035161267               0     -0.16351739    -0.069479824               0               0               0               0       5.5008527     0.005153626               0   1.3965074e-06   0.00045497275    0.0013109089
      2.0047697     0.070332776    0.0030316269               0     -0.16407219    -0.070330978               0               0               0               0       5.5023042    0.0052212989               0   1.3943285e-06   0.00045008017    0.0012839757
      2.0257374     0.071065012    0.0025859765               0     -0.16458782    -0.071062735               0               0               0               0       5.5037873    0.0052799375               0   1.3921531e-06   0.00044523945    0.0012575918
      2.0469238     0.071686179    0.0021773058               0     -0.16506785    -0.071684537               0               0               0               0       5.5053001    0.0053301564               0   1.3899811e-06   0.00044045008    0.0012317462
      2.0683311     0.072204163    0.0018035372               0     -0.16551506    -0.072203565               0               0               0               0       5.5068409    0.0053725373               0   1.3878127e-06   0.00043571156    0.0012064281
      2.0899616     0.072627303    0.0014643297               0     -0.16592879    -0.072626386               0               0               0               0       5.5084079    0.0054076491               0   1.3856478e-06   0.00043102337    0.0011816271
      2.1118178     0.072963597    0.0011602477               0     -0.16630922    -0.072961896               0               0               0               0       5.5099994    0.0054361008               0   1.3834864e-06   0.00042638503    0.0011573328
      2.1339019     0.073220693   0.00089054773               0     -0.16665486     -0.07321946               0               0               0               0       5.5116141    0.0054585276               0   1.3813285e-06   0.00042179602     0.001133535
      2.1562163     0.073408458   0.00065384367               0     -0.16696848    -0.073407482               0               0               0               0       5.5132504    0.0054755486               0   1.3791741e-06   0.00041725585    0.0011102237
      2.1787634     0.073536162   0.00044821785               0     -0.16725355     -0.07353601               0               0               0               0       5.5149074    0.0054877804               0   1.3770233e-06   0.00041276404    0.0010873892
      2.2015456     0.073614928   0.00026872587               0     -0.16751282    -0.073615179               0               0               0               0       5.5165839     0.005495797               0    1.374876e-06    0.0004083201    0.0010650219
      2.2245655     0.073648785   0.00010943858               0     -0.16775704    -0.073648221               0               0               0               0       5.5182792    0.0055000277               0   1.3727323e-06   0.00040392354    0.0010431123
      2.2478254     0.073636269  -3.1565325e-05               0     -0.16798303    -0.073635296               0               0               0               0       5.5199924    0.0055008075               0   1.3705921e-06   0.00039957386    0.0010216513
      2.2713279     0.073583292  -0.00015426956               0      -0.1681843    -0.073582366               0               0               0               0       5.5217227    0.0054985045               0   1.3684554e-06   0.00039527061    0.0010006298
      2.2950755     0.073495655  -0.00026051894               0     -0.16837198    -0.073496014               0               0               0               0       5.5234693    0.0054934778               0   1.3663223e-06    0.0003910133   0.00098003886
      2.3190708     0.073378136  -0.00035180846               0     -0.16855038    -0.073378585               0               0               0               0       5.5252316    0.0054860318               0   1.3641927e-06   0.00038680146   0.00095986983
      2.3433163     0.073232635   -0.0004280539               0     -0.16871106    -0.073233014               0               0               0               0       5.5270091    0.0054764772               0   1.3620667e-06   0.00038263464   0.00094011416
      2.3678147     0.073064369  -0.00048889715               0     -0.16885586    -0.073064635               0               0               0               0       5.5288013    0.0054651436               0   1.3599443e-06   0.00037851235   0.00092076348
      2.3925686     0.072878404  -0.00053424894               0     -0.16898535    -0.072878266               0               0               0               0       5.5306077    0.0054523809               0   1.3578253e-06   0.00037443415   0.00090180958
      2.4175806      0.07267809  -0.00056523127               0     -0.16910142    -0.072678385               0               0               0               0       5.5324281    0.0054385452               0     1.35571e-06   0.00037039958   0.00088324442
      2.4428535     0.072467508  -0.00058157537               0     -0.16920521    -0.072466538               0               0               0               0       5.5342623    0.0054239525               0   1.3535982e-06   0.00036640818   0.00086506011
      2.4683899     0.072249323  -0.00057921578               0     -0.16929136    -0.072247101               0               0               0               0       5.5361102    0.0054089965               0   1.3514899e-06   0.00036245952   0.00084724892
      2.4941927     0.072031934  -0.00055767718               0     -0.16935692       -0.072032               0               0               0               0       5.5379716    0.0053942253               0   1.3493853e-06   0.00035855315   0.00082980327
      2.5202646     0.071820331  -0.00051878217               0     -0.16940548    -0.071821359               0               0               0               0       5.5398468    0.0053800831               0   1.3472841e-06   0.00035468863   0.00081271574
      2.5466083       0.0716135    -0.000452043               0     -0.16943238    -0.071611489               0               0               0               0       5.5417361    0.0053670565               0   1.3451865e-06   0.00035086552   0.00079597904
      2.5732268     0.071419225   -0.0003403783               0     -0.16941748    -0.071417882               0               0               0               0       5.5436396    0.0053561812               0   1.3430925e-06    0.0003470834   0.00077958605
      2.6001229     0.071257271  -0.00017034741               0     -0.16934218    -0.071253714               0               0               0               0        5.545558    0.0053489022               0    1.341002e-06   0.00034334185   0.00076352978
      2.6272996     0.071126661   8.9278176e-05               0     -0.16917802    -0.071124489               0               0               0               0       5.5474927    0.0053470583               0   1.3389151e-06   0.00033964043   0.00074780337
      2.6547596     0.071097305   0.00048796251               0     -0.16888109    -0.071074234               0               0               0               0       5.5494442    0.0053539175               0   1.3368317e-06   0.00033597874   0.00073240016
       2.682506     0.071160105    0.0010715192               0     -0.16838472    -0.071169607               0               0               0               0       5.5514178     0.005374204               0   1.3347518e-06   0.00033235632   0.00071731335
      2.7105418     0.071582622    0.0018919375               0     -0.16766849     -0.07151162               0               0               0               0       5.5534138    0.0054139851               0   1.3326759e-06   0.00032877305   0.00070253761
      2.7388699     0.072174926    0.0029620913               0       -0.166653     -0.07224171               0               0               0               0        5.555453    0.0054812512               0   1.3306019e-06   0.00032522725   0.00068806186
      2.7674935     0.073860297    0.0042751435               0     -0.16541047    -0.073641158               0               0               0               0       5.5575246    0.0055831907               0   1.3285378e-06   0.00032172412   0.00067390091
      2.7964157     0.075627557    0.0054538811               0     -0.16434529    -0.076068149               0               0               0               0       5.5597048    0.0057278764               0   1.3264546e-06   0.00031823915   0.00065995762
      2.8256394      0.08002456    0.0056686396               0     -0.16398336    -0.079443735               0               0               0               0       5.5619224    0.0059006669               0   1.3244539e-06    0.0003148765     0.000646624
      2.8551679     0.082550734    0.0044087192               0     -0.16572809    -0.082793896               0               0               0               0       5.5644103     0.006060619               0   1.3222221e-06   0.00031118327   0.00063215901
      2.8850044     0.073732094    0.0026635856               0     -0.16876787    -0.084401823               0               0               0               0       5.5668215    0.0061613987               0   1.3200419e-06   0.00030776136     0.000618882
