# Selection         : all 
# Volume            : 1.395979868100e-03
# Time              	max(p)	location	cell	max(k)	location	cell	max(omega)	location	cell	max(nut)	location	cell	max(epsilon)	max(nuTilda)
0                   	0.000000000000e+00	(4.000000000000e-02 5.605608193476e-03 1.000000000000e-01)	0	1.500000000000e-04	(4.000000000000e-02 5.605608193476e-03 1.000000000000e-01)	0	7.500000000000e+00	(4.000000000000e-02 5.605608193476e-03 1.000000000000e-01)	0	2.000000000000e-05	(4.000000000000e-02 5.605608193476e-03 1.000000000000e-01)	0
52                  	1.905614613397e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.271785093095e-02	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	2.896694599939e-04	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
53                  	1.906868362115e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.319136898044e-02	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	3.050779337098e-04	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
54                  	1.908002913211e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.362249125812e-02	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	3.200385401740e-04	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
55                  	1.909019863207e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.401249400383e-02	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	3.344508935008e-04	(7.960000000000e+00 4.942136386056e-02 1.000000000000e-01)	2977
56                  	1.909924054041e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.436167043250e-02	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	3.489649457591e-04	(7.960000000000e+00 4.441084981549e-02 1.000000000000e-01)	2976
57                  	1.910715178617e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.467049056681e-02	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	3.628577668791e-04	(7.960000000000e+00 4.441084981549e-02 1.000000000000e-01)	2976
58                  	1.911395436092e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.493991548966e-02	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	3.760145829758e-04	(7.960000000000e+00 4.441084981549e-02 1.000000000000e-01)	2976
59                  	1.911964345675e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.517135985566e-02	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	3.883842869654e-04	(7.960000000000e+00 4.441084981549e-02 1.000000000000e-01)	2976
60                  	1.912422503949e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.536660049673e-02	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	3.999292322488e-04	(7.960000000000e+00 4.441084981549e-02 1.000000000000e-01)	2976
61                  	1.912776006725e+00	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	1.552769218198e-02	(7.960000000000e+00 6.228352572410e-02 1.000000000000e-01)	2980	6.808268430670e+04	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	4.106243679943e-04	(7.960000000000e+00 4.441084981549e-02 1.000000000000e-01)	2976
