# y+ ()         
# Time          	patch           	min             	max             	average         
742             	lowerWall	1.17085415e-01	1.35279593e+00	2.03364820e-01
743             	lowerWall	1.17048642e-01	1.35279600e+00	2.03385985e-01
744             	lowerWall	1.17012134e-01	1.35279590e+00	2.03406887e-01
745             	lowerWall	1.16975890e-01	1.35279588e+00	2.03427572e-01
746             	lowerWall	1.16939906e-01	1.35279579e+00	2.03448066e-01
747             	lowerWall	1.16904182e-01	1.35279580e+00	2.03468375e-01
748             	lowerWall	1.16868718e-01	1.35279579e+00	2.03488511e-01
749             	lowerWall	1.16833514e-01	1.35279584e+00	2.03508460e-01
750             	lowerWall	1.16798565e-01	1.35279580e+00	2.03528176e-01
751             	lowerWall	1.16763873e-01	1.35279575e+00	2.03547659e-01
752             	lowerWall	1.16728841e-01	1.35279560e+00	2.03566900e-01
753             	lowerWall	1.16692184e-01	1.35279561e+00	2.03585974e-01
754             	lowerWall	1.16655809e-01	1.35279552e+00	2.03604854e-01
755             	lowerWall	1.16619711e-01	1.35279551e+00	2.03623521e-01
756             	lowerWall	1.16583887e-01	1.35279546e+00	2.03641994e-01
757             	lowerWall	1.16548333e-01	1.35279544e+00	2.03660254e-01
758             	lowerWall	1.16513047e-01	1.35279547e+00	2.03678339e-01
759             	lowerWall	1.16478028e-01	1.35279536e+00	2.03696177e-01
760             	lowerWall	1.16443275e-01	1.35279533e+00	2.03713807e-01
761             	lowerWall	1.16408786e-01	1.35279533e+00	2.03731266e-01
762             	lowerWall	1.16374558e-01	1.35279531e+00	2.03748509e-01
763             	lowerWall	1.16340592e-01	1.35279522e+00	2.03765510e-01
764             	lowerWall	1.16306886e-01	1.35279510e+00	2.03782272e-01
765             	lowerWall	1.16271118e-01	1.35279512e+00	2.03798886e-01
766             	lowerWall	1.16235411e-01	1.35279515e+00	2.03815331e-01
767             	lowerWall	1.16199986e-01	1.35279503e+00	2.03831494e-01
768             	lowerWall	1.16164842e-01	1.35279491e+00	2.03847407e-01
769             	lowerWall	1.16129973e-01	1.35279488e+00	2.03863162e-01
770             	lowerWall	1.16095377e-01	1.35279484e+00	2.03878728e-01
771             	lowerWall	1.16061051e-01	1.35279479e+00	2.03894071e-01
772             	lowerWall	1.16026995e-01	1.35279475e+00	2.03909216e-01
773             	lowerWall	1.15993205e-01	1.35279467e+00	2.03924137e-01
774             	lowerWall	1.15959677e-01	1.35279461e+00	2.03938849e-01
775             	lowerWall	1.15926412e-01	1.35279462e+00	2.03953388e-01
776             	lowerWall	1.15893410e-01	1.35279459e+00	2.03967714e-01
777             	lowerWall	1.15858725e-01	1.35279452e+00	2.03981798e-01
778             	lowerWall	1.15823668e-01	1.35279452e+00	2.03995697e-01
779             	lowerWall	1.15788896e-01	1.35279451e+00	2.04009406e-01
780             	lowerWall	1.15754407e-01	1.35279459e+00	2.04022933e-01
781             	lowerWall	1.15720196e-01	1.35279456e+00	2.04036232e-01
782             	lowerWall	1.15686261e-01	1.35279449e+00	2.04049276e-01
783             	lowerWall	1.15652600e-01	1.35279442e+00	2.04062114e-01
784             	lowerWall	1.15619209e-01	1.35279439e+00	2.04074763e-01
785             	lowerWall	1.15586084e-01	1.35279437e+00	2.04087216e-01
786             	lowerWall	1.15553224e-01	1.35279430e+00	2.04099447e-01
787             	lowerWall	1.15520630e-01	1.35279427e+00	2.04111470e-01
788             	lowerWall	1.15488299e-01	1.35279420e+00	2.04123285e-01
789             	lowerWall	1.15454300e-01	1.35279425e+00	2.04134925e-01
790             	lowerWall	1.15419864e-01	1.35279430e+00	2.04146394e-01
791             	lowerWall	1.15385715e-01	1.35279440e+00	2.04157672e-01
792             	lowerWall	1.15351851e-01	1.35279440e+00	2.04168719e-01
793             	lowerWall	1.15318269e-01	1.35279430e+00	2.04179492e-01
794             	lowerWall	1.15284965e-01	1.35279413e+00	2.04190018e-01
795             	lowerWall	1.15251935e-01	1.35279419e+00	2.04200426e-01
796             	lowerWall	1.15219176e-01	1.35279419e+00	2.04210670e-01
797             	lowerWall	1.15186685e-01	1.35279426e+00	2.04220704e-01
798             	lowerWall	1.15154461e-01	1.35279429e+00	2.04230543e-01
799             	lowerWall	1.15122503e-01	1.35279433e+00	2.04240167e-01
800             	lowerWall	1.15090809e-01	1.35279441e+00	2.04249612e-01
801             	lowerWall	1.15057148e-01	1.35279424e+00	2.04258768e-01
802             	lowerWall	1.15023308e-01	1.35279416e+00	2.04267691e-01
803             	lowerWall	1.14989758e-01	1.35279410e+00	2.04276469e-01
804             	lowerWall	1.14956494e-01	1.35279409e+00	2.04285072e-01
805             	lowerWall	1.14923512e-01	1.35279404e+00	2.04293474e-01
806             	lowerWall	1.14890806e-01	1.35279393e+00	2.04301641e-01
807             	lowerWall	1.14858375e-01	1.35279386e+00	2.04309612e-01
808             	lowerWall	1.14826214e-01	1.35279387e+00	2.04317432e-01
809             	lowerWall	1.14794322e-01	1.35279391e+00	2.04325086e-01
810             	lowerWall	1.14762698e-01	1.35279384e+00	2.04332505e-01
811             	lowerWall	1.14731339e-01	1.35279373e+00	2.04339688e-01
812             	lowerWall	1.14700059e-01	1.35279371e+00	2.04346715e-01
813             	lowerWall	1.14666504e-01	1.35279368e+00	2.04353572e-01
814             	lowerWall	1.14633241e-01	1.35279365e+00	2.04360224e-01
815             	lowerWall	1.14600265e-01	1.35279364e+00	2.04366698e-01
816             	lowerWall	1.14567573e-01	1.35279368e+00	2.04373008e-01
817             	lowerWall	1.14535161e-01	1.35279359e+00	2.04379087e-01
818             	lowerWall	1.14503026e-01	1.35279367e+00	2.04385008e-01
819             	lowerWall	1.14471165e-01	1.35279366e+00	2.04390756e-01
820             	lowerWall	1.14439574e-01	1.35279365e+00	2.04396282e-01
821             	lowerWall	1.14408253e-01	1.35279368e+00	2.04401650e-01
822             	lowerWall	1.14377199e-01	1.35279372e+00	2.04406850e-01
823             	lowerWall	1.14346410e-01	1.35279361e+00	2.04411802e-01
824             	lowerWall	1.14314688e-01	1.35279357e+00	2.04416556e-01
825             	lowerWall	1.14281690e-01	1.35279349e+00	2.04421141e-01
826             	lowerWall	1.14248982e-01	1.35279342e+00	2.04425528e-01
827             	lowerWall	1.14216561e-01	1.35279345e+00	2.04429782e-01
828             	lowerWall	1.14184421e-01	1.35279338e+00	2.04433845e-01
829             	lowerWall	1.14152562e-01	1.35279335e+00	2.04437712e-01
830             	lowerWall	1.14120978e-01	1.35279339e+00	2.04441452e-01
831             	lowerWall	1.14089667e-01	1.35279332e+00	2.04444979e-01
832             	lowerWall	1.14058625e-01	1.35279327e+00	2.04448299e-01
833             	lowerWall	1.14027850e-01	1.35279316e+00	2.04451438e-01
834             	lowerWall	1.13997341e-01	1.35279316e+00	2.04454433e-01
835             	lowerWall	1.13967096e-01	1.35279320e+00	2.04457301e-01
836             	lowerWall	1.13934499e-01	1.35279319e+00	2.04459976e-01
837             	lowerWall	1.13902048e-01	1.35279311e+00	2.04462440e-01
838             	lowerWall	1.13869884e-01	1.35279318e+00	2.04464778e-01
839             	lowerWall	1.13838004e-01	1.35279321e+00	2.04466970e-01
840             	lowerWall	1.13806405e-01	1.35279324e+00	2.04468971e-01
841             	lowerWall	1.13775081e-01	1.35279320e+00	2.04470776e-01
842             	lowerWall	1.13744031e-01	1.35279321e+00	2.04472419e-01
843             	lowerWall	1.13713251e-01	1.35279327e+00	2.04473936e-01
844             	lowerWall	1.13682739e-01	1.35279323e+00	2.04475252e-01
845             	lowerWall	1.13652492e-01	1.35279328e+00	2.04476412e-01
846             	lowerWall	1.13622511e-01	1.35279333e+00	2.04477436e-01
847             	lowerWall	1.13591145e-01	1.35279326e+00	2.04478244e-01
848             	lowerWall	1.13558941e-01	1.35279317e+00	2.04478853e-01
849             	lowerWall	1.13527025e-01	1.35279310e+00	2.04479310e-01
850             	lowerWall	1.13495392e-01	1.35279309e+00	2.04479639e-01
851             	lowerWall	1.13464040e-01	1.35279304e+00	2.04479809e-01
852             	lowerWall	1.13432965e-01	1.35279297e+00	2.04479795e-01
853             	lowerWall	1.13402162e-01	1.35279298e+00	2.04479655e-01
854             	lowerWall	1.13371630e-01	1.35279298e+00	2.04479384e-01
855             	lowerWall	1.13341366e-01	1.35279305e+00	2.04478977e-01
856             	lowerWall	1.13311370e-01	1.35279308e+00	2.04478412e-01
857             	lowerWall	1.13281639e-01	1.35279305e+00	2.04477656e-01
858             	lowerWall	1.13251128e-01	1.35279294e+00	2.04476705e-01
859             	lowerWall	1.13219163e-01	1.35279294e+00	2.04475632e-01
860             	lowerWall	1.13187485e-01	1.35279285e+00	2.04474407e-01
861             	lowerWall	1.13156091e-01	1.35279278e+00	2.04473015e-01
862             	lowerWall	1.13124978e-01	1.35279278e+00	2.04471511e-01
863             	lowerWall	1.13094142e-01	1.35279278e+00	2.04469875e-01
864             	lowerWall	1.13063581e-01	1.35279286e+00	2.04468122e-01
865             	lowerWall	1.13033292e-01	1.35279276e+00	2.04466170e-01
866             	lowerWall	1.13003274e-01	1.35279275e+00	2.04464057e-01
867             	lowerWall	1.12973525e-01	1.35279281e+00	2.04461871e-01
868             	lowerWall	1.12944045e-01	1.35279282e+00	2.04459535e-01
869             	lowerWall	1.12913965e-01	1.35279279e+00	2.04457018e-01
870             	lowerWall	1.12882237e-01	1.35279269e+00	2.04454329e-01
871             	lowerWall	1.12850798e-01	1.35279272e+00	2.04451537e-01
872             	lowerWall	1.12819644e-01	1.35279266e+00	2.04448614e-01
873             	lowerWall	1.12788773e-01	1.35279269e+00	2.04445556e-01
874             	lowerWall	1.12758182e-01	1.35279273e+00	2.04442392e-01
875             	lowerWall	1.12727868e-01	1.35279277e+00	2.04439091e-01
876             	lowerWall	1.12697828e-01	1.35279280e+00	2.04435649e-01
877             	lowerWall	1.12668062e-01	1.35279275e+00	2.04432040e-01
878             	lowerWall	1.12638566e-01	1.35279271e+00	2.04428284e-01
879             	lowerWall	1.12609340e-01	1.35279273e+00	2.04424431e-01
880             	lowerWall	1.12579252e-01	1.35279266e+00	2.04420428e-01
881             	lowerWall	1.12547773e-01	1.35279262e+00	2.04416278e-01
882             	lowerWall	1.12516584e-01	1.35279265e+00	2.04412041e-01
883             	lowerWall	1.12485683e-01	1.35279269e+00	2.04407698e-01
884             	lowerWall	1.12455067e-01	1.35279264e+00	2.04403190e-01
885             	lowerWall	1.12424731e-01	1.35279261e+00	2.04398539e-01
886             	lowerWall	1.12394673e-01	1.35279257e+00	2.04393771e-01
887             	lowerWall	1.12364891e-01	1.35279254e+00	2.04388882e-01
888             	lowerWall	1.12335382e-01	1.35279254e+00	2.04383889e-01
889             	lowerWall	1.12306144e-01	1.35279248e+00	2.04378753e-01
890             	lowerWall	1.12277175e-01	1.35279244e+00	2.04373489e-01
891             	lowerWall	1.12246625e-01	1.35279241e+00	2.04368120e-01
892             	lowerWall	1.12215412e-01	1.35279236e+00	2.04362628e-01
893             	lowerWall	1.12184489e-01	1.35279231e+00	2.04357015e-01
894             	lowerWall	1.12153854e-01	1.35279231e+00	2.04351305e-01
895             	lowerWall	1.12123503e-01	1.35279231e+00	2.04345489e-01
896             	lowerWall	1.12093433e-01	1.35279238e+00	2.04339583e-01
897             	lowerWall	1.12063640e-01	1.35279245e+00	2.04333584e-01
898             	lowerWall	1.12034122e-01	1.35279248e+00	2.04327455e-01
899             	lowerWall	1.12004876e-01	1.35279260e+00	2.04321240e-01
900             	lowerWall	1.11975902e-01	1.35279256e+00	2.04314868e-01
901             	lowerWall	1.11946984e-01	1.35279253e+00	2.04308344e-01
902             	lowerWall	1.11915758e-01	1.35279250e+00	2.04301726e-01
903             	lowerWall	1.11884825e-01	1.35279242e+00	2.04294976e-01
904             	lowerWall	1.11854183e-01	1.35279242e+00	2.04288147e-01
905             	lowerWall	1.11823827e-01	1.35279253e+00	2.04281282e-01
906             	lowerWall	1.11793755e-01	1.35279260e+00	2.04274315e-01
907             	lowerWall	1.11763963e-01	1.35279259e+00	2.04267188e-01
908             	lowerWall	1.11734448e-01	1.35279247e+00	2.04259892e-01
909             	lowerWall	1.11705208e-01	1.35279243e+00	2.04252506e-01
910             	lowerWall	1.11676242e-01	1.35279242e+00	2.04245065e-01
911             	lowerWall	1.11647547e-01	1.35279235e+00	2.04237502e-01
912             	lowerWall	1.11617322e-01	1.35279228e+00	2.04229822e-01
913             	lowerWall	1.11586398e-01	1.35279236e+00	2.04222113e-01
914             	lowerWall	1.11555767e-01	1.35279234e+00	2.04214297e-01
915             	lowerWall	1.11525425e-01	1.35279244e+00	2.04206396e-01
916             	lowerWall	1.11495369e-01	1.35279242e+00	2.04198389e-01
917             	lowerWall	1.11465596e-01	1.35279241e+00	2.04190247e-01
918             	lowerWall	1.11436103e-01	1.35279246e+00	2.04182054e-01
919             	lowerWall	1.11406886e-01	1.35279249e+00	2.04173778e-01
920             	lowerWall	1.11377945e-01	1.35279255e+00	2.04165403e-01
921             	lowerWall	1.11349276e-01	1.35279261e+00	2.04156945e-01
922             	lowerWall	1.11319760e-01	1.35279261e+00	2.04148375e-01
923             	lowerWall	1.11288869e-01	1.35279257e+00	2.04139681e-01
924             	lowerWall	1.11258274e-01	1.35279248e+00	2.04130869e-01
925             	lowerWall	1.11227969e-01	1.35279241e+00	2.04121967e-01
926             	lowerWall	1.11197952e-01	1.35279242e+00	2.04113025e-01
927             	lowerWall	1.11168218e-01	1.35279238e+00	2.04103992e-01
928             	lowerWall	1.11138766e-01	1.35279231e+00	2.04094841e-01
929             	lowerWall	1.11109591e-01	1.35279233e+00	2.04085637e-01
930             	lowerWall	1.11080693e-01	1.35279232e+00	2.04076364e-01
931             	lowerWall	1.11052069e-01	1.35279228e+00	2.04066985e-01
932             	lowerWall	1.11022757e-01	1.35279223e+00	2.04057514e-01
933             	lowerWall	1.10991929e-01	1.35279222e+00	2.04047974e-01
934             	lowerWall	1.10961396e-01	1.35279224e+00	2.04038380e-01
935             	lowerWall	1.10931154e-01	1.35279223e+00	2.04028700e-01
936             	lowerWall	1.10901201e-01	1.35279216e+00	2.04018910e-01
937             	lowerWall	1.10871533e-01	1.35279212e+00	2.04009034e-01
938             	lowerWall	1.10842146e-01	1.35279213e+00	2.03999107e-01
939             	lowerWall	1.10813038e-01	1.35279211e+00	2.03989113e-01
940             	lowerWall	1.10784207e-01	1.35279212e+00	2.03979045e-01
941             	lowerWall	1.10755651e-01	1.35279218e+00	2.03968924e-01
942             	lowerWall	1.10726082e-01	1.35279214e+00	2.03958702e-01
943             	lowerWall	1.10695348e-01	1.35279214e+00	2.03948397e-01
944             	lowerWall	1.10664909e-01	1.35279219e+00	2.03938054e-01
945             	lowerWall	1.10634762e-01	1.35279229e+00	2.03927671e-01
946             	lowerWall	1.10604903e-01	1.35279217e+00	2.03917130e-01
947             	lowerWall	1.10575329e-01	1.35279211e+00	2.03906479e-01
948             	lowerWall	1.10546037e-01	1.35279206e+00	2.03895803e-01
949             	lowerWall	1.10517024e-01	1.35279202e+00	2.03885059e-01
950             	lowerWall	1.10488289e-01	1.35279200e+00	2.03874257e-01
951             	lowerWall	1.10459829e-01	1.35279199e+00	2.03863395e-01
952             	lowerWall	1.10429526e-01	1.35279195e+00	2.03852454e-01
953             	lowerWall	1.10398921e-01	1.35279192e+00	2.03841444e-01
954             	lowerWall	1.10368610e-01	1.35279191e+00	2.03830379e-01
955             	lowerWall	1.10338590e-01	1.35279192e+00	2.03819264e-01
956             	lowerWall	1.10308859e-01	1.35279200e+00	2.03808119e-01
957             	lowerWall	1.10279411e-01	1.35279204e+00	2.03796907e-01
958             	lowerWall	1.10250245e-01	1.35279204e+00	2.03785599e-01
959             	lowerWall	1.10221359e-01	1.35279201e+00	2.03774208e-01
960             	lowerWall	1.10192749e-01	1.35279201e+00	2.03762769e-01
961             	lowerWall	1.10163693e-01	1.35279202e+00	2.03751283e-01
962             	lowerWall	1.10132956e-01	1.35279204e+00	2.03739742e-01
963             	lowerWall	1.10102516e-01	1.35279203e+00	2.03728132e-01
964             	lowerWall	1.10072368e-01	1.35279187e+00	2.03716387e-01
965             	lowerWall	1.10042510e-01	1.35279183e+00	2.03704598e-01
966             	lowerWall	1.10012938e-01	1.35279183e+00	2.03692810e-01
967             	lowerWall	1.09983649e-01	1.35279184e+00	2.03680974e-01
968             	lowerWall	1.09954641e-01	1.35279182e+00	2.03669073e-01
969             	lowerWall	1.09925911e-01	1.35279178e+00	2.03657097e-01
970             	lowerWall	1.09897457e-01	1.35279176e+00	2.03645075e-01
971             	lowerWall	1.09866792e-01	1.35279175e+00	2.03633005e-01
972             	lowerWall	1.09836258e-01	1.35279173e+00	2.03620881e-01
973             	lowerWall	1.09806017e-01	1.35279171e+00	2.03608698e-01
974             	lowerWall	1.09776067e-01	1.35279170e+00	2.03596469e-01
975             	lowerWall	1.09746404e-01	1.35279173e+00	2.03584215e-01
976             	lowerWall	1.09717024e-01	1.35279172e+00	2.03571903e-01
977             	lowerWall	1.09687926e-01	1.35279173e+00	2.03559535e-01
978             	lowerWall	1.09659107e-01	1.35279170e+00	2.03547100e-01
979             	lowerWall	1.09630564e-01	1.35279175e+00	2.03534640e-01
980             	lowerWall	1.09600278e-01	1.35279177e+00	2.03522144e-01
981             	lowerWall	1.09569686e-01	1.35279185e+00	2.03509610e-01
982             	lowerWall	1.09539387e-01	1.35279179e+00	2.03496996e-01
983             	lowerWall	1.09509379e-01	1.35279176e+00	2.03484302e-01
984             	lowerWall	1.09479658e-01	1.35279177e+00	2.03471598e-01
985             	lowerWall	1.09450221e-01	1.35279175e+00	2.03458839e-01
986             	lowerWall	1.09421066e-01	1.35279168e+00	2.03446007e-01
987             	lowerWall	1.09392189e-01	1.35279171e+00	2.03433159e-01
988             	lowerWall	1.09363590e-01	1.35279171e+00	2.03420291e-01
989             	lowerWall	1.09333296e-01	1.35279180e+00	2.03407404e-01
990             	lowerWall	1.09302682e-01	1.35279181e+00	2.03394461e-01
991             	lowerWall	1.09272361e-01	1.35279178e+00	2.03381434e-01
992             	lowerWall	1.09242330e-01	1.35279174e+00	2.03368355e-01
993             	lowerWall	1.09212586e-01	1.35279175e+00	2.03355252e-01
994             	lowerWall	1.09183125e-01	1.35279170e+00	2.03342105e-01
995             	lowerWall	1.09153946e-01	1.35279167e+00	2.03328912e-01
996             	lowerWall	1.09125045e-01	1.35279165e+00	2.03315687e-01
997             	lowerWall	1.09096421e-01	1.35279165e+00	2.03302431e-01
998             	lowerWall	1.09065780e-01	1.35279175e+00	2.03289188e-01
999             	lowerWall	1.09035179e-01	1.35279188e+00	2.03275942e-01
1000            	lowerWall	1.09004870e-01	1.35279190e+00	2.03262611e-01
1001            	lowerWall	1.08974849e-01	1.35279207e+00	2.03249278e-01
1002            	lowerWall	1.08945115e-01	1.35279211e+00	2.03235903e-01
1003            	lowerWall	1.08915662e-01	1.35279197e+00	2.03222372e-01
1004            	lowerWall	1.08886491e-01	1.35279184e+00	2.03208769e-01
1005            	lowerWall	1.08857597e-01	1.35279183e+00	2.03195203e-01
1006            	lowerWall	1.08828561e-01	1.35279185e+00	2.03181645e-01
1007            	lowerWall	1.08797712e-01	1.35279177e+00	2.03168013e-01
1008            	lowerWall	1.08767156e-01	1.35279180e+00	2.03154373e-01
1009            	lowerWall	1.08736890e-01	1.35279186e+00	2.03140743e-01
1010            	lowerWall	1.08706911e-01	1.35279188e+00	2.03127063e-01
1011            	lowerWall	1.08677217e-01	1.35279189e+00	2.03113332e-01
1012            	lowerWall	1.08647804e-01	1.35279179e+00	2.03099525e-01
1013            	lowerWall	1.08618670e-01	1.35279183e+00	2.03085718e-01
1014            	lowerWall	1.08589812e-01	1.35279182e+00	2.03071910e-01
1015            	lowerWall	1.08559937e-01	1.35279184e+00	2.03058067e-01
1016            	lowerWall	1.08529165e-01	1.35279180e+00	2.03044180e-01
1017            	lowerWall	1.08498684e-01	1.35279182e+00	2.03030267e-01
1018            	lowerWall	1.08468492e-01	1.35279180e+00	2.03016329e-01
1019            	lowerWall	1.08438584e-01	1.35279188e+00	2.03002390e-01
1020            	lowerWall	1.08408958e-01	1.35279195e+00	2.02988442e-01
1021            	lowerWall	1.08379612e-01	1.35279196e+00	2.02974444e-01
1022            	lowerWall	1.08350544e-01	1.35279186e+00	2.02960369e-01
1023            	lowerWall	1.08321750e-01	1.35279185e+00	2.02946275e-01
1024            	lowerWall	1.08290852e-01	1.35279178e+00	2.02932158e-01
1025            	lowerWall	1.08260184e-01	1.35279181e+00	2.02918030e-01
1026            	lowerWall	1.08229805e-01	1.35279178e+00	2.02903889e-01
1027            	lowerWall	1.08199711e-01	1.35279171e+00	2.02889681e-01
1028            	lowerWall	1.08169900e-01	1.35279167e+00	2.02875469e-01
1029            	lowerWall	1.08140369e-01	1.35279174e+00	2.02861293e-01
1030            	lowerWall	1.08111116e-01	1.35279180e+00	2.02847111e-01
1031            	lowerWall	1.08082138e-01	1.35279180e+00	2.02832868e-01
1032            	lowerWall	1.08052182e-01	1.35279169e+00	2.02818538e-01
1033            	lowerWall	1.08021354e-01	1.35279169e+00	2.02804207e-01
1034            	lowerWall	1.07990814e-01	1.35279165e+00	2.02789880e-01
1035            	lowerWall	1.07960560e-01	1.35279158e+00	2.02775512e-01
1036            	lowerWall	1.07930589e-01	1.35279155e+00	2.02761140e-01
1037            	lowerWall	1.07900898e-01	1.35279167e+00	2.02746813e-01
1038            	lowerWall	1.07871484e-01	1.35279176e+00	2.02732488e-01
1039            	lowerWall	1.07842345e-01	1.35279179e+00	2.02718098e-01
1040            	lowerWall	1.07813184e-01	1.35279175e+00	2.02703647e-01
1041            	lowerWall	1.07782219e-01	1.35279173e+00	2.02689174e-01
1042            	lowerWall	1.07751543e-01	1.35279174e+00	2.02674714e-01
1043            	lowerWall	1.07721152e-01	1.35279165e+00	2.02660213e-01
1044            	lowerWall	1.07691043e-01	1.35279169e+00	2.02645713e-01
1045            	lowerWall	1.07661214e-01	1.35279174e+00	2.02631234e-01
1046            	lowerWall	1.07631662e-01	1.35279170e+00	2.02616695e-01
1047            	lowerWall	1.07602385e-01	1.35279167e+00	2.02602114e-01
1048            	lowerWall	1.07573380e-01	1.35279162e+00	2.02587527e-01
1049            	lowerWall	1.07542845e-01	1.35279168e+00	2.02572975e-01
1050            	lowerWall	1.07512053e-01	1.35279169e+00	2.02558411e-01
1051            	lowerWall	1.07481545e-01	1.35279171e+00	2.02543823e-01
1052            	lowerWall	1.07451319e-01	1.35279165e+00	2.02529196e-01
1053            	lowerWall	1.07421373e-01	1.35279166e+00	2.02514554e-01
1054            	lowerWall	1.07391702e-01	1.35279169e+00	2.02499922e-01
1055            	lowerWall	1.07362306e-01	1.35279177e+00	2.02485310e-01
1056            	lowerWall	1.07333182e-01	1.35279179e+00	2.02470682e-01
1057            	lowerWall	1.07303309e-01	1.35279172e+00	2.02455973e-01
1058            	lowerWall	1.07272419e-01	1.35279160e+00	2.02441217e-01
1059            	lowerWall	1.07241813e-01	1.35279160e+00	2.02426498e-01
1060            	lowerWall	1.07211488e-01	1.35279166e+00	2.02411821e-01
1061            	lowerWall	1.07181441e-01	1.35279159e+00	2.02397080e-01
1062            	lowerWall	1.07151671e-01	1.35279158e+00	2.02382339e-01
1063            	lowerWall	1.07122173e-01	1.35279153e+00	2.02367594e-01
1064            	lowerWall	1.07092947e-01	1.35279147e+00	2.02352806e-01
1065            	lowerWall	1.07063692e-01	1.35279146e+00	2.02338037e-01
1066            	lowerWall	1.07032720e-01	1.35279145e+00	2.02323272e-01
1067            	lowerWall	1.07002031e-01	1.35279150e+00	2.02308519e-01
1068            	lowerWall	1.06971622e-01	1.35279155e+00	2.02293768e-01
1069            	lowerWall	1.06941492e-01	1.35279160e+00	2.02279019e-01
1070            	lowerWall	1.06911636e-01	1.35279159e+00	2.02264245e-01
1071            	lowerWall	1.06882052e-01	1.35279158e+00	2.02249435e-01
1072            	lowerWall	1.06852738e-01	1.35279161e+00	2.02234640e-01
1073            	lowerWall	1.06823693e-01	1.35279172e+00	2.02219880e-01
1074            	lowerWall	1.06793052e-01	1.35279174e+00	2.02205090e-01
1075            	lowerWall	1.06762294e-01	1.35279176e+00	2.02190265e-01
1076            	lowerWall	1.06731816e-01	1.35279181e+00	2.02175460e-01
1077            	lowerWall	1.06701614e-01	1.35279191e+00	2.02160688e-01
1078            	lowerWall	1.06671686e-01	1.35279181e+00	2.02145833e-01
1079            	lowerWall	1.06642029e-01	1.35279166e+00	2.02130896e-01
1080            	lowerWall	1.06612641e-01	1.35279168e+00	2.02116034e-01
1081            	lowerWall	1.06583521e-01	1.35279168e+00	2.02101203e-01
1082            	lowerWall	1.06553513e-01	1.35279169e+00	2.02086342e-01
1083            	lowerWall	1.06522696e-01	1.35279168e+00	2.02071471e-01
1084            	lowerWall	1.06492158e-01	1.35279164e+00	2.02056596e-01
1085            	lowerWall	1.06461896e-01	1.35279159e+00	2.02041713e-01
1086            	lowerWall	1.06431907e-01	1.35279158e+00	2.02026833e-01
1087            	lowerWall	1.06402188e-01	1.35279158e+00	2.02011976e-01
1088            	lowerWall	1.06372737e-01	1.35279166e+00	2.01997153e-01
1089            	lowerWall	1.06343552e-01	1.35279167e+00	2.01982308e-01
1090            	lowerWall	1.06314210e-01	1.35279167e+00	2.01967426e-01
1091            	lowerWall	1.06283344e-01	1.35279163e+00	2.01952546e-01
1092            	lowerWall	1.06252756e-01	1.35279172e+00	2.01937710e-01
1093            	lowerWall	1.06222443e-01	1.35279182e+00	2.01922899e-01
1094            	lowerWall	1.06192401e-01	1.35279196e+00	2.01908101e-01
1095            	lowerWall	1.06162629e-01	1.35279197e+00	2.01893270e-01
1096            	lowerWall	1.06133123e-01	1.35279189e+00	2.01878363e-01
1097            	lowerWall	1.06103882e-01	1.35279172e+00	2.01863402e-01
1098            	lowerWall	1.06074905e-01	1.35279170e+00	2.01848489e-01
1099            	lowerWall	1.06044337e-01	1.35279161e+00	2.01833598e-01
1100            	lowerWall	1.06013706e-01	1.35279153e+00	2.01818677e-01
1101            	lowerWall	1.05983348e-01	1.35279151e+00	2.01803787e-01
1102            	lowerWall	1.05953261e-01	1.35279153e+00	2.01788942e-01
1103            	lowerWall	1.05923442e-01	1.35279154e+00	2.01774103e-01
1104            	lowerWall	1.05893889e-01	1.35279149e+00	2.01759223e-01
1105            	lowerWall	1.05864600e-01	1.35279146e+00	2.01744338e-01
1106            	lowerWall	1.05835573e-01	1.35279152e+00	2.01729518e-01
1107            	lowerWall	1.05805764e-01	1.35279145e+00	2.01714673e-01
1108            	lowerWall	1.05775094e-01	1.35279144e+00	2.01699798e-01
1109            	lowerWall	1.05744697e-01	1.35279145e+00	2.01684965e-01
1110            	lowerWall	1.05714570e-01	1.35279146e+00	2.01670150e-01
1111            	lowerWall	1.05684709e-01	1.35279149e+00	2.01655336e-01
1112            	lowerWall	1.05655114e-01	1.35279147e+00	2.01640502e-01
1113            	lowerWall	1.05625781e-01	1.35279154e+00	2.01625707e-01
1114            	lowerWall	1.05596709e-01	1.35279157e+00	2.01610934e-01
1115            	lowerWall	1.05567789e-01	1.35279162e+00	2.01596142e-01
1116            	lowerWall	1.05537085e-01	1.35279163e+00	2.01581347e-01
1117            	lowerWall	1.05506652e-01	1.35279154e+00	2.01566518e-01
1118            	lowerWall	1.05476488e-01	1.35279146e+00	2.01551673e-01
1119            	lowerWall	1.05446589e-01	1.35279145e+00	2.01536860e-01
1120            	lowerWall	1.05416955e-01	1.35279145e+00	2.01522083e-01
1121            	lowerWall	1.05387582e-01	1.35279141e+00	2.01507301e-01
1122            	lowerWall	1.05358469e-01	1.35279146e+00	2.01492536e-01
1123            	lowerWall	1.05329613e-01	1.35279146e+00	2.01477782e-01
1124            	lowerWall	1.05299782e-01	1.35279149e+00	2.01463041e-01
1125            	lowerWall	1.05269316e-01	1.35279148e+00	2.01448303e-01
