#             x      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z               k             nut           omega
      1.0843498     0.084558857   -0.0012674552               0      -0.1739219     -0.08455886               0               0               0               0       5.5193834    0.0063220394               0     0.032699186    0.0018904564       17.297006
      1.0957185     0.084361645   -0.0012517612               0     -0.17385274    -0.084361765               0               0               0               0       5.5203436    0.0063077227               0     0.032595141    0.0018895276       17.250444
      1.1072057     0.084163595   -0.0012362804               0     -0.17377326    -0.084164757               0               0               0               0       5.5213116    0.0062934356               0     0.032490651     0.001888592       17.203662
      1.1188127     0.083967271   -0.0012209603               0     -0.17368689    -0.083967818               0               0               0               0       5.5222873    0.0062791781               0     0.032385718    0.0018876497       17.156661
      1.1305407     0.083771213   -0.0012057638               0     -0.17359235    -0.083770991               0               0               0               0        5.523271    0.0062649507               0     0.032280344    0.0018867005       17.109442
      1.1423911     0.083573705   -0.0011907069               0     -0.17348691     -0.08357433               0               0               0               0       5.5242626    0.0062507543               0     0.032174533    0.0018857445       17.062005
      1.1543651     0.083377556   -0.0011758458               0     -0.17337195    -0.083377846               0               0               0               0       5.5252621    0.0062365892               0     0.032068288    0.0018847815       17.014353
      1.1664639     0.083182238   -0.0011612285               0     -0.17324657    -0.083181497               0               0               0               0       5.5262697    0.0062224547               0      0.03196161    0.0018838116       16.966485
      1.1786889     0.082984926   -0.0011468621               0     -0.17310766    -0.082985211               0               0               0               0       5.5272854    0.0062083498               0     0.031854505    0.0018828346       16.918403
      1.1910414     0.082787675   -0.0011327085               0     -0.17295627    -0.082788941               0               0               0               0       5.5283093    0.0061942739               0     0.031746973    0.0018818506       16.870109
      1.2035227     0.082592483   -0.0011187243               0     -0.17279452    -0.082592695               0               0               0               0       5.5293414    0.0061802265               0     0.031639019    0.0018808594       16.821603
      1.2161342     0.082397257   -0.0011049005               0     -0.17261829    -0.082396501               0               0               0               0       5.5303818    0.0061662081               0     0.031530645     0.001879861       16.772887
      1.2288773     0.082200677   -0.0010912669               0     -0.17242736    -0.082200378               0               0               0               0       5.5314305    0.0061522185               0     0.031421855    0.0018788553       16.723962
      1.2417532     0.082003568   -0.0010778738               0     -0.17222451     -0.08200431               0               0               0               0       5.5324877    0.0061382572               0     0.031312651    0.0018778424       16.674829
      1.2547634       0.0818073   -0.0010647532               0       -0.172005    -0.081808229               0               0               0               0       5.5335533    0.0061243227               0     0.031203038     0.001876822       16.625491
      1.2679093     0.081611849    -0.001051874               0     -0.17176859    -0.081612035               0               0               0               0       5.5346275    0.0061104135               0     0.031093017    0.0018757944       16.575947
      1.2811922     0.081415989   -0.0010391475               0     -0.17151671    -0.081415692               0               0               0               0       5.5357102     0.006096529               0     0.030982594     0.001874759       16.526202
      1.2946137     0.081219042   -0.0010265129               0     -0.17124936    -0.081219278               0               0               0               0       5.5368017    0.0060826698               0      0.03087177    0.0018737162       16.476253
      1.3081752     0.081021691   -0.0010140152               0     -0.17096183    -0.081022887               0               0               0               0       5.5379018    0.0060688368               0     0.030760551    0.0018726656       16.426105
      1.3218781     0.080825653   -0.0010017666               0     -0.17065584    -0.080826505               0               0               0               0       5.5390107    0.0060550294               0     0.030648937    0.0018716074       16.375758
       1.335724     0.080630171  -0.00098983859               0     -0.17033406    -0.080630016               0               0               0               0       5.5401285    0.0060412454               0     0.030536935    0.0018705412       16.325216
      1.3497142     0.080433054  -0.00097821238               0     -0.16998983    -0.080433284               0               0               0               0       5.5412551    0.0060274823               0     0.030424546    0.0018694672       16.274476
      1.3638503     0.080234746  -0.00096678561               0     -0.16962117    -0.080236201               0               0               0               0       5.5423908    0.0060137379               0     0.030311776     0.001868385       16.223546
      1.3781338     0.080037475  -0.00095540621               0     -0.16923121     -0.08003877               0               0               0               0       5.5435354    0.0060000126               0     0.030198627    0.0018672949       16.172421
      1.3925664     0.079841342  -0.00094399045               0       -0.168821    -0.079841148               0               0               0               0       5.5446892    0.0059863085               0     0.030085104    0.0018661965       16.121109
      1.4071494     0.079644288  -0.00093261379               0     -0.16838534    -0.079643509               0               0               0               0       5.5458521    0.0059726283               0     0.029971209    0.0018650899       16.069607
      1.4218845     0.079445743  -0.00092147099               0     -0.16792473    -0.079445902               0               0               0               0       5.5470242    0.0059589722               0     0.029856948    0.0018639748       16.017922
      1.4367733     0.079247265  -0.00091075334               0     -0.16744106    -0.079248157               0               0               0               0       5.5482056    0.0059453368               0     0.029742322    0.0018628513        15.96605
      1.4518173     0.079049507  -0.00090045289               0     -0.16693048    -0.079049934               0               0               0               0       5.5493963    0.0059317167               0     0.029627339     0.001861719       15.913999
      1.4670183     0.078851449  -0.00089031336               0     -0.16639116    -0.078851049               0               0               0               0       5.5505965    0.0059181086               0        0.029512    0.0018605783       15.861765
      1.4823778     0.078652302  -0.00088006969               0     -0.16582215    -0.078651637               0               0               0               0       5.5518061    0.0059045143               0     0.029396311    0.0018594284       15.809357
      1.4978975      0.07845167  -0.00086966466               0     -0.16522226    -0.078451964               0               0               0               0       5.5530252    0.0058909388               0     0.029280273    0.0018582698        15.75677
       1.513579     0.078250864  -0.00085925766               0     -0.16459068    -0.078252234               0               0               0               0       5.5542539    0.0058773859               0     0.029163895    0.0018571018       15.704013
       1.529424     0.078051341  -0.00084910966               0     -0.16392677    -0.078052465               0               0               0               0       5.5554922    0.0058638555               0     0.029047176    0.0018559249       15.651082
      1.5454344      0.07785189  -0.00083943702               0     -0.16323081    -0.077852462               0               0               0               0       5.5567403    0.0058503433               0     0.028930125    0.0018547383       15.597987
      1.5616116     0.077651316  -0.00083026972               0      -0.1625001    -0.077651868               0               0               0               0       5.5579981     0.005836842               0     0.028812743    0.0018535425       15.544721
      1.5779576     0.077449479  -0.00082133399               0     -0.16173187     -0.07745036               0               0               0               0       5.5592658    0.0058233461               0     0.028695038    0.0018523368       15.491296
      1.5944741       0.0772474  -0.00081223152               0      -0.1609261    -0.077248052               0               0               0               0       5.5605433    0.0058098569               0     0.028577009    0.0018511215       15.437706
      1.6111628     0.077045351  -0.00080286298               0     -0.16008302    -0.077045365               0               0               0               0       5.5618308    0.0057963818               0     0.028458667     0.001849896       15.383961
      1.6280256     0.076841945  -0.00079346939               0     -0.15919809    -0.076842516               0               0               0               0       5.5631283    0.0057829258               0     0.028340011    0.0018486607       15.330057
      1.6450642     0.076638157  -0.00078434755               0     -0.15827152    -0.076639467               0               0               0               0       5.5644359    0.0057694883               0     0.028221052    0.0018474147       15.276004
      1.6622805     0.076434841   -0.0007756926               0     -0.15730237     -0.07643599               0               0               0               0       5.5657536    0.0057560641               0     0.028101786    0.0018461587       15.221796
      1.6796764     0.076230994  -0.00076743656               0     -0.15628788    -0.076231684               0               0               0               0       5.5670815    0.0057426458               0     0.027982229    0.0018448916       15.167446
      1.6972537     0.076026396  -0.00075926357               0     -0.15522778    -0.076026433               0               0               0               0       5.5684197    0.0057292303               0     0.027862375    0.0018436141       15.112947
      1.7150143     0.075820362  -0.00075099585               0     -0.15411948    -0.075820483               0               0               0               0       5.5697682     0.005715821               0     0.027742239    0.0018423251       15.058312
      1.7329601     0.075613099   -0.0007426738               0     -0.15295975     -0.07561395               0               0               0               0        5.571127     0.005702421               0     0.027621816    0.0018410254       15.003532
      1.7510931     0.075405809  -0.00073438866               0     -0.15174928    -0.075406939               0               0               0               0       5.5724962    0.0056890324               0     0.027501122    0.0018397139       14.948624
      1.7694152     0.075198143  -0.00072635653               0      -0.1504871    -0.075199504               0               0               0               0       5.5738759     0.005675655               0     0.027380151    0.0018383912       14.893577
      1.7879284     0.074989948   -0.0007187366               0     -0.14917137    -0.074991317               0               0               0               0       5.5752662    0.0056622829               0     0.027258922    0.0018370563        14.83841
      1.8066346      0.07478114  -0.00071134345               0     -0.14779738    -0.074782021               0               0               0               0       5.5766671      0.00564891               0     0.027137425    0.0018357098        14.78311
       1.825536     0.074570831  -0.00070377673               0     -0.14636304     -0.07457162               0               0               0               0       5.5780786     0.005635537               0     0.027015682    0.0018343505       14.727697
      1.8446344     0.074359812  -0.00069591637               0     -0.14486889    -0.074360671               0               0               0               0       5.5795008    0.0056221728               0     0.026893682    0.0018329794       14.672157
      1.8639321     0.074148753  -0.00068824857               0     -0.14331146    -0.074149541               0               0               0               0       5.5809337    0.0056088228               0     0.026771449    0.0018315949       14.616512
       1.883431     0.073936877  -0.00068114228               0     -0.14168876    -0.073937623               0               0               0               0       5.5823775    0.0055954772               0      0.02664897    0.0018301981       14.560748
      1.9031332      0.07372369  -0.00067439059               0     -0.14000203    -0.073724578               0               0               0               0       5.5838322    0.0055821272               0     0.026526272    0.0018287875       14.504887
      1.9230409     0.073509299  -0.00066788425               0       -0.138246    -0.073510471               0               0               0               0       5.5852978    0.0055687706               0     0.026403338     0.001827364       14.448914
      1.9431562     0.073293925   -0.0006614305               0     -0.13641739    -0.073294897               0               0               0               0       5.5867743    0.0055554024               0       0.0262802    0.0018259262       14.392853
      1.9634814      0.07307719  -0.00065455753               0     -0.13451349    -0.073078073               0               0               0               0       5.5882619    0.0055420282               0     0.026156839    0.0018244751       14.336688
      1.9840185     0.072859744  -0.00064721937               0     -0.13253295    -0.072860628               0               0               0               0       5.5897604     0.005528662               0     0.026033287     0.001823009       14.280446
      2.0047697     0.072641795  -0.00063983915               0     -0.13047325    -0.072642873               0               0               0               0       5.5912702     0.005515312               0     0.025909525    0.0018215291       14.224106
      2.0257374     0.072423626   -0.0006332331               0       -0.128335    -0.072424934               0               0               0               0        5.592791     0.005501975               0     0.025785588    0.0018200336       14.167699
      2.0469238     0.072204678  -0.00062788241               0     -0.12611373    -0.072205579               0               0               0               0       5.5943232    0.0054886246               0     0.025661455    0.0018185237       14.111204
      2.0683311     0.071983379  -0.00062291645               0     -0.12380596    -0.071983729               0               0               0               0       5.5958665    0.0054752369               0     0.025537164    0.0018169977       14.054652
      2.0899616     0.071760186  -0.00061728596               0      -0.1214097    -0.071760028               0               0               0               0       5.5974212    0.0054618215               0     0.025412689    0.0018154565       13.998022
      2.1118178     0.071535442  -0.00061084363               0     -0.11891941    -0.071535289               0               0               0               0       5.5989872    0.0054483994               0     0.025288074    0.0018138986       13.941347
      2.1339019     0.071309543  -0.00060395862               0     -0.11633333    -0.071310048               0               0               0               0       5.6005646    0.0054349874               0     0.025163291    0.0018123249       13.884602
      2.1562163      0.07108355  -0.00059722012               0     -0.11364932    -0.071084418               0               0               0               0       5.6021533    0.0054215911               0     0.025038387    0.0018107337       13.827826
      2.1787634     0.070857662  -0.00059100984               0     -0.11086658    -0.070857987               0               0               0               0       5.6037535    0.0054082017               0     0.024913329     0.001809126       13.770991
      2.2015456     0.070630679  -0.00058570541               0     -0.10798214    -0.070630747               0               0               0               0       5.6053653    0.0053948074               0     0.024788171       0.0018075       13.714138
      2.2245655     0.070400821  -0.00058148757               0     -0.10498933    -0.070401477               0               0               0               0       5.6069886    0.0053813811               0     0.024662875    0.0018058568       13.657237
      2.2478254     0.070168512  -0.00057704252               0     -0.10188555    -0.070169005               0               0               0               0       5.6086235     0.005367902               0     0.024537501    0.0018041945       13.600333
      2.2713279     0.069934981  -0.00057116342               0    -0.098666597    -0.069934935               0               0               0               0       5.6102699    0.0053544035               0     0.024412006    0.0018025141       13.543394
      2.2950755     0.069700597  -0.00056444642               0    -0.095326608    -0.069700554               0               0               0               0        5.611928    0.0053409213               0     0.024286456    0.0018008137       13.486467
      2.3190708     0.069465242  -0.00055772692               0    -0.091867907    -0.069465655               0               0               0               0       5.6135977    0.0053274622               0     0.024160804    0.0017990943       13.429519
      2.3433163     0.069229357  -0.00055139396               0    -0.088282945    -0.069230097               0               0               0               0       5.6152791    0.0053140231               0     0.024035121     0.001797354       13.372599
      2.3678147     0.068992885  -0.00054553627               0    -0.084570947    -0.068993356               0               0               0               0       5.6169723    0.0053005918               0     0.023909357    0.0017955935       13.315675
      2.3925686     0.068754477  -0.00053953539               0    -0.080724602    -0.068754882               0               0               0               0       5.6186772    0.0052871608               0     0.023783587    0.0017938112       13.258796
      2.4175806     0.068513793  -0.00053297238               0    -0.076741542     -0.06851507               0               0               0               0        5.620394    0.0052737483               0     0.023657758    0.0017920074       13.201931
      2.4428535     0.068270898  -0.00052482577               0    -0.072615115    -0.068272885               0               0               0               0       5.6221225    0.0052603676               0     0.023531951    0.0017901809        13.14513
      2.4683899     0.068027065  -0.00051375014               0    -0.068340765    -0.068030203               0               0               0               0       5.6238628    0.0052470906               0     0.023406108    0.0017883315       13.088362
      2.4941927     0.067784088  -0.00049972006               0    -0.063912372     -0.06778818               0               0               0               0        5.625615    0.0052340017               0     0.023280316     0.001786458        13.03168
      2.5202646     0.067543004   -0.0004823868               0    -0.059328415    -0.067547278               0               0               0               0       5.6273792    0.0052211786               0     0.023154517    0.0017845602       12.975053
      2.5466083     0.067303503  -0.00046054324               0    -0.054580434    -0.067306938               0               0               0               0       5.6291554    0.0052087296               0     0.023028798     0.001782637       12.918534
      2.5732268     0.067063275  -0.00042913633               0    -0.049651965    -0.067068002               0               0               0               0       5.6309438    0.0051968019               0       0.0229031    0.0017806875       12.862097
      2.6001229     0.066836856  -0.00038644608               0     -0.04454919    -0.066839747               0               0               0               0       5.6327444    0.0051857852               0     0.022777515    0.0017787114       12.805791
      2.6272996     0.066610714  -0.00032871792               0    -0.039246884    -0.066618834               0               0               0               0        5.634558    0.0051759297               0     0.022651981    0.0017767063       12.749597
      2.6547596     0.066424235  -0.00025632435               0    -0.033752269     -0.06642186               0               0               0               0       5.6363839    0.0051678588               0     0.022526599    0.0017746737        12.69356
       2.682506     0.066218637  -0.00015894727               0    -0.028027665    -0.066237788               0               0               0               0       5.6382252    0.0051618149               0     0.022401304    0.0017726094        12.63767
      2.7105418     0.066143769  -4.6669442e-05               0    -0.022096179    -0.066120937               0               0               0               0       5.6400778    0.0051590483               0       0.0222762     0.001770516       12.581966
      2.7388699     0.065956175   7.8419508e-05               0    -0.015908766    -0.066027288               0               0               0               0       5.6419536    0.0051592309               0      0.02215122    0.0017683875       12.526449
      2.7674935     0.066171905   0.00015970857               0   -0.0095469713    -0.066076872               0               0               0               0       5.6438341     0.005163583               0     0.022026471    0.0017662278       12.471151
      2.7964157     0.065830914   0.00015765207               0   -0.0029713595    -0.066099287               0               0               0               0       5.6457621    0.0051684217               0     0.021901888    0.0017640295       12.416084
      2.8256394     0.066768443  -0.00012415461               0    0.0036185884    -0.066292733               0               0               0               0       5.6476614    0.0051727486               0     0.021777582    0.0017617974       12.361276
      2.8551679     0.065813385    -0.001148163               0     0.010413819      -0.0658748               0               0               0               0       5.6496868    0.0051608577               0     0.021644084    0.0017593637       12.302512
      2.8850044     0.057126774   -0.0021995054               0     0.017465495    -0.062969737               0               0               0               0       5.6515661    0.0051039356               0     0.021521076    0.0017570391       12.248801
