#        face_x          face_y          face_z      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z             nut               k         epsilon
      1.4670183               0            0.05     0.027185599  -4.3120834e-05               0       1175.5758    -0.035961185               0               0               0               0               0               0               0               0   2.6378562e-10   7.6627429e-05
      1.4823778               0            0.05     0.010642308  -6.2433302e-06               0       1204.3822      -0.2339933               0               0               0               0               0               0               0               0    8.990038e-09    0.0026108139
      1.4978975               0            0.05       0.3061597    6.568643e-06               0       1208.0232    -0.053444474               0               0               0               0               0               0               0               0   3.8150974e-07      0.11073172
       1.513579               0            0.05      0.61577375   -1.183968e-06               0       2150.6865     -0.10904058               0               0               0               0               0               0               0               0   1.2155813e-05       3.5250159
       1.529424               0            0.05      0.41657291  -7.5528155e-05               0       3120.9227    -0.075601846               0               0               0               0               0               0               0               0   9.7450344e-06       2.8225632
      1.5454344               0            0.05      0.14513043   1.7366705e-05               0       3453.7324      -1.5416533               0               0               0               0               0               0               0               0     9.03928e-06       2.6206963
      1.5616116               0            0.05      0.02259868   7.4271041e-06               0       3576.8157  -0.00035261559               0               0               0               0               0               0               0               0   7.7823882e-06       2.2572513
      1.5779576               0            0.05    -0.019729566   1.6387083e-07               0       3524.2096    0.0059376687               0               0               0               0               0               0               0               0   6.5901783e-06       1.9110202
      1.5944741               0            0.05    0.0026024857  -2.0205555e-06               0       3514.8709   -0.0027215789               0               0               0               0               0               0               0               0    6.057302e-06       1.7566864
      1.6111628               0            0.05     0.016778039  -1.8427392e-07               0       3533.3954   -0.0028409469               0               0               0               0               0               0               0               0   5.9853361e-06       1.7362236
      1.6280256               0            0.05     0.024208135  -8.9111682e-08               0       3570.6741   -0.0042681147               0               0               0               0               0               0               0               0   6.1026562e-06       1.7703711
      1.6450642               0            0.05     0.026167537  -1.7963895e-08               0       3614.2902   -0.0046727052               0               0               0               0               0               0               0               0   6.2688504e-06       1.8185232
      1.6622805               0            0.05     0.026194034   1.8420952e-11               0       3658.9365   -0.0046355609               0               0               0               0               0               0               0               0   6.4455608e-06       1.8697177
      1.6796764               0            0.05     0.026230718   2.8321671e-09               0        3703.546   -0.0046727045               0               0               0               0               0               0               0               0   6.6267267e-06        1.922236
      1.6972537               0            0.05     0.025756517   2.0071051e-08               0       3749.2025   -0.0045752145               0               0               0               0               0               0               0               0   6.8066148e-06       1.9744054
      1.7150143               0            0.05     0.023931002   3.0984889e-08               0       3793.0581   -0.0042434285               0               0               0               0               0               0               0               0   6.9752779e-06       2.0233231
      1.7329601               0            0.05     0.021932676    3.452617e-08               0       3833.2387   -0.0039064767               0               0               0               0               0               0               0               0   7.1241822e-06       2.0665016
      1.7510931               0            0.05     0.019521405   4.4398439e-08               0       3870.8531   -0.0034932913               0               0               0               0               0               0               0               0   7.2482508e-06       2.1024675
      1.7694152               0            0.05     0.016511988   4.5421411e-08               0       3903.1736   -0.0029357014               0               0               0               0               0               0               0               0   7.3426974e-06       2.1298329
      1.7879284               0            0.05     0.013844722   4.2038213e-08               0       3930.6315   -0.0024859462               0               0               0               0               0               0               0               0    7.410203e-06       2.1493846
      1.8066346               0            0.05     0.011191267   4.0385642e-08               0       3953.8024   -0.0020006893               0               0               0               0               0               0               0               0   7.4518416e-06       2.1614338
       1.825536               0            0.05    0.0087813798   3.4946137e-08               0       3971.9777   -0.0015757483               0               0               0               0               0               0               0               0   7.4713804e-06       2.1670756
      1.8446344               0            0.05    0.0067074122   3.2509198e-08               0       3986.5821   -0.0012074553               0               0               0               0               0               0               0               0   7.4724216e-06       2.1673575
      1.8639321               0            0.05    0.0047037869   2.7498442e-08               0       3997.2635  -0.00083182142               0               0               0               0               0               0               0               0   7.4581333e-06       2.1631975
       1.883431               0            0.05     0.003043689   2.4104617e-08               0       4004.4987  -0.00056279121               0               0               0               0               0               0               0               0   7.4312624e-06       2.1553917
      1.9031332               0            0.05    0.0016228327   1.9334986e-08               0        4008.969  -0.00028117603               0               0               0               0               0               0               0               0   7.3951394e-06       2.1449063
      1.9230409               0            0.05   0.00039641683   4.4844244e-08               0       4010.7957  -0.00020118324               0               0               0               0               0               0               0               0   7.3519015e-06       2.1323596
      1.9431562               0            0.05  -0.00054272298   2.6504492e-08               0       4010.5098   0.00020118324               0               0               0               0               0               0               0               0   7.3042837e-06       2.1185444
      1.9634814               0            0.05   -0.0013050525   9.6245953e-09               0        4008.622   0.00022073291               0               0               0               0               0               0               0               0   7.2546012e-06       2.1041322
      1.9840185               0            0.05   -0.0019709878   8.9916536e-09               0       4005.2533   0.00035573053               0               0               0               0               0               0               0               0   7.2029027e-06       2.0891366
      2.0047697               0            0.05   -0.0025224624   6.7165749e-09               0       4000.6085    0.0004418667               0               0               0               0               0               0               0               0   7.1499506e-06       2.0737772
      2.0257374               0            0.05   -0.0029425465   5.1357437e-09               0       3994.8965   0.00052673215               0               0               0               0               0               0               0               0   7.0967371e-06       2.0583424
      2.0469238               0            0.05   -0.0032657389   4.0375692e-09               0       3988.4046   0.00057151021               0               0               0               0               0               0               0               0   7.0442712e-06       2.0431239
      2.0683311               0            0.05   -0.0035420177   3.2796834e-09               0       3981.2113   0.00063188562               0               0               0               0               0               0               0               0   6.9923564e-06       2.0280665
      2.0899616               0            0.05   -0.0037087832   1.7591681e-09               0       3973.4112   0.00065622908               0               0               0               0               0               0               0               0   6.9418716e-06       2.0134221
      2.1118178               0            0.05   -0.0038059011   1.1981319e-09               0       3965.3514   0.00067819423               0               0               0               0               0               0               0               0   6.8931184e-06        1.999279
      2.1339019               0            0.05   -0.0038988617   8.9829458e-10               0       3956.9651   0.00068785036               0               0               0               0               0               0               0               0   6.8459389e-06       1.9855932
      2.1562163               0            0.05   -0.0039700173   9.2080461e-10               0       3948.3297   0.00070243973               0               0               0               0               0               0               0               0   6.7999966e-06       1.9722668
      2.1787634               0            0.05   -0.0040047088   2.6440276e-10               0       3939.4527   0.00071284188               0               0               0               0               0               0               0               0    6.755175e-06       1.9592649
      2.2015456               0            0.05   -0.0040010366  -3.0896541e-11               0       3930.4805   0.00070958771               0               0               0               0               0               0               0               0   6.7113452e-06       1.9465501
      2.2245655               0            0.05   -0.0040072265  -6.2589292e-11               0       3921.4323    0.0007120163               0               0               0               0               0               0               0               0   6.6683235e-06       1.9340695
      2.2478254               0            0.05   -0.0039840968  -6.3321717e-10               0       3912.2461   0.00070780565               0               0               0               0               0               0               0               0   6.6264537e-06       1.9219235
      2.2713279               0            0.05    -0.003922234  -7.7312868e-10               0       3903.1159   0.00069409848               0               0               0               0               0               0               0               0    6.585971e-06       1.9101802
      2.2950755               0            0.05   -0.0038683095  -5.7573947e-10               0       3894.0241   0.00068570892               0               0               0               0               0               0               0               0    6.546574e-06       1.8987518
      2.3190708               0            0.05   -0.0038036652   -8.950825e-10               0       3884.9577   0.00067747735               0               0               0               0               0               0               0               0   6.5081844e-06       1.8876158
      2.3433163               0            0.05   -0.0037256106  -8.8073002e-10               0       3875.9839   0.00065965782               0               0               0               0               0               0               0               0   6.4709293e-06       1.8768099
      2.3678147               0            0.05   -0.0036508225  -8.7087189e-10               0       3867.1029   0.00065156203               0               0               0               0               0               0               0               0   6.4346654e-06       1.8662917
      2.3925686               0            0.05   -0.0035627293  -1.1421001e-09               0       3858.3056   0.00063382975               0               0               0               0               0               0               0               0   6.3994337e-06       1.8560735
      2.4175806               0            0.05   -0.0034665376  -1.1354362e-09               0       3849.6714   0.00061731965               0               0               0               0               0               0               0               0   6.3653548e-06       1.8461906
      2.4428535               0            0.05    -0.003389078  -8.1259235e-10               0       3841.1667    0.0005994442               0               0               0               0               0               0               0               0   6.3321427e-06       1.8365593
      2.4683899               0            0.05   -0.0033030509  -1.1162726e-09               0       3832.7418   0.00059237715               0               0               0               0               0               0               0               0   6.2999673e-06        1.827229
      2.4941927               0            0.05   -0.0031940494  -1.0573067e-09               0       3824.4952    0.0005650443               0               0               0               0               0               0               0               0   6.2688066e-06       1.8181935
      2.5202646               0            0.05   -0.0031241768   -7.179581e-10               0       3816.4506   0.00055930371               0               0               0               0               0               0               0               0   6.2383125e-06       1.8093516
      2.5466083               0            0.05   -0.0030414102  -1.1082172e-09               0       3808.3949   0.00054243241               0               0               0               0               0               0               0               0   6.2088847e-06       1.8008192
      2.5732268               0            0.05   -0.0029419331  -8.9487272e-10               0       3800.6154   0.00052400257               0               0               0               0               0               0               0               0   6.1804219e-06       1.7925667
      2.6001229               0            0.05   -0.0028685092  -5.9041414e-10               0       3792.9156   0.00051365429               0               0               0               0               0               0               0               0   6.1527175e-06       1.7845345
      2.6272996               0            0.05   -0.0028232812  -6.1542058e-10               0       3785.3666   0.00050488434               0               0               0               0               0               0               0               0   6.1256193e-06       1.7766779
      2.6547596               0            0.05    -0.002735199  -6.6459068e-10               0       3777.7526   0.00049347808               0               0               0               0               0               0               0               0   6.0997226e-06       1.7691698
       2.682506               0            0.05   -0.0027096911  -5.6271542e-10               0       3770.5245   0.00048304748               0               0               0               0               0               0               0               0   6.0741977e-06       1.7617694
      2.7105418               0            0.05   -0.0026278255   1.7674272e-11               0       3762.8958   0.00047461812               0               0               0               0               0               0               0               0   6.0499439e-06       1.7547376
      2.7388699               0            0.05   -0.0027774514   6.6255457e-10               0       3755.9699   0.00048373149               0               0               0               0               0               0               0               0   6.0250302e-06       1.7475143
      2.7674935               0            0.05   -0.0026396975   2.8946016e-09               0       3747.3614   0.00049774807               0               0               0               0               0               0               0               0   6.0034131e-06       1.7412471
      2.7964157               0            0.05   -0.0034440423   4.5592594e-08               0       3741.0611    0.0005797789               0               0               0               0               0               0               0               0   5.9785962e-06       1.7340521
      2.8256394               0            0.05   -0.0038758766   5.1169291e-07               0       3727.7486    0.0021649742               0               0               0               0               0               0               0               0   5.9591467e-06       1.7284132
      2.8551679               0            0.05   -0.0044948275   5.5782767e-06               0       3718.8251    0.0053042364               0               0               0               0               0               0               0               0   5.9372241e-06       1.7220562
      2.8850044               0            0.05    -0.002957991   1.1480211e-05               0       3701.5738     0.076934581               0               0               0               0               0               0               0               0    5.922162e-06       1.7176916
