#      distance             U_x             U_y             U_z               p             nut         nuTilda
      1.7027027   6.4187635e-17   1.0015176e-20               0   0.00044882342   7.3345894e-07   4.5346839e-22
      1.7048048   6.4187635e-17   1.0015176e-20               0   0.00044667098   7.3341254e-07   4.5346839e-22
      1.7069069   6.4187635e-17   1.0015176e-20               0   0.00044451853   7.3336615e-07   4.5346839e-22
       1.709009   6.4187635e-17   1.0015176e-20               0   0.00044236608   7.3331975e-07   4.5346839e-22
      1.7111111   6.4187635e-17   1.0015176e-20               0   0.00044021363   7.3327335e-07   4.5346839e-22
      1.7132132   6.4187635e-17   1.0015176e-20               0   0.00043806119   7.3322695e-07   4.5346839e-22
      1.7153153   6.4187635e-17   1.0015176e-20               0   0.00043590874   7.3318055e-07   4.5346839e-22
      1.7174174   6.4187635e-17   1.0015176e-20               0   0.00043375629   7.3313415e-07   4.5346839e-22
      1.7195195   6.4187635e-17   1.0015176e-20               0   0.00043160385   7.3308775e-07   4.5346839e-22
      1.7216216   6.4187635e-17   1.0015176e-20               0    0.0004294514   7.3304135e-07   4.5346839e-22
      1.7237237   6.4187635e-17   1.0015176e-20               0   0.00042729895   7.3299495e-07   4.5346839e-22
      1.7258258   6.4187635e-17   1.0015176e-20               0    0.0004251465   7.3294856e-07   4.5346839e-22
      1.7279279   6.4187635e-17   1.0015176e-20               0   0.00042299406   7.3290216e-07   4.5346839e-22
        1.73003   6.4187635e-17   1.0015176e-20               0   0.00042084161   7.3285576e-07   4.5346839e-22
      1.7321321   6.4187635e-17   1.0015176e-20               0   0.00041868916   7.3280936e-07   4.5346839e-22
      1.7342342   6.4187635e-17   1.0015176e-20               0   0.00041653672   7.3276296e-07   4.5346839e-22
      1.7363363   6.4187635e-17   1.0015176e-20               0   0.00041438427   7.3271656e-07   4.5346839e-22
      1.7384384   6.4187635e-17   1.0015176e-20               0   0.00041223182   7.3267016e-07   4.5346839e-22
      1.7405405   6.4187635e-17   1.0015176e-20               0   0.00041007937   7.3262376e-07   4.5346839e-22
      1.7426426   6.4187635e-17   1.0015176e-20               0   0.00040792693   7.3257736e-07   4.5346839e-22
      1.7447447   6.4187635e-17   1.0015176e-20               0   0.00040577448   7.3253097e-07   4.5346839e-22
      1.7468468   6.4187635e-17   1.0015176e-20               0   0.00040362203   7.3248457e-07   4.5346839e-22
      1.7489489   6.4187635e-17   1.0015176e-20               0   0.00040146958   7.3243817e-07   4.5346839e-22
      1.7510511   6.4067859e-17   8.0890751e-21               0   0.00039931919    7.323917e-07   4.5366881e-22
      1.7531532   6.4067859e-17   8.0890751e-21               0   0.00039726638   7.3234183e-07   4.5366881e-22
      1.7552553   6.4067859e-17   8.0890751e-21               0   0.00039521356   7.3229197e-07   4.5366881e-22
      1.7573574   6.4067859e-17   8.0890751e-21               0   0.00039316075   7.3224211e-07   4.5366881e-22
      1.7594595   6.4067859e-17   8.0890751e-21               0   0.00039110794   7.3219224e-07   4.5366881e-22
      1.7615616   6.4067859e-17   8.0890751e-21               0   0.00038905512   7.3214238e-07   4.5366881e-22
      1.7636637   6.4067859e-17   8.0890751e-21               0   0.00038700231   7.3209252e-07   4.5366881e-22
      1.7657658   6.4067859e-17   8.0890751e-21               0   0.00038494949   7.3204265e-07   4.5366881e-22
      1.7678679   6.4067859e-17   8.0890751e-21               0   0.00038289668   7.3199279e-07   4.5366881e-22
        1.76997   6.4067859e-17   8.0890751e-21               0   0.00038084386   7.3194293e-07   4.5366881e-22
      1.7720721   6.4067859e-17   8.0890751e-21               0   0.00037879105   7.3189306e-07   4.5366881e-22
      1.7741742   6.4067859e-17   8.0890751e-21               0   0.00037673823    7.318432e-07   4.5366881e-22
      1.7762763   6.4067859e-17   8.0890751e-21               0   0.00037468542   7.3179334e-07   4.5366881e-22
      1.7783784   6.4067859e-17   8.0890751e-21               0    0.0003726326   7.3174347e-07   4.5366881e-22
      1.7804805   6.4067859e-17   8.0890751e-21               0   0.00037057979   7.3169361e-07   4.5366881e-22
      1.7825826   6.4067859e-17   8.0890751e-21               0   0.00036852698   7.3164374e-07   4.5366881e-22
      1.7846847   6.4067859e-17   8.0890751e-21               0   0.00036647416   7.3159388e-07   4.5366881e-22
      1.7867868   6.4067859e-17   8.0890751e-21               0   0.00036442135   7.3154402e-07   4.5366881e-22
      1.7888889   6.4067859e-17   8.0890751e-21               0   0.00036236853   7.3149415e-07   4.5366881e-22
       1.790991   6.4067859e-17   8.0890751e-21               0   0.00036031572   7.3144429e-07   4.5366881e-22
      1.7930931   6.4067859e-17   8.0890751e-21               0    0.0003582629   7.3139443e-07   4.5366881e-22
      1.7951952   6.4067859e-17   8.0890751e-21               0   0.00035621009   7.3134456e-07   4.5366881e-22
      1.7972973   6.4067859e-17   8.0890751e-21               0   0.00035415727    7.312947e-07   4.5366881e-22
      1.7993994   6.4067859e-17   8.0890751e-21               0   0.00035210446   7.3124484e-07   4.5366881e-22
      1.8015015   6.4067859e-17   8.0890751e-21               0   0.00035005165   7.3119497e-07   4.5366881e-22
      1.8036036   6.4067859e-17   8.0890751e-21               0   0.00034799883   7.3114511e-07   4.5366881e-22
      1.8057057   6.3937544e-17   6.7006454e-21               0   0.00034609106   7.3109479e-07   4.5375093e-22
      1.8078078   6.3937544e-17   6.7006454e-21               0   0.00034440015    7.310438e-07   4.5375093e-22
      1.8099099   6.3937544e-17   6.7006454e-21               0   0.00034270924   7.3099281e-07   4.5375093e-22
       1.812012   6.3937544e-17   6.7006454e-21               0   0.00034101832   7.3094181e-07   4.5375093e-22
      1.8141141   6.3937544e-17   6.7006454e-21               0   0.00033932741   7.3089082e-07   4.5375093e-22
      1.8162162   6.3937544e-17   6.7006454e-21               0    0.0003376365   7.3083982e-07   4.5375093e-22
      1.8183183   6.3937544e-17   6.7006454e-21               0   0.00033594559   7.3078883e-07   4.5375093e-22
      1.8204204   6.3937544e-17   6.7006454e-21               0   0.00033425468   7.3073784e-07   4.5375093e-22
      1.8225225   6.3937544e-17   6.7006454e-21               0   0.00033256377   7.3068684e-07   4.5375093e-22
      1.8246246   6.3937544e-17   6.7006454e-21               0   0.00033087286   7.3063585e-07   4.5375093e-22
      1.8267267   6.3937544e-17   6.7006454e-21               0   0.00032918195   7.3058485e-07   4.5375093e-22
      1.8288288   6.3937544e-17   6.7006454e-21               0   0.00032749104   7.3053386e-07   4.5375093e-22
      1.8309309   6.3937544e-17   6.7006454e-21               0   0.00032580013   7.3048286e-07   4.5375093e-22
       1.833033   6.3937544e-17   6.7006454e-21               0   0.00032410922   7.3043187e-07   4.5375093e-22
      1.8351351   6.3937544e-17   6.7006454e-21               0   0.00032241831   7.3038088e-07   4.5375093e-22
      1.8372372   6.3937544e-17   6.7006454e-21               0    0.0003207274   7.3032988e-07   4.5375093e-22
      1.8393393   6.3937544e-17   6.7006454e-21               0   0.00031903649   7.3027889e-07   4.5375093e-22
      1.8414414   6.3937544e-17   6.7006454e-21               0   0.00031734558   7.3022789e-07   4.5375093e-22
      1.8435435   6.3937544e-17   6.7006454e-21               0   0.00031565467    7.301769e-07   4.5375093e-22
      1.8456456   6.3937544e-17   6.7006454e-21               0   0.00031396376   7.3012591e-07   4.5375093e-22
      1.8477477   6.3937544e-17   6.7006454e-21               0   0.00031227285   7.3007491e-07   4.5375093e-22
      1.8498498   6.3937544e-17   6.7006454e-21               0   0.00031058194   7.3002392e-07   4.5375093e-22
       1.851952   6.3937544e-17   6.7006454e-21               0   0.00030889103   7.2997292e-07   4.5375093e-22
      1.8540541   6.3937544e-17   6.7006454e-21               0   0.00030720011   7.2992193e-07   4.5375093e-22
      1.8561562   6.3937544e-17   6.7006454e-21               0    0.0003055092   7.2987094e-07   4.5375093e-22
      1.8582583   6.3937544e-17   6.7006454e-21               0   0.00030381829   7.2981994e-07   4.5375093e-22
      1.8603604   6.3937544e-17   6.7006454e-21               0   0.00030212738   7.2976895e-07   4.5375093e-22
      1.8624625   6.3804236e-17   5.7482199e-21               0    0.0003003951   7.2971602e-07   4.5373925e-22
      1.8645646   6.3804236e-17   5.7482199e-21               0   0.00029866257   7.2966308e-07   4.5373925e-22
      1.8666667   6.3804236e-17   5.7482199e-21               0   0.00029693003   7.2961015e-07   4.5373925e-22
      1.8687688   6.3804236e-17   5.7482199e-21               0   0.00029519749   7.2955721e-07   4.5373925e-22
      1.8708709   6.3804236e-17   5.7482199e-21               0   0.00029346496   7.2950427e-07   4.5373925e-22
       1.872973   6.3804236e-17   5.7482199e-21               0   0.00029173242   7.2945133e-07   4.5373925e-22
      1.8750751   6.3804236e-17   5.7482199e-21               0   0.00028999988   7.2939839e-07   4.5373925e-22
      1.8771772   6.3804236e-17   5.7482199e-21               0   0.00028826734   7.2934545e-07   4.5373925e-22
      1.8792793   6.3804236e-17   5.7482199e-21               0   0.00028653481   7.2929252e-07   4.5373925e-22
      1.8813814   6.3804236e-17   5.7482199e-21               0   0.00028480227   7.2923958e-07   4.5373925e-22
      1.8834835   6.3804236e-17   5.7482199e-21               0   0.00028306973   7.2918664e-07   4.5373925e-22
      1.8855856   6.3804236e-17   5.7482199e-21               0    0.0002813372    7.291337e-07   4.5373925e-22
      1.8876877   6.3804236e-17   5.7482199e-21               0   0.00027960466   7.2908076e-07   4.5373925e-22
      1.8897898   6.3804236e-17   5.7482199e-21               0   0.00027787212   7.2902782e-07   4.5373925e-22
      1.8918919   6.3804236e-17   5.7482199e-21               0   0.00027613959   7.2897489e-07   4.5373925e-22
       1.893994   6.3804236e-17   5.7482199e-21               0   0.00027440705   7.2892195e-07   4.5373925e-22
      1.8960961   6.3804236e-17   5.7482199e-21               0   0.00027267451   7.2886901e-07   4.5373925e-22
      1.8981982   6.3804236e-17   5.7482199e-21               0   0.00027094197   7.2881607e-07   4.5373925e-22
      1.9003003   6.3804236e-17   5.7482199e-21               0   0.00026920944   7.2876313e-07   4.5373925e-22
      1.9024024   6.3804236e-17   5.7482199e-21               0    0.0002674769   7.2871019e-07   4.5373925e-22
      1.9045045   6.3804236e-17   5.7482199e-21               0   0.00026574436   7.2865726e-07   4.5373925e-22
      1.9066066   6.3804236e-17   5.7482199e-21               0   0.00026401183   7.2860432e-07   4.5373925e-22
      1.9087087   6.3804236e-17   5.7482199e-21               0   0.00026227929   7.2855138e-07   4.5373925e-22
      1.9108108   6.3804236e-17   5.7482199e-21               0   0.00026054675   7.2849844e-07   4.5373925e-22
      1.9129129   6.3804236e-17   5.7482199e-21               0   0.00025881421    7.284455e-07   4.5373925e-22
       1.915015   6.3804236e-17   5.7482199e-21               0   0.00025708168   7.2839256e-07   4.5373925e-22
      1.9171171   6.3804236e-17   5.7482199e-21               0   0.00025534914   7.2833963e-07   4.5373925e-22
      1.9192192   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00025635606   7.2828873e-07   4.5365933e-22
      1.9213213   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00025815577   7.2823844e-07   4.5365933e-22
      1.9234234   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00025995548   7.2818814e-07   4.5365933e-22
      1.9255255   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00026175519   7.2813784e-07   4.5365933e-22
      1.9276276   6.3655499e-17   9.1430495e-21   7.6194948e-36    0.0002635549   7.2808754e-07   4.5365933e-22
      1.9297297   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00026535461   7.2803724e-07   4.5365933e-22
      1.9318318   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00026715432   7.2798695e-07   4.5365933e-22
      1.9339339   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00026895403   7.2793665e-07   4.5365933e-22
       1.936036   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00027075374   7.2788635e-07   4.5365933e-22
      1.9381381   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00027255345   7.2783605e-07   4.5365933e-22
      1.9402402   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00027435315   7.2778575e-07   4.5365933e-22
      1.9423423   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00027615286   7.2773546e-07   4.5365933e-22
      1.9444444   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00027795257   7.2768516e-07   4.5365933e-22
      1.9465465   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00027975228   7.2763486e-07   4.5365933e-22
      1.9486486   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00028155199   7.2758456e-07   4.5365933e-22
      1.9507508   6.3655499e-17   9.1430495e-21   7.6194948e-36    0.0002833517   7.2753426e-07   4.5365933e-22
      1.9528529   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00028515141   7.2748397e-07   4.5365933e-22
       1.954955   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00028695112   7.2743367e-07   4.5365933e-22
      1.9570571   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00028875083   7.2738337e-07   4.5365933e-22
      1.9591592   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00029055054   7.2733307e-07   4.5365933e-22
      1.9612613   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00029235025   7.2728277e-07   4.5365933e-22
      1.9633634   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00029414996   7.2723248e-07   4.5365933e-22
      1.9654655   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00029594967   7.2718218e-07   4.5365933e-22
      1.9675676   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00029774938   7.2713188e-07   4.5365933e-22
      1.9696697   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00029954909   7.2708158e-07   4.5365933e-22
      1.9717718   6.3655499e-17   9.1430495e-21   7.6194948e-36    0.0003013488   7.2703128e-07   4.5365933e-22
      1.9738739   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00030314851   7.2698099e-07   4.5365933e-22
       1.975976   6.3655499e-17   9.1430495e-21   7.6194948e-36   0.00030494822   7.2693069e-07   4.5365933e-22
      1.9780781   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00029914454   7.2686807e-07   4.5351672e-22
      1.9801802   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00029040007   7.2680069e-07   4.5351672e-22
      1.9822823   6.3528093e-17   4.2129623e-21  -1.6548971e-35    0.0002816556   7.2673332e-07   4.5351672e-22
      1.9843844   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00027291113   7.2666594e-07   4.5351672e-22
      1.9864865   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00026416666   7.2659856e-07   4.5351672e-22
      1.9885886   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00025542219   7.2653118e-07   4.5351672e-22
      1.9906907   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00024667771    7.264638e-07   4.5351672e-22
      1.9927928   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00023793324   7.2639642e-07   4.5351672e-22
      1.9948949   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00022918877   7.2632904e-07   4.5351672e-22
       1.996997   6.3528093e-17   4.2129623e-21  -1.6548971e-35    0.0002204443   7.2626167e-07   4.5351672e-22
      1.9990991   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00021169983   7.2619429e-07   4.5351672e-22
      2.0012012   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00020295536   7.2612691e-07   4.5351672e-22
      2.0033033   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00019421089   7.2605953e-07   4.5351672e-22
      2.0054054   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00018546642   7.2599215e-07   4.5351672e-22
      2.0075075   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00017672194   7.2592477e-07   4.5351672e-22
      2.0096096   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00016797747   7.2585739e-07   4.5351672e-22
      2.0117117   6.3528093e-17   4.2129623e-21  -1.6548971e-35     0.000159233   7.2579001e-07   4.5351672e-22
      2.0138138   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00015048853   7.2572264e-07   4.5351672e-22
      2.0159159   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00014174406   7.2565526e-07   4.5351672e-22
       2.018018   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00013299959   7.2558788e-07   4.5351672e-22
      2.0201201   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00012425512    7.255205e-07   4.5351672e-22
      2.0222222   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00011551064   7.2545312e-07   4.5351672e-22
      2.0243243   6.3528093e-17   4.2129623e-21  -1.6548971e-35   0.00010676617   7.2538574e-07   4.5351672e-22
      2.0264264   6.3528093e-17   4.2129623e-21  -1.6548971e-35   9.8021702e-05   7.2531836e-07   4.5351672e-22
      2.0285285   6.3528093e-17   4.2129623e-21  -1.6548971e-35   8.9277231e-05   7.2525099e-07   4.5351672e-22
      2.0306306   6.3528093e-17   4.2129623e-21  -1.6548971e-35   8.0532759e-05   7.2518361e-07   4.5351672e-22
      2.0327327   6.3528093e-17   4.2129623e-21  -1.6548971e-35   7.1788288e-05   7.2511623e-07   4.5351672e-22
      2.0348348   6.3528093e-17   4.2129623e-21  -1.6548971e-35   6.3043817e-05   7.2504885e-07   4.5351672e-22
      2.0369369   6.3528093e-17   4.2129623e-21  -1.6548971e-35   5.4299345e-05   7.2498147e-07   4.5351672e-22
       2.039039    0.0077016117   8.0874312e-07  -1.4240228e-19   4.7398836e-05   7.7017088e-07   5.5145357e-08
      2.0411411     0.017271937   1.8137191e-06  -3.1935695e-19   4.0945745e-05   8.2634136e-07   1.2367114e-07
      2.0432432     0.026842262   2.8186951e-06  -4.9631161e-19   3.4492653e-05   8.8251184e-07   1.9219693e-07
      2.0453453     0.036412588   3.8236711e-06  -6.7326628e-19   2.8039561e-05   9.3868232e-07   2.6072272e-07
      2.0474474     0.045982913    4.828647e-06  -8.5022095e-19    2.158647e-05    9.948528e-07    3.292485e-07
      2.0495495     0.055553238    5.833623e-06  -1.0271756e-18   1.5133378e-05   1.0510233e-06   3.9777429e-07
      2.0516517     0.065123564    6.838599e-06  -1.2041303e-18   8.6802868e-06   1.1071938e-06   4.6630008e-07
      2.0537538     0.074693889    7.843575e-06  -1.3810849e-18   2.2271953e-06   1.1633642e-06   5.3482586e-07
      2.0558559     0.084264214   8.8485509e-06  -1.5580396e-18  -4.2258963e-06   1.2195347e-06   6.0335165e-07
       2.057958     0.093834539   9.8535269e-06  -1.7349943e-18  -1.0678988e-05   1.2757052e-06   6.7187744e-07
      2.0600601      0.10340486   1.0858503e-05   -1.911949e-18  -1.7132079e-05   1.3318757e-06   7.4040322e-07
      2.0621622      0.11297519   1.1863479e-05  -2.0889036e-18  -2.3585171e-05   1.3880462e-06   8.0892901e-07
      2.0642643      0.12254552   1.2868455e-05  -2.2658583e-18  -3.0038263e-05   1.4442167e-06    8.774548e-07
      2.0663664      0.13211584   1.3873431e-05   -2.442813e-18  -3.6491354e-05   1.5003871e-06   9.4598058e-07
      2.0684685      0.14168617   1.4878407e-05  -2.6197676e-18  -4.2944446e-05   1.5565576e-06   1.0145064e-06
      2.0705706      0.15125649   1.5883383e-05  -2.7967223e-18  -4.9397537e-05   1.6127281e-06   1.0830322e-06
      2.0726727      0.16082682   1.6888359e-05   -2.973677e-18  -5.5850629e-05   1.6688986e-06   1.1515579e-06
      2.0747748      0.17039714   1.7893335e-05  -3.1506316e-18   -6.230372e-05   1.7250691e-06   1.2200837e-06
      2.0768769      0.17996747   1.8898311e-05  -3.3275863e-18  -6.8756812e-05   1.7812395e-06   1.2886095e-06
       2.078979      0.18953779   1.9903287e-05   -3.504541e-18  -7.5209903e-05     1.83741e-06   1.3571353e-06
      2.0810811      0.19910812   2.0908263e-05  -3.6814956e-18  -8.1662995e-05   1.8935805e-06   1.4256611e-06
      2.0831832      0.20867844   2.1913239e-05  -3.8584503e-18  -8.8116086e-05    1.949751e-06   1.4941869e-06
      2.0852853      0.21824877   2.2918215e-05   -4.035405e-18  -9.4569178e-05   2.0059215e-06   1.5627127e-06
      2.0873874      0.22781909   2.3923191e-05  -4.2123596e-18  -0.00010102227    2.062092e-06   1.6312384e-06
      2.0894895      0.23738942   2.4928167e-05  -4.3893143e-18  -0.00010747536   2.1182624e-06   1.6997642e-06
      2.0915916      0.24695974   2.5933143e-05   -4.566269e-18  -0.00011392845   2.1744329e-06     1.76829e-06
      2.0936937      0.25653007   2.6938119e-05  -4.7432236e-18  -0.00012038154   2.2306034e-06   1.8368158e-06
      2.0957958      0.26610039   2.7943095e-05  -4.9201783e-18  -0.00012683464   2.2867739e-06   1.9053416e-06
      2.0978979      0.27567072   2.8948071e-05   -5.097133e-18  -0.00013328773   2.3429444e-06   1.9738674e-06
            2.1      0.28524105   2.9953046e-05  -5.2740876e-18  -0.00013974082   2.3991148e-06   2.0423932e-06
