# y+ ()         
# Time          	patch           	min             	max             	average         
319             	bottom	6.83619845e+01	1.16324763e+02	8.35147442e+01
320             	bottom	7.14690936e+01	1.16324879e+02	8.30908474e+01
321             	bottom	6.83619846e+01	1.16324763e+02	8.35147434e+01
322             	bottom	7.14690936e+01	1.16324879e+02	8.30908441e+01
323             	bottom	6.83619846e+01	1.16324763e+02	8.35147408e+01
324             	bottom	7.14690936e+01	1.16324879e+02	8.30908430e+01
325             	bottom	6.83619846e+01	1.16324763e+02	8.35147381e+01
326             	bottom	7.14690936e+01	1.16324879e+02	8.30908405e+01
327             	bottom	6.83619846e+01	1.16324763e+02	8.35147373e+01
328             	bottom	7.14690936e+01	1.16324879e+02	8.30908373e+01
329             	bottom	6.83619847e+01	1.16324763e+02	8.35147346e+01
330             	bottom	7.14690936e+01	1.16324879e+02	8.30908362e+01
331             	bottom	6.83619847e+01	1.16324763e+02	8.35147319e+01
332             	bottom	7.14690936e+01	1.16324879e+02	8.30908337e+01
333             	bottom	6.83619848e+01	1.16324763e+02	8.35147311e+01
334             	bottom	7.14690936e+01	1.16324879e+02	8.30908306e+01
335             	bottom	6.83619847e+01	1.16324763e+02	8.35147284e+01
336             	bottom	7.14690936e+01	1.16324879e+02	8.30908295e+01
337             	bottom	6.83619848e+01	1.16324763e+02	8.35147257e+01
338             	bottom	7.14690936e+01	1.16324879e+02	8.30908270e+01
339             	bottom	6.83619848e+01	1.16324763e+02	8.35147249e+01
340             	bottom	7.14690936e+01	1.16324879e+02	8.30908239e+01
341             	bottom	6.83619849e+01	1.16324763e+02	8.35147222e+01
342             	bottom	7.14690936e+01	1.16324879e+02	8.30908229e+01
343             	bottom	6.83619849e+01	1.16324763e+02	8.35147195e+01
344             	bottom	7.14690936e+01	1.16324879e+02	8.30908205e+01
345             	bottom	6.83619849e+01	1.16324763e+02	8.35147187e+01
346             	bottom	7.14690936e+01	1.16324879e+02	8.30908174e+01
347             	bottom	6.83619849e+01	1.16324763e+02	8.35147160e+01
348             	bottom	7.14690936e+01	1.16324879e+02	8.30908164e+01
349             	bottom	6.83619850e+01	1.16324763e+02	8.35147133e+01
350             	bottom	7.14690935e+01	1.16324879e+02	8.30908140e+01
351             	bottom	6.83619850e+01	1.16324763e+02	8.35147124e+01
352             	bottom	7.14690935e+01	1.16324879e+02	8.30908109e+01
353             	bottom	6.83619850e+01	1.16324763e+02	8.35147097e+01
354             	bottom	7.14690935e+01	1.16324879e+02	8.30908099e+01
355             	bottom	6.83619850e+01	1.16324763e+02	8.35147070e+01
356             	bottom	7.14690935e+01	1.16324879e+02	8.30908076e+01
357             	bottom	6.83619851e+01	1.16324763e+02	8.35147062e+01
358             	bottom	7.14690935e+01	1.16324879e+02	8.30908045e+01
359             	bottom	6.83619851e+01	1.16324762e+02	8.35147035e+01
360             	bottom	7.14690935e+01	1.16324879e+02	8.30908036e+01
361             	bottom	6.83619852e+01	1.16324762e+02	8.35147008e+01
362             	bottom	7.14690935e+01	1.16324879e+02	8.30908012e+01
363             	bottom	6.83619852e+01	1.16324762e+02	8.35147000e+01
364             	bottom	7.14690935e+01	1.16324879e+02	8.30907982e+01
365             	bottom	6.83619852e+01	1.16324762e+02	8.35146973e+01
366             	bottom	7.14690935e+01	1.16324879e+02	8.30907972e+01
367             	bottom	6.83619852e+01	1.16324762e+02	8.35146946e+01
368             	bottom	7.14690935e+01	1.16324879e+02	8.30907949e+01
369             	bottom	6.83619853e+01	1.16324762e+02	8.35146938e+01
370             	bottom	7.14690935e+01	1.16324879e+02	8.30907919e+01
371             	bottom	6.83619853e+01	1.16324762e+02	8.35146911e+01
372             	bottom	7.14690935e+01	1.16324879e+02	8.30907910e+01
373             	bottom	6.83619853e+01	1.16324762e+02	8.35146884e+01
374             	bottom	7.14690934e+01	1.16324878e+02	8.30907887e+01
375             	bottom	6.83619853e+01	1.16324762e+02	8.35146876e+01
376             	bottom	7.14690934e+01	1.16324878e+02	8.30907857e+01
377             	bottom	6.83619854e+01	1.16324762e+02	8.35146849e+01
378             	bottom	7.14690934e+01	1.16324878e+02	8.30907848e+01
379             	bottom	6.83619854e+01	1.16324762e+02	8.35146822e+01
380             	bottom	7.14690934e+01	1.16324878e+02	8.30907825e+01
381             	bottom	6.83619854e+01	1.16324762e+02	8.35146815e+01
382             	bottom	7.14690934e+01	1.16324878e+02	8.30907795e+01
383             	bottom	6.83619854e+01	1.16324762e+02	8.35146788e+01
384             	bottom	7.14690934e+01	1.16324878e+02	8.30907786e+01
385             	bottom	6.83619855e+01	1.16324762e+02	8.35146761e+01
386             	bottom	7.14690934e+01	1.16324878e+02	8.30907763e+01
387             	bottom	6.83619855e+01	1.16324762e+02	8.35146753e+01
388             	bottom	7.14690934e+01	1.16324878e+02	8.30907734e+01
389             	bottom	6.83619855e+01	1.16324762e+02	8.35146726e+01
390             	bottom	7.14690934e+01	1.16324878e+02	8.30907725e+01
391             	bottom	6.83619855e+01	1.16324762e+02	8.35146700e+01
392             	bottom	7.14690934e+01	1.16324878e+02	8.30907702e+01
393             	bottom	6.83619856e+01	1.16324762e+02	8.35146692e+01
394             	bottom	7.14690933e+01	1.16324878e+02	8.30907673e+01
395             	bottom	6.83619856e+01	1.16324762e+02	8.35146665e+01
396             	bottom	7.14690933e+01	1.16324878e+02	8.30907664e+01
397             	bottom	6.83619856e+01	1.16324762e+02	8.35146638e+01
398             	bottom	7.14690933e+01	1.16324878e+02	8.30907641e+01
399             	bottom	6.83619856e+01	1.16324762e+02	8.35146631e+01
400             	bottom	7.14690933e+01	1.16324878e+02	8.30907612e+01
401             	bottom	6.83619857e+01	1.16324762e+02	8.35146604e+01
402             	bottom	7.14690933e+01	1.16324878e+02	8.30907604e+01
403             	bottom	6.83619857e+01	1.16324762e+02	8.35146578e+01
404             	bottom	7.14690933e+01	1.16324878e+02	8.30907581e+01
