#             x      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z              kl              kt             nut           omega
     0.35720351     0.066715945    -0.010555363   1.3086321e-20     -0.17636617    -0.066715522  -1.1556467e-20  -4.8979319e-20   -1.752579e-20   8.4053534e-39       5.4447612    0.0050726122   -3.208522e-23      0.08726238     0.022824567   0.00012493621       10.312907
     0.36098876     0.066222242    -0.010396685   2.6256709e-21     -0.17622212    -0.066221925  -5.3499092e-21   5.2711766e-21  -7.1850062e-21  -1.0630197e-38       5.4450128    0.0050329701   4.0018592e-23     0.087187524      0.02273652   0.00012479408        10.26213
     0.36481349     0.065731147    -0.010241548  -2.1364596e-21     -0.17608167    -0.065730934   8.7879982e-21  -3.5358011e-20   -1.448982e-20   9.5187769e-39       5.4452652    0.0049935146  -1.4456291e-23     0.087112329     0.022648566   0.00012465279       10.211382
      0.3686781     0.065242662    -0.010090042   1.3467538e-20     -0.17594492    -0.065242553  -6.5586963e-21  -3.7152481e-20  -2.2272278e-20   1.8707862e-38       5.4455182      0.00495424   2.5632009e-23     0.087036795     0.022560709   0.00012451236       10.160666
     0.37258302     0.064756793   -0.0099422734  -1.6799898e-20     -0.17581195    -0.064756789  -1.9304189e-20   1.0525583e-20  -1.2858648e-20   2.9648608e-39        5.445772    0.0049151401   9.0066525e-23     0.086960923     0.022472954   0.00012437282       10.109983
     0.37652866     0.064273546   -0.0097983658  -4.3843011e-20     -0.17568291    -0.064273647  -1.4911559e-20  -1.8228874e-20   8.7258083e-21   2.3128786e-39       5.4460266    0.0048762078  -1.1186143e-22     0.086884714     0.022385305   0.00012423417       10.059337
     0.38051546     0.063792929   -0.0096584641   9.7999536e-21     -0.17555793    -0.063793137  -1.2997671e-20  -4.1502497e-20   2.0867343e-20  -1.9715404e-38       5.4462819    0.0048374351  -2.5655831e-22     0.086808166     0.022297767   0.00012409644       10.008729
     0.38454383     0.063314947   -0.0095227367   5.9847998e-20     -0.17543718    -0.063315263  -8.6911248e-21   4.8838331e-20   2.0629214e-20   9.4729497e-39       5.4465379    0.0047988133  -2.5773158e-23     0.086731283     0.022210344   0.00012395965       9.9581631
     0.38861421     0.062839601   -0.0093913786   3.1767689e-20     -0.17532085    -0.062840029   9.4101323e-21   1.1320948e-19    8.930625e-21    1.391749e-38       5.4467946    0.0047603323   2.2933176e-22     0.086654062      0.02212304   0.00012382383       9.9076405
     0.39272704     0.062366889   -0.0092646146  -4.5496016e-21     -0.17520918    -0.062367433   9.5486734e-21   7.0935179e-20  -7.0916407e-21  -1.0084453e-38       5.4470521    0.0047219807   2.2996074e-22     0.086576507      0.02203586   0.00012368898       9.8571641
     0.39688276     0.061896802   -0.0091427027  -1.5695186e-20      -0.1751024    -0.061897467  -4.4382963e-21   6.3171782e-20  -4.1807807e-21  -2.4727886e-39       5.4473103     0.004683746   1.9028543e-22     0.086498616     0.021948808   0.00012355513       9.8067362
     0.40108183      0.06142932   -0.0090259376   -1.989765e-20     -0.17500083    -0.061430111   4.0772341e-22   4.7893004e-20   4.9889244e-21  -5.1243156e-39       5.4475692    0.0046456138   9.7340071e-23      0.08642039     0.021861888   0.00012342229       9.7563592
     0.40532468     0.060964411   -0.0089146543   3.4248306e-21     -0.17490478    -0.060965334   2.5244492e-21   1.1641982e-20    2.681554e-21   6.1725199e-39       5.4478288    0.0046075677   2.3175445e-23     0.086341831     0.021775105    0.0001232905       9.7060355
     0.40961179     0.060502025   -0.0088092316   8.7378342e-21     -0.17481465    -0.060503086  -2.6434331e-21   4.9794432e-20    2.403589e-21   2.9878927e-39       5.4480892    0.0045695896    1.300123e-22     0.086262939     0.021688463   0.00012315975       9.6557676
      0.4139436     0.060042092   -0.0087100954  -3.0732602e-20     -0.17473085    -0.060043301   7.9672072e-21   4.6592782e-20    6.997056e-21   8.2318597e-39       5.4483503    0.0045316587   9.5561203e-23     0.086183714     0.021601965   0.00012303008       9.6055578
     0.41832059     0.059584517    -0.008617723  -3.7829637e-20     -0.17465386    -0.059585882   1.5257565e-20  -4.8990084e-20   3.5802986e-21   2.0930229e-38       5.4486121    0.0044937516  -1.4149218e-22     0.086104156     0.021515617    0.0001229015       9.5554084
     0.42274323     0.059129177   -0.0085326464   4.7704686e-21      -0.1745842    -0.059130707   8.4907041e-22  -9.3932903e-20  -1.8986432e-21  -1.4406067e-38       5.4488746    0.0044558418  -2.3464661e-22     0.086024268     0.021429423   0.00012277402       9.5053218
       0.427212     0.058675909   -0.0084554559   3.1325271e-20     -0.17452248    -0.058677616  -3.0125307e-21  -3.3085152e-20   9.1531844e-22  -2.5534395e-38       5.4491378    0.0044178996  -9.4673068e-23     0.085944049     0.021343385   0.00012264766       9.4553003
     0.43172736     0.058224514   -0.0083868035    1.519568e-20     -0.17446932     -0.05822641    9.946735e-21  -1.1189637e-20  -9.3362597e-21   2.8538485e-39       5.4494017    0.0043798914   4.7338144e-23       0.0858635     0.021257509   0.00012252244       9.4053462
     0.43628982     0.057774744   -0.0083274068  -1.0360863e-20     -0.17442547    -0.057776841   2.7686871e-21  -4.8837017e-20  -2.1269987e-20   1.0015274e-39       5.4496663    0.0043417793   4.0619924e-23     0.085782622     0.021171799   0.00012239837       9.3554618
     0.44089986     0.057326299   -0.0082780525  -1.7532535e-20     -0.17439169    -0.057328611   -1.045651e-20  -4.4256842e-20  -8.0800891e-21   4.2675951e-39       5.4499316     0.004303521  -5.0344735e-23     0.085701415     0.021086258   0.00012227547       9.3056494
     0.44555798     0.056878819   -0.0082396011   -6.998318e-21     -0.17436884    -0.056881361   -1.082013e-20  -2.8170619e-20   4.9330757e-21  -2.2941134e-39       5.4501976    0.0042650688  -1.2202342e-22     0.085619881     0.021000891   0.00012215375       9.2559112
     0.45026468     0.056431878   -0.0082129897    1.299514e-20     -0.17435786    -0.056434666  -8.7345191e-21   2.3150463e-21   1.2843116e-20   -2.319945e-39       5.4504642    0.0042263694  -1.1370418e-22     0.085538019     0.020915701   0.00012203322       9.2062495
     0.45502046     0.055984977   -0.0081992385   2.5767496e-20     -0.17435976    -0.055988028  -3.0753907e-21   3.9459627e-20   1.2264573e-20    2.945576e-39       5.4507315    0.0041873631   3.5668397e-24     0.085455832     0.020830692    0.0001219139       9.1566664
     0.45982584     0.055537536   -0.0081994562   9.7793395e-21     -0.17437565    -0.055540868   4.4130518e-22   5.4407489e-20   4.3139448e-21  -1.3049659e-40       5.4509995    0.0041479833   1.3312189e-22     0.085373319     0.020745868   0.00012179579       9.1071643
     0.46468134     0.055088884   -0.0082148456   -1.282088e-20     -0.17440673    -0.055092513   8.5341492e-22   4.7301619e-20   7.5721482e-21   4.6543215e-40        5.451268    0.0041081558   9.4423527e-23     0.085290481     0.020661234   0.00012167891       9.0577452
     0.46958747     0.054638246   -0.0082467087  -1.1619752e-20     -0.17445429    -0.054642197   5.8595772e-21   3.2384155e-20   1.1742976e-20   1.3227637e-38       5.4515372    0.0040677981   6.5799543e-24      0.08520732     0.020576791   0.00012156327       9.0084114
     0.47454477     0.054184741   -0.0082964534  -8.0450068e-21     -0.17451973    -0.054189034    1.249246e-20   5.9259092e-21   4.3439134e-21  -4.2084732e-40       5.4518069    0.0040268183  -1.8317428e-23     0.085123835     0.020492546   0.00012144888       8.9591649
     0.47955377     0.053727364   -0.0083656025   -4.747899e-21     -0.17460457    -0.053732024   3.2240411e-21   -4.959481e-20  -8.5638918e-21  -2.6526493e-39       5.4520772    0.0039851146  -7.3815222e-23     0.085040029       0.0204085   0.00012133574        8.910008
     0.48461501     0.053264974   -0.0084558039   1.2252185e-20     -0.17471046    -0.053270025  -2.0406325e-20  -2.1944675e-20   -1.235877e-21   4.9817161e-39       5.4523479     0.003942574  -6.5751673e-23     0.084955901     0.020324658   0.00012122386       8.8609427
     0.48972903     0.052796277   -0.0085688394   1.7859444e-20     -0.17483915    -0.052801751  -1.9451154e-20    9.516273e-20   2.4973202e-20   2.7129221e-39       5.4526191    0.0038990715   5.2225885e-23     0.084871453     0.020241023   0.00012111325       8.8119711
     0.49489639      0.05231981    -0.008706637   2.2047996e-21     -0.17499257    -0.052325735   4.7730812e-21   1.2277534e-19   2.8868969e-20    6.711942e-39       5.4528907    0.0038544689   1.1747905e-22     0.084786685     0.020157599    0.0001210039       8.7630952
     0.50011763     0.051833915   -0.0088712798  -1.0733948e-20     -0.17517279     -0.05184033   9.6750071e-21   7.1219209e-20   1.6104288e-20  -6.8039637e-39       5.4531626    0.0038086133   7.4050591e-23     0.084701599     0.020074389   0.00012089583       8.7143172
     0.50539333     0.051336719   -0.0090650207  -1.2378531e-20     -0.17538205    -0.051343657   4.8236211e-21   5.3964646e-20     1.63734e-20  -2.2151239e-39       5.4534348    0.0037613361   4.0845882e-24     0.084616195     0.019991397   0.00012078903       8.6656389
     0.51072405     0.050826096   -0.0092902894  -1.6252234e-21     -0.17562275      -0.0508336   5.1590904e-21   2.2703878e-20   1.2693409e-20   1.8416349e-39       5.4537071    0.0037124511  -5.7762566e-23     0.084530475     0.019908627    0.0001206835       8.6170625
     0.51611036     0.050299637   -0.0095497081   1.4451777e-20     -0.17589751    -0.050307746  -5.7717924e-22   1.9510858e-20    7.773601e-21   5.6307398e-39       5.4539794    0.0036617533  -1.1356084e-23     0.084444438      0.01982608   0.00012057923       8.5685899
     0.52155285     0.049754601   -0.0098460941   6.3734683e-21     -0.17620912    -0.049763367   8.3940193e-21   4.7047717e-20   6.6703493e-21  -8.4020741e-39       5.4542517    0.0036090167   1.0064353e-22     0.084358087     0.019743762   0.00012047622        8.520223
     0.52705209     0.049187865     -0.01018247  -5.4083176e-21     -0.17656059    -0.049197339   1.2951082e-20  -2.7111736e-20  -1.1227056e-20  -2.7207851e-39       5.4545238     0.003553993   5.5832563e-23     0.084271421     0.019661674   0.00012037447       8.4719638
     0.53260869     0.048595873    -0.010562059   2.3602832e-21     -0.17695509    -0.048606123  -2.0468554e-22  -3.0237529e-20   -1.148407e-20    3.631928e-38       5.4547955    0.0034964092   4.0971981e-23     0.084184443     0.019579821   0.00012027395       8.4238141
     0.53822324     0.047974558     -0.01098828  -4.6196821e-21     -0.17739606    -0.047985648   1.1378667e-20  -4.3528667e-21  -6.8268141e-21   5.3915444e-38       5.4550666    0.0034359659    8.356034e-23     0.084097153     0.019498206   0.00012017466       8.3757759
     0.54389634     0.047319277    -0.011464731   -1.753673e-20     -0.17788702    -0.047331289   2.3840897e-20  -8.1994045e-20  -1.9031775e-20    1.929862e-38       5.4553369    0.0033723348  -1.3516646e-23     0.084009551     0.019416831   0.00012007659        8.327851
     0.54962861     0.046624715    -0.011995161  -8.0261475e-21     -0.17843172    -0.046637715   9.7733568e-21  -1.5857335e-19  -3.0302845e-20   -2.438719e-38       5.4556062    0.0033051578  -1.1732109e-22      0.08392164     0.019335699   0.00011997971       8.2800413
     0.55542065      0.04588479    -0.012583423   6.9415014e-21     -0.17903397    -0.045898861   -5.599011e-21  -1.1121418e-19  -2.1798612e-20  -9.8572202e-39       5.4558742    0.0032340436  -1.0418023e-22      0.08383342     0.019254815     0.000119884       8.2323485
      0.5612731     0.045092532    -0.013233415   3.3900127e-22     -0.17969764     -0.04510773    3.145511e-21  -3.4597986e-20  -9.0762296e-21    2.853312e-38       5.4561404    0.0031585677   -3.524745e-23     0.083744891      0.01917418   0.00011978946       8.1847744
     0.56718659     0.044239953    -0.013948973  -1.2079651e-20     -0.18042652    -0.044256366   1.9546416e-20  -1.0891325e-19  -1.7671123e-20   1.5517686e-38       5.4564046    0.0030782701  -1.0235172e-22     0.083656055     0.019093797   0.00011969605       8.1373207
     0.57316175     0.043317918     -0.01473375  -3.1561919e-21     -0.18122425    -0.043335604    9.379884e-21  -1.7114752e-19  -2.4988807e-20  -2.2452705e-38       5.4566663    0.0029926553  -1.7902793e-22     0.083566914      0.01901367   0.00011960377       8.0899893
     0.57919923      0.04231601    -0.015591029   8.5513042e-21     -0.18209408    -0.042335044   -8.874562e-21  -1.2654191e-19  -1.8443282e-20  -1.7906552e-38       5.4569248    0.0029011924  -1.3855368e-22     0.083477467     0.018933801   0.00011951259       8.0427817
     0.58529966      0.04122236    -0.016523493   1.4845026e-20      -0.1830387    -0.041242764  -1.8513385e-20    -3.85764e-20  -1.8697735e-21  -6.6314783e-39       5.4571798    0.0028033173   -7.509829e-23     0.083387717     0.018854193    0.0001194225       7.9956997
     0.59146372     0.040023515    -0.017532907   1.7529618e-20     -0.18405985    -0.040045335  -2.0429619e-20   6.2047795e-20   1.1347807e-20   6.0605884e-39       5.4574303    0.0026984355   4.4638027e-23     0.083297663     0.018774848   0.00011933352       7.9487448
     0.59769207     0.038704296    -0.018619733   9.0947239e-21     -0.18515805    -0.038727491  -1.3565731e-20   1.4898883e-19   2.2135187e-20   7.5539793e-39       5.4576756    0.0025859287    1.417897e-22     0.083207308      0.01869577   0.00011924564       7.9019188
     0.60398537      0.03724772    -0.019782625  -4.6347157e-21     -0.18633201     -0.03727226  -3.6582051e-21   1.7768273e-19   2.7382041e-20   2.1580958e-39       5.4579147    0.0024651629   1.5694098e-22     0.083116651      0.01861696   0.00011915889        7.855223
      0.6103443      0.03563492    -0.021017822  -1.2625163e-20     -0.18757812    -0.035660623   3.0263421e-21   1.5273462e-19   3.2016723e-20  -3.5680828e-40       5.4581466    0.0023355028   8.1574447e-23     0.083025695     0.018538422   0.00011907332       7.8086592
     0.61676955     0.033845207    -0.022318361   3.9644289e-22     -0.18888958    -0.033871876  -1.1250463e-20   1.1631221e-19    3.400733e-20   4.2535292e-39         5.45837     0.002196328  -4.6490454e-24     0.082934439     0.018460157   0.00011898902       7.7622288
     0.62326181     0.031856197    -0.023673198   1.6094797e-20     -0.19025568    -0.031883418  -2.4424548e-20   1.7644248e-19   3.3396542e-20   8.9260278e-39       5.4585835    0.0020470596   8.9723086e-23     0.082842886     0.018382169    0.0001189061       7.7159332
     0.62982178      0.02964419    -0.025066157   1.1164766e-20     -0.19166057    -0.029671525  -1.8452279e-20   2.4257384e-19   3.1240133e-20   7.4700024e-39       5.4587855    0.0018871902   2.0572789e-22     0.082751035     0.018304458   0.00011882473       7.6697739
     0.63645016     0.027184662    -0.026474731   3.7457131e-21      -0.1930823     -0.02721128  -9.3153428e-21    2.509356e-19   2.6506788e-20  -1.5685161e-38       5.4589742    0.0017163273    2.354279e-22     0.082658888     0.018227028   0.00011874515       7.6237523
     0.64314767     0.024453197    -0.027868733   -5.298986e-21     -0.19449122     -0.02447822   7.3009894e-21   2.5414097e-19   2.1354733e-20  -3.0811128e-38       5.4591474    0.0015342426   2.5577472e-22     0.082566447     0.018149881   0.00011866766       7.5778698
     0.64991502     0.021426765    -0.029208967  -1.3487922e-20      -0.1958488    -0.021448758   1.9405464e-20   1.5523254e-19   1.1438245e-20  -2.1325109e-38        5.459303    0.0013409383   1.6279381e-22      0.08247371     0.018073019   0.00011859266       7.5321276
     0.65675295     0.018085642    -0.030446176  -8.5662297e-21     -0.19710634    -0.018103282    1.320545e-20   8.5308222e-20   1.2144935e-20  -4.0015346e-39       5.4594385    0.0011367207   7.2590316e-23     0.082380681     0.017996443   0.00011852068       7.4865271
      0.6636622     0.014415648    -0.031520178  -5.4531621e-21     -0.19820378    -0.014426672   3.2557478e-21   5.9047353e-20   9.0573887e-21   8.7050574e-39       5.4595511   0.00092228723   4.6020405e-23     0.082287359     0.017920156   0.00011845234       7.4410693
      0.6706435     0.010411444    -0.032359058   -6.478776e-21     -0.19906935    -0.010413871   9.0196461e-22  -3.2635195e-21   2.8895786e-22   8.5133415e-39       5.4596381   0.00069881957  -4.0218962e-24     0.082193745     0.017844159   0.00011838842       7.3957557
     0.67769761    0.0060804797     -0.03288004  -4.8614824e-21     -0.19961877   -0.0060719178  -3.8616052e-21  -4.4422705e-20   3.2206861e-22   4.8571854e-39       5.4596966   0.00046809137  -4.4821241e-23      0.08209984     0.017768455   0.00011832985       7.3505871
     0.68482528    0.0014480318    -0.032990873  -3.0422675e-21     -0.19975853   -0.0014256646  -4.8952628e-21  -6.8299989e-20   4.8616116e-22  -3.2882984e-39       5.4597237   0.00023255766  -7.2584534e-23     0.082005644     0.017693044    0.0001182777       7.3055648
      0.6920273   -0.0034403267    -0.032598118  -1.4472517e-21     -0.19938424    0.0034815303   -8.561458e-22  -8.1409195e-20  -1.1684399e-21  -7.2923442e-39       5.4597167  -4.5479091e-06  -8.8287137e-23     0.081911159     0.017617928   0.00011823316       7.2606898
     0.69930442   -0.0085113972    -0.031605048    2.027608e-21     -0.19838886    0.0085751237  -4.2180491e-21  -8.0477105e-20  -2.4764452e-21  -1.1025787e-38       5.4596731  -0.00023923723  -9.3073193e-23     0.081816385     0.017543109   0.00011819758       7.2159631
     0.70665743    -0.013650666    -0.029901351   4.3666802e-21     -0.19667728     0.013731557  -2.0933393e-21  -3.3085035e-20  -5.9087823e-21  -1.8569128e-38       5.4595914  -0.00046663308  -5.8599321e-23     0.081721322     0.017468588   0.00011817253       7.1713856
     0.71408713    -0.018708434    -0.027388584   5.2297429e-22     -0.19416553     0.018804802   1.1713424e-20  -4.8139052e-21  -5.6839338e-21  -1.0373947e-38       5.4594706  -0.00068083892  -2.9082022e-23     0.081625971     0.017394366    0.0001181597       7.1269584
     0.72159431     -0.02351175     -0.02400417  -3.0139656e-21     -0.19078696     0.023625388   1.3983557e-20  -7.9285155e-20   1.2170603e-20    1.092802e-38       5.4593112  -0.00087517934  -5.0340958e-23     0.081530333     0.017320445   0.00011816074       7.0826822
     0.72917978    -0.027862756    -0.019724286  -1.2687927e-21     -0.18651363     0.027989786   1.1764178e-21  -1.4313892e-19   2.6375435e-20  -3.0181304e-39       5.4591151   -0.0010424335  -7.3917969e-23     0.081434408     0.017246825   0.00011817717        7.038558
     0.73684436    -0.031541759    -0.014574597   2.0536744e-21     -0.18137008     0.031674194   6.8431193e-22  -1.0589899e-19   1.8333577e-20   -4.054139e-39       5.4588858   -0.0011751464  -7.0103954e-23     0.081338198     0.017173509   0.00011821024       6.9945867
     0.74458888    -0.034322792   -0.0086400758   3.9494826e-21     -0.17544093     0.034451305   1.0370951e-20  -4.3438504e-20   6.0788653e-21   1.0688884e-39       5.4586287   -0.0012660583  -4.2230014e-23     0.081241702     0.017100497   0.00011826083       6.9507693
     0.75241416    -0.035995442   -0.0020686729   5.3102958e-21     -0.16887396      0.03611058   8.3732189e-21   6.4922439e-20  -1.6005785e-20   -1.046644e-39       5.4583511   -0.0013086074   -8.016372e-24     0.081144922     0.017027791   0.00011832923       6.9071067
     0.76032106    -0.036387778    0.0049319761   2.6612625e-21     -0.16187671     0.036480908  -7.6455218e-21   1.0484322e-19  -2.3042146e-20   6.7191953e-39       5.4580623    -0.001297464   4.1328788e-23     0.081047859     0.016955391   0.00011841501       6.8635998
     0.76831041    -0.035387215     0.012106579   2.3310965e-22     -0.15470449     0.035451861  -1.5546327e-20   1.3894755e-20    -7.19773e-22   3.0906578e-39       5.4577729   -0.0012290324   3.2449913e-23     0.080950514       0.0168833   0.00011851675       6.8202499
     0.77638309    -0.032956121     0.019172627   8.5860574e-21     -0.14763993     0.032989069  -2.1043445e-20  -7.4490681e-20    1.957258e-20  -5.2751878e-39       5.4574944   -0.0011018427   4.5259437e-23     0.080852888      0.01681152   0.00011863188       6.7770579
     0.78453995    -0.029138945     0.025846429   9.1999565e-21     -0.14096697     0.029140699  -7.1156749e-21  -1.3320132e-19   2.7154335e-20  -3.8110783e-40       5.4572387  -0.00091676283   1.7409891e-22     0.080754984      0.01674005   0.00011875638       6.7340252
     0.79278189    -0.024059089     0.031869912  -8.6689428e-21     -0.13494409     0.024033539   2.1759501e-20  -9.8897759e-20   1.2641621e-20   1.0335062e-38       5.4570174  -0.00067699007   1.9463095e-22     0.080656802     0.016668895   0.00011888433        6.691153
     0.80110977    -0.017905937     0.037033076  -3.0586106e-20     -0.12978179     0.017859179   3.4774568e-20  -3.2273587e-21  -5.9057274e-21  -2.4768854e-39       5.4568411  -0.00038782556   2.7629744e-23     0.080558346     0.016598055   0.00011900736       6.6484425
     0.80952451    -0.010914567     0.041188574  -3.1517129e-20     -0.12562796     0.010853391   2.2032313e-20     1.17771e-19  -4.4473801e-21   2.6316346e-38       5.4567189  -5.6273882e-05  -3.2083667e-22     0.080459617     0.016527533    0.0001191141       6.6058953
     0.81802701   -0.0033424933     0.044257299   1.2393999e-21     -0.12256227    0.0032732246  -8.7120094e-21    1.755976e-19   1.2209384e-20   5.7124296e-38       5.4566578   0.00030946499  -5.0358734e-22     0.080360618     0.016457331   0.00011919092       6.5635126
     0.82661818    0.0045520793     0.046226047   2.9784301e-20     -0.12059843   -0.0046241348  -3.1379142e-20   1.0673707e-19   1.1447237e-20   5.0516123e-38       5.4566632   0.00070054141  -2.9217446e-22     0.080261352     0.016387451   0.00011922564        6.521296
     0.83529894     0.012527965     0.047139454   2.4064021e-20     -0.11969221     -0.01259865  -1.9488825e-20   5.7429384e-22  -4.8574092e-21   2.8574915e-38       5.4567379    0.0011079805   1.3262577e-23      0.08016182     0.016317895   0.00011921347       6.4792467
     0.84407024     0.020374011     0.047088457   2.5535716e-21     -0.11975302    -0.020440346  -7.2320113e-21  -3.6876883e-20  -3.4529435e-21   1.9153693e-38       5.4568833    0.0015231441   1.2304514e-22     0.080062026     0.016248666   0.00011915992       6.4373662
     0.85293301     0.027917346     0.046196958  -1.0521036e-20     -0.12065719    -0.027977557  -1.0217343e-20  -3.8344311e-20  -1.3600706e-20   3.1929675e-38       5.4570986    0.0019381035   5.5082439e-23     0.079961973     0.016179764   0.00011907737       6.3956558
     0.86188821     0.035026946     0.044608166  -9.5541277e-21     -0.12226165     -0.03508032   1.3097137e-20  -3.4705846e-20  -2.2894178e-20   1.1148347e-38        5.457382    0.0023459068  -6.4612306e-23     0.079861662     0.016111192   0.00011897886       6.3541168
     0.87093681     0.041613064     0.042471948  -9.1508027e-22     -0.12441658    -0.041659662   3.1202414e-20  -1.4123559e-21  -7.7885226e-21   5.7749061e-39       5.4577305    0.0027407379  -1.1665715e-22     0.079761097     0.016042952   0.00011887458       6.3127504
     0.88007977     0.047623509     0.039934276   9.9930115e-21     -0.12697597    -0.047663894   4.7111562e-20   4.1778524e-20   1.2123767e-20   3.3243647e-38       5.4581402    0.0031179744  -7.8310673e-23      0.07966028     0.015975046   0.00011877135       6.2715577
     0.88931809     0.053037938     0.037129421   1.5963555e-20     -0.12980544    -0.053072942   5.2326781e-20   4.4830886e-20   1.2932077e-20   5.5182126e-38       5.4586069    0.0034741619   7.2542513e-23     0.079559213     0.015907474    0.0001186735       6.2305399
     0.89865275     0.057861188     0.034175031   5.9475156e-21      -0.1327872    -0.057891691   1.8942142e-20   -1.869359e-21  -2.6672844e-21   3.5114589e-38       5.4591262    0.0038069264   2.1835014e-22       0.0794579     0.015840238   0.00011858363       6.1896978
     0.90808476     0.062116537      0.03116978   -5.902201e-21     -0.13582238    -0.062143311  -1.7658886e-20  -9.6473711e-21  -3.2942107e-22   1.1386376e-38       5.4596936    0.0041148487    1.770049e-22     0.079356341     0.015773339   0.00011850324       6.1490325
     0.91761514     0.065839616     0.028192969  -9.8634554e-21     -0.13883149    -0.065863274  -3.2177105e-20   -7.393609e-21   2.0094105e-21   2.1165462e-38       5.4603048    0.0043973185   1.0367139e-22      0.07925454     0.015706779   0.00011843312       6.1085449
     0.92724491     0.069073339     0.025305499  -9.7366805e-21     -0.14175343    -0.069094354   -2.777076e-20  -1.0217282e-20  -6.3072302e-22   1.7593312e-38       5.4609558    0.0046543848  -1.1610946e-23     0.079152499     0.015640557   0.00011837358       6.0682356
     0.93697511     0.071863928     0.022551713   -4.503158e-21     -0.14454366    -0.071882647  -1.2267088e-20   1.3051606e-20   1.0109555e-20  -1.2359968e-38       5.4616427    0.0048866126  -8.4310607e-23     0.079050219     0.015574676   0.00011832461       6.0281055
     0.94680679     0.074257936     0.019961739   1.3203348e-21     -0.14717187    -0.074274583  -4.1091519e-21   1.8014213e-20   1.3634676e-20  -1.2152799e-38       5.4623621    0.0050949517  -9.8969119e-23     0.078947703     0.015509134   0.00011828602       5.9881551
       0.956741     0.076300191     0.017554017   2.5069483e-21     -0.14961945    -0.076314884   1.3120514e-20  -7.3904257e-20  -3.1205333e-20   1.4345814e-38       5.4631109    0.0052806243  -5.5968073e-23     0.078844953     0.015443934   0.00011825748       5.9483853
     0.96677881     0.078032546      0.01533775  -4.4855036e-21     -0.15187706    -0.078045337   2.1153387e-20  -2.2538734e-19  -1.0691819e-19    2.505705e-38       5.4638863    0.0054450309  -4.8904623e-23     0.078741971     0.015379076   0.00011823858       5.9087964
     0.97692131     0.079493272     0.013315086   2.4126211e-21     -0.15394241    -0.079504188  -9.4266621e-21  -2.4611211e-19  -1.2042477e-19   3.3246472e-38       5.4646859    0.0055896756  -1.4870736e-22     0.078638758      0.01531456    0.0001182289       5.8693891
     0.98716958     0.080716889      0.01148295   1.8139494e-20     -0.15581846    -0.080725971  -2.7005852e-20   6.0047323e-20   1.8962687e-20   1.9555958e-38       5.4655075    0.0057161072   4.0048849e-24     0.078535316     0.015250385   0.00011822798       5.8301638
     0.99752474     0.081734258    0.0098344922   2.6925949e-21     -0.15751195    -0.081741578   -4.717444e-21   2.5136047e-19   1.0948466e-19   9.8915016e-39       5.4663492    0.0058258748   2.2583336e-22     0.078431647     0.015186554   0.00011823536        5.791121
      1.0079879     0.082572766    0.0083602234  -1.7604614e-20     -0.15903228     -0.08257842   2.2663198e-20   1.2894422e-19   6.5202153e-20  -1.1343573e-38       5.4672093    0.0059204938   5.3556306e-23     0.078327753     0.015123065   0.00011825062        5.752261
      1.0185602     0.083256543    0.0070489163  -7.0537611e-22     -0.16039061    -0.083260642   3.6516033e-20  -5.5057695e-20  -1.5968906e-20   2.1280857e-39       5.4680863    0.0060014209  -1.4427541e-22     0.078223636     0.015059919   0.00011827333       5.7135843
      1.0292427     0.083806707    0.0058883607   2.3824611e-20     -0.16159906    -0.083809346   2.4367619e-20  -1.6330405e-19  -8.6255616e-20   4.1276297e-39       5.4689791    0.0060700362     4.64153e-23     0.078119297     0.014997115   0.00011830311       5.6750911
      1.0400366     0.084241661    0.0048659565   1.1038537e-20      -0.1626702    -0.084242941   5.9056928e-21  -1.1512917e-19  -7.8901208e-20    6.278141e-38       5.4698864    0.0061276325   3.7115432e-22     0.078014739     0.014934655   0.00011833957       5.6367818
      1.0509431     0.084577397    0.0039691409  -1.9419169e-20      -0.1636165    -0.084577451   8.4403127e-21  -1.7723854e-19  -9.6685816e-20   9.2307118e-38       5.4708073     0.006175409   2.7763413e-22     0.077909962     0.014872537   0.00011838239       5.5986567
      1.0619634     0.084827875    0.0031856587  -1.2160563e-20     -0.16445024    -0.084826774  -1.0852835e-20  -3.0066413e-19  -1.3843506e-19  -4.4512117e-38        5.471741    0.0062144686  -6.1837099e-23     0.077804968     0.014810762   0.00011843126       5.5607159
      1.0730985     0.085004911    0.0025036914   1.2149642e-20     -0.16518297    -0.085003005  -3.4904476e-20  -1.7339927e-19  -7.7877069e-20  -5.1093168e-38       5.4726867    0.0062458182   1.5183426e-23     0.077699759     0.014749329   0.00011848589       5.5229598
      1.0843498      0.08511949    0.0019122548   4.3211847e-21      -0.1658267    -0.085116785    -1.86529e-20  -1.2460698e-20  -5.0235841e-21   3.2383157e-38        5.473644    0.0062703686   2.1380504e-22     0.077594337     0.014688239   0.00011854601       5.4853885
      1.0957185     0.085180973    0.0014015001  -1.1233938e-20     -0.16639415     -0.08517736  -6.7484442e-21  -2.8899474e-20  -6.4754008e-21   3.5557073e-38       5.4746122    0.0062889439    1.077372e-22     0.077488704     0.014627491   0.00011861138       5.4480021
