#      distance             U_x             U_y             U_z               p           omega               k             nut
      1.0741742   6.5051855e-17   4.6113658e-21               0    0.0012409602       743.86905    0.0044796643   7.1537176e-07
      1.0762763   6.5051855e-17   4.6113658e-21               0     0.001237921        743.7371    0.0044780734   7.1523409e-07
      1.0783784   6.4845762e-17   4.4427948e-21               0     0.001234885       743.60548    0.0044764868   7.1509676e-07
      1.0804805   6.4845762e-17   4.4427948e-21               0    0.0012318963       743.47875    0.0044749631   7.1496449e-07
      1.0825826   6.4845762e-17   4.4427948e-21               0    0.0012289077       743.35203    0.0044734394   7.1483223e-07
      1.0846847   6.4845762e-17   4.4427948e-21               0     0.001225919       743.22531    0.0044719156   7.1469996e-07
      1.0867868   6.4845762e-17   4.4427948e-21               0    0.0012229303       743.09858    0.0044703919    7.145677e-07
      1.0888889   6.4845762e-17   4.4427948e-21               0    0.0012199416       742.97186    0.0044688682   7.1443543e-07
       1.090991   6.4845762e-17   4.4427948e-21               0     0.001216953       742.84513    0.0044673445   7.1430317e-07
      1.0930931   6.4845762e-17   4.4427948e-21               0    0.0012139643       742.71841    0.0044658207    7.141709e-07
      1.0951952   6.4845762e-17   4.4427948e-21               0    0.0012109756       742.59169     0.004464297   7.1403864e-07
      1.0972973   6.4845762e-17   4.4427948e-21               0    0.0012079869       742.46496    0.0044627733   7.1390637e-07
      1.0993994   6.4845762e-17   4.4427948e-21               0    0.0012049983       742.33824    0.0044612496   7.1377411e-07
      1.1015015   6.4845762e-17   4.4427948e-21               0    0.0012020096       742.21152    0.0044597259   7.1364184e-07
      1.1036036   6.4845762e-17   4.4427948e-21               0    0.0011990209       742.08479    0.0044582021   7.1350958e-07
      1.1057057   6.4845762e-17   4.4427948e-21               0    0.0011960322       741.95807    0.0044566784   7.1337731e-07
      1.1078078   6.4845762e-17   4.4427948e-21               0    0.0011930436       741.83134    0.0044551547   7.1324505e-07
      1.1099099   6.4845762e-17   4.4427948e-21               0    0.0011900549       741.70462     0.004453631   7.1311278e-07
       1.112012   6.4641985e-17   4.2811736e-21               0    0.0011870776        741.5793    0.0044521252   7.1298197e-07
      1.1141141   6.4641985e-17   4.2811736e-21               0    0.0011841299       741.45764    0.0044506663   7.1285495e-07
      1.1162162   6.4641985e-17   4.2811736e-21               0    0.0011811823       741.33599    0.0044492075   7.1272793e-07
      1.1183183   6.4641985e-17   4.2811736e-21               0    0.0011782347       741.21433    0.0044477486   7.1260092e-07
      1.1204204   6.4641985e-17   4.2811736e-21               0    0.0011752871       741.09267    0.0044462897    7.124739e-07
      1.1225225   6.4641985e-17   4.2811736e-21               0    0.0011723394       740.97102    0.0044448309   7.1234688e-07
      1.1246246   6.4641985e-17   4.2811736e-21               0    0.0011693918       740.84936     0.004443372   7.1221986e-07
      1.1267267   6.4641985e-17   4.2811736e-21               0    0.0011664442       740.72771    0.0044419131   7.1209284e-07
      1.1288288   6.4641985e-17   4.2811736e-21               0    0.0011634965       740.60605    0.0044404543   7.1196582e-07
      1.1309309   6.4641985e-17   4.2811736e-21               0    0.0011605489       740.48439    0.0044389954   7.1183881e-07
       1.133033   6.4641985e-17   4.2811736e-21               0    0.0011576013       740.36274    0.0044375366   7.1171179e-07
      1.1351351   6.4641985e-17   4.2811736e-21               0    0.0011546537       740.24108    0.0044360777   7.1158477e-07
      1.1372372   6.4641985e-17   4.2811736e-21               0     0.001151706       740.11943    0.0044346188   7.1145775e-07
      1.1393393   6.4641985e-17   4.2811736e-21               0    0.0011487584       739.99777      0.00443316   7.1133073e-07
      1.1414414   6.4641985e-17   4.2811736e-21               0    0.0011458108       739.87611    0.0044317011   7.1120371e-07
      1.1435435   6.4641985e-17   4.2811736e-21               0    0.0011428631       739.75446    0.0044302422    7.110767e-07
      1.1456456   6.4440536e-17   4.1244317e-21               0    0.0011399157       739.63282    0.0044287836    7.109497e-07
      1.1477477   6.4440536e-17   4.1244317e-21               0    0.0011370153       739.51613     0.004427388   7.1082782e-07
      1.1498498   6.4440536e-17   4.1244317e-21               0    0.0011341148       739.39943    0.0044259924   7.1070594e-07
       1.151952   6.4440536e-17   4.1244317e-21               0    0.0011312143       739.28274    0.0044245967   7.1058407e-07
      1.1540541   6.4440536e-17   4.1244317e-21               0    0.0011283139       739.16605    0.0044232011   7.1046219e-07
      1.1561562   6.4440536e-17   4.1244317e-21               0    0.0011254134       739.04935    0.0044218054   7.1034031e-07
      1.1582583   6.4440536e-17   4.1244317e-21               0     0.001122513       738.93266    0.0044204098   7.1021843e-07
      1.1603604   6.4440536e-17   4.1244317e-21               0    0.0011196125       738.81596    0.0044190141   7.1009655e-07
      1.1624625   6.4440536e-17   4.1244317e-21               0     0.001116712       738.69927    0.0044176185   7.0997467e-07
      1.1645646   6.4440536e-17   4.1244317e-21               0    0.0011138116       738.58257    0.0044162228   7.0985279e-07
      1.1666667   6.4440536e-17   4.1244317e-21               0    0.0011109111       738.46588    0.0044148272   7.0973092e-07
      1.1687688   6.4440536e-17   4.1244317e-21               0    0.0011080106       738.34918    0.0044134315   7.0960904e-07
      1.1708709   6.4440536e-17   4.1244317e-21               0    0.0011051102       738.23249    0.0044120359   7.0948716e-07
       1.172973   6.4440536e-17   4.1244317e-21               0    0.0011022097        738.1158    0.0044106402   7.0936528e-07
      1.1750751   6.4440536e-17   4.1244317e-21               0    0.0010993093        737.9991    0.0044092446    7.092434e-07
      1.1771772   6.4440536e-17   4.1244317e-21               0    0.0010964088       737.88241    0.0044078489   7.0912152e-07
      1.1792793   6.4440536e-17   4.1244317e-21               0    0.0010935083       737.76571    0.0044064533   7.0899964e-07
      1.1813814   6.4241512e-17   3.9696981e-21               0    0.0010906226       737.65015    0.0044050719   7.0887894e-07
      1.1834835   6.4241512e-17   3.9696981e-21               0    0.0010877857       737.53832     0.004403738    7.087621e-07
      1.1855856   6.4241512e-17   3.9696981e-21               0    0.0010849488       737.42648     0.004402404   7.0864526e-07
      1.1876877   6.4241512e-17   3.9696981e-21               0    0.0010821119       737.31465      0.00440107   7.0852842e-07
      1.1897898   6.4241512e-17   3.9696981e-21               0    0.0010792749       737.20282     0.004399736   7.0841158e-07
      1.1918919   6.4241512e-17   3.9696981e-21               0     0.001076438       737.09099    0.0043984021   7.0829474e-07
       1.193994   6.4241512e-17   3.9696981e-21               0    0.0010736011       736.97916    0.0043970681    7.081779e-07
      1.1960961   6.4241512e-17   3.9696981e-21               0    0.0010707642       736.86732    0.0043957341   7.0806106e-07
      1.1981982   6.4241512e-17   3.9696981e-21               0    0.0010679272       736.75549    0.0043944001   7.0794423e-07
      1.2003003   6.4241512e-17   3.9696981e-21               0    0.0010650903       736.64366    0.0043930662   7.0782739e-07
      1.2024024   6.4241512e-17   3.9696981e-21               0    0.0010622534       736.53183    0.0043917322   7.0771055e-07
      1.2045045   6.4241512e-17   3.9696981e-21               0    0.0010594165          736.42    0.0043903982   7.0759371e-07
      1.2066066   6.4241512e-17   3.9696981e-21               0    0.0010565795       736.30816    0.0043890642   7.0747687e-07
      1.2087087   6.4241512e-17   3.9696981e-21               0    0.0010537426       736.19633    0.0043877302   7.0736003e-07
      1.2108108   6.4241512e-17   3.9696981e-21               0    0.0010509057        736.0845    0.0043863963   7.0724319e-07
      1.2129129   6.4241512e-17   3.9696981e-21               0    0.0010480688       735.97267    0.0043850623   7.0712636e-07
       1.215015   6.4241512e-17   3.9696981e-21               0    0.0010452319       735.86084    0.0043837283   7.0700952e-07
      1.2171171   6.4241512e-17   3.9696981e-21               0    0.0010423949         735.749    0.0043823943   7.0689268e-07
      1.2192192   6.4045123e-17    3.816427e-21               0    0.0010395946       735.64158     0.004381116   7.0678041e-07
      1.2213213   6.4045123e-17    3.816427e-21               0    0.0010367964       735.53441     0.004379841    7.066684e-07
      1.2234234   6.4045123e-17    3.816427e-21               0    0.0010339982       735.42724     0.004378566    7.065564e-07
      1.2255255   6.4045123e-17    3.816427e-21               0       0.0010312       735.32007     0.004377291    7.064444e-07
      1.2276276   6.4045123e-17    3.816427e-21               0    0.0010284017        735.2129     0.004376016   7.0633239e-07
      1.2297297   6.4045123e-17    3.816427e-21               0    0.0010256035       735.10573    0.0043747409   7.0622039e-07
      1.2318318   6.4045123e-17    3.816427e-21               0    0.0010228053       734.99856    0.0043734659   7.0610838e-07
      1.2339339   6.4045123e-17    3.816427e-21               0    0.0010200071       734.89139    0.0043721909   7.0599638e-07
       1.236036   6.4045123e-17    3.816427e-21               0    0.0010172089       734.78422    0.0043709159   7.0588438e-07
      1.2381381   6.4045123e-17    3.816427e-21               0    0.0010144107       734.67705    0.0043696409   7.0577237e-07
      1.2402402   6.4045123e-17    3.816427e-21               0    0.0010116125       734.56988    0.0043683658   7.0566037e-07
      1.2423423   6.4045123e-17    3.816427e-21               0    0.0010088143       734.46271    0.0043670908   7.0554837e-07
      1.2444444   6.4045123e-17    3.816427e-21               0    0.0010060161       734.35554    0.0043658158   7.0543636e-07
      1.2465465   6.4045123e-17    3.816427e-21               0    0.0010032179       734.24838    0.0043645408   7.0532436e-07
      1.2486486   6.4045123e-17    3.816427e-21               0    0.0010004197       734.14121    0.0043632657   7.0521236e-07
      1.2507508   6.4045123e-17    3.816427e-21               0   0.00099762145       734.03404    0.0043619907   7.0510035e-07
      1.2528529   6.4045123e-17    3.816427e-21               0   0.00099482325       733.92687    0.0043607157   7.0498835e-07
       1.254955   6.3851304e-17   3.6724109e-21               0   0.00099202909       733.82024    0.0043594476   7.0487691e-07
      1.2570571   6.3851304e-17   3.6724109e-21               0    0.0009892631       733.71741    0.0043582273   7.0476941e-07
      1.2591592   6.3851304e-17   3.6724109e-21               0    0.0009864971       733.61458     0.004357007    7.046619e-07
      1.2612613   6.3851304e-17   3.6724109e-21               0   0.00098373111       733.51174    0.0043557868   7.0455439e-07
      1.2633634   6.3851304e-17   3.6724109e-21               0   0.00098096511       733.40891    0.0043545665   7.0444689e-07
      1.2654655   6.3851304e-17   3.6724109e-21               0   0.00097819912       733.30608    0.0043533462   7.0433938e-07
      1.2675676   6.3851304e-17   3.6724109e-21               0   0.00097543312       733.20325     0.004352126   7.0423187e-07
      1.2696697   6.3851304e-17   3.6724109e-21               0   0.00097266713       733.10041    0.0043509057   7.0412437e-07
      1.2717718   6.3851304e-17   3.6724109e-21               0   0.00096990113       732.99758    0.0043496855   7.0401686e-07
      1.2738739   6.3851304e-17   3.6724109e-21               0   0.00096713514       732.89475    0.0043484652   7.0390936e-07
       1.275976   6.3851304e-17   3.6724109e-21               0   0.00096436915       732.79191    0.0043472449   7.0380185e-07
      1.2780781   6.3851304e-17   3.6724109e-21               0   0.00096160315       732.68908    0.0043460247   7.0369434e-07
      1.2801802   6.3851304e-17   3.6724109e-21               0   0.00095883716       732.58625    0.0043448044   7.0358684e-07
      1.2822823   6.3851304e-17   3.6724109e-21               0   0.00095607116       732.48342    0.0043435841   7.0347933e-07
      1.2843844   6.3851304e-17   3.6724109e-21               0   0.00095330517       732.38058    0.0043423639   7.0337182e-07
      1.2864865   6.3851304e-17   3.6724109e-21               0   0.00095053917       732.27775    0.0043411436   7.0326432e-07
      1.2885886   6.3851304e-17   3.6724109e-21               0   0.00094777318       732.17492    0.0043399233   7.0315681e-07
      1.2906907   6.3851304e-17   3.6724109e-21               0   0.00094500718       732.07208    0.0043387031   7.0304931e-07
      1.2927928   6.3851304e-17   3.6724109e-21               0   0.00094224119       731.96925    0.0043374828    7.029418e-07
      1.2948949   6.3659721e-17   3.5369769e-21               0    0.0009395153       731.86949    0.0043363013   7.0283748e-07
       1.296997   6.3659721e-17   3.5369769e-21               0   0.00093680209       731.77071    0.0043351321   7.0273417e-07
      1.2990991   6.3659721e-17   3.5369769e-21               0   0.00093408889       731.67192    0.0043339628   7.0263086e-07
      1.3012012   6.3659721e-17   3.5369769e-21               0   0.00093137568       731.57313    0.0043327936   7.0252756e-07
      1.3033033   6.3659721e-17   3.5369769e-21               0   0.00092866248       731.47435    0.0043316244   7.0242425e-07
      1.3054054   6.3659721e-17   3.5369769e-21               0   0.00092594927       731.37556    0.0043304551   7.0232094e-07
      1.3075075   6.3659721e-17   3.5369769e-21               0   0.00092323606       731.27678    0.0043292859   7.0221763e-07
      1.3096096   6.3659721e-17   3.5369769e-21               0   0.00092052286       731.17799    0.0043281167   7.0211432e-07
      1.3117117   6.3659721e-17   3.5369769e-21               0   0.00091780965        731.0792    0.0043269474   7.0201101e-07
      1.3138138   6.3659721e-17   3.5369769e-21               0   0.00091509645       730.98042    0.0043257782    7.019077e-07
      1.3159159   6.3659721e-17   3.5369769e-21               0   0.00091238324       730.88163     0.004324609    7.018044e-07
       1.318018   6.3659721e-17   3.5369769e-21               0   0.00090967003       730.78285    0.0043234397   7.0170109e-07
      1.3201201   6.3659721e-17   3.5369769e-21               0   0.00090695683       730.68406    0.0043222705   7.0159778e-07
      1.3222222   6.3659721e-17   3.5369769e-21               0   0.00090424362       730.58527    0.0043211013   7.0149447e-07
      1.3243243   6.3659721e-17   3.5369769e-21               0   0.00090153042       730.48649     0.004319932   7.0139116e-07
      1.3264264   6.3659721e-17   3.5369769e-21               0   0.00089881721        730.3877    0.0043187628   7.0128785e-07
      1.3285285   6.3659721e-17   3.5369769e-21               0     0.000896104       730.28892    0.0043175935   7.0118454e-07
      1.3306306   6.3659721e-17   3.5369769e-21               0    0.0008933908       730.19013    0.0043164243   7.0108123e-07
      1.3327327   6.3659721e-17   3.5369769e-21               0   0.00089067759       730.09134    0.0043152551   7.0097793e-07
      1.3348348   6.3470218e-17   3.4076956e-21               0   0.00088799181       729.99577    0.0043141262   7.0087795e-07
      1.3369369   6.3470218e-17   3.4076956e-21               0   0.00088531168       729.90085    0.0043130056   7.0077865e-07
       1.339039   6.3470218e-17   3.4076956e-21               0   0.00088263154       729.80593     0.004311885   7.0067936e-07
      1.3411411   6.3470218e-17   3.4076956e-21               0    0.0008799514       729.71101    0.0043107644   7.0058006e-07
      1.3432432   6.3470218e-17   3.4076956e-21               0   0.00087727127        729.6161    0.0043096438   7.0048077e-07
      1.3453453   6.3470218e-17   3.4076956e-21               0   0.00087459113       729.52118    0.0043085233   7.0038147e-07
      1.3474474   6.3470218e-17   3.4076956e-21               0   0.00087191099       729.42626    0.0043074027   7.0028218e-07
      1.3495495   6.3470218e-17   3.4076956e-21               0   0.00086923085       729.33134    0.0043062821   7.0018288e-07
      1.3516517   6.3470218e-17   3.4076956e-21               0   0.00086655072       729.23643    0.0043051615   7.0008359e-07
      1.3537538   6.3470218e-17   3.4076956e-21               0   0.00086387058       729.14151    0.0043040409   6.9998429e-07
      1.3558559   6.3470218e-17   3.4076956e-21               0   0.00086119044       729.04659    0.0043029203     6.99885e-07
       1.357958   6.3470218e-17   3.4076956e-21               0   0.00085851031       728.95168    0.0043017997   6.9978571e-07
      1.3600601   6.3470218e-17   3.4076956e-21               0   0.00085583017       728.85676    0.0043006792   6.9968641e-07
      1.3621622   6.3470218e-17   3.4076956e-21               0   0.00085315003       728.76184    0.0042995586   6.9958712e-07
      1.3642643   6.3470218e-17   3.4076956e-21               0    0.0008504699       728.66692     0.004298438   6.9948782e-07
      1.3663664   6.3470218e-17   3.4076956e-21               0   0.00084778976       728.57201    0.0042973174   6.9938853e-07
      1.3684685   6.3470218e-17   3.4076956e-21               0   0.00084510962       728.47709    0.0042961968   6.9928923e-07
      1.3705706   6.3470218e-17   3.4076956e-21               0   0.00084242949       728.38217    0.0042950762   6.9918994e-07
      1.3726727   6.3470218e-17   3.4076956e-21               0   0.00083974935       728.28725    0.0042939557   6.9909064e-07
      1.3747748   6.3282698e-17   3.2849017e-21               0   0.00083708282       728.19353      0.00429285   6.9899259e-07
      1.3768769   6.3282698e-17   3.2849017e-21               0   0.00083444556       728.10238    0.0042917766    6.988972e-07
       1.378979   6.3282698e-17   3.2849017e-21               0   0.00083180831       728.01122    0.0042907031   6.9880181e-07
      1.3810811   6.3282698e-17   3.2849017e-21               0   0.00082917105       727.92007    0.0042896297   6.9870642e-07
      1.3831832   6.3282698e-17   3.2849017e-21               0   0.00082653379       727.82891    0.0042885562   6.9861103e-07
      1.3852853   6.3282698e-17   3.2849017e-21               0   0.00082389653       727.73776    0.0042874828   6.9851564e-07
      1.3873874   6.3282698e-17   3.2849017e-21               0   0.00082125927        727.6466    0.0042864093   6.9842026e-07
      1.3894895   6.3282698e-17   3.2849017e-21               0   0.00081862202       727.55545    0.0042853359   6.9832487e-07
      1.3915916   6.3282698e-17   3.2849017e-21               0   0.00081598476       727.46429    0.0042842624   6.9822948e-07
      1.3936937   6.3282698e-17   3.2849017e-21               0    0.0008133475       727.37314     0.004283189   6.9813409e-07
      1.3957958   6.3282698e-17   3.2849017e-21               0   0.00081071024       727.28198    0.0042821155    6.980387e-07
      1.3978979   6.3282698e-17   3.2849017e-21               0   0.00080807298       727.19083    0.0042810421   6.9794331e-07
            1.4   6.3282698e-17   3.2849017e-21               0   0.00080543573       727.09967    0.0042799686   6.9784792e-07
      1.4021021   6.3282698e-17   3.2849017e-21               0   0.00080279847       727.00852    0.0042788952   6.9775254e-07
      1.4042042   6.3282698e-17   3.2849017e-21               0   0.00080016121       726.91736    0.0042778217   6.9765715e-07
      1.4063063   6.3282698e-17   3.2849017e-21               0   0.00079752395       726.82621    0.0042767483   6.9756176e-07
      1.4084084   6.3282698e-17   3.2849017e-21               0   0.00079488669       726.73505    0.0042756748   6.9746637e-07
      1.4105105   6.3282698e-17   3.2849017e-21               0   0.00079224944        726.6439    0.0042746014   6.9737098e-07
      1.4126126   6.3282698e-17   3.2849017e-21               0   0.00078961218       726.55274     0.004273528   6.9727559e-07
      1.4147147   6.3282698e-17   3.2849017e-21               0   0.00078697492       726.46159    0.0042724545    6.971802e-07
      1.4168168   6.3097211e-17   3.1630585e-21               0      0.00078435       726.37119    0.0042713905    6.970856e-07
      1.4189189   6.3097211e-17   3.1630585e-21               0   0.00078177265       726.28373    0.0042703631   6.9699405e-07
       1.421021   6.3097211e-17   3.1630585e-21               0   0.00077919531       726.19627    0.0042693357   6.9690249e-07
      1.4231231   6.3097211e-17   3.1630585e-21               0   0.00077661796        726.1088    0.0042683083   6.9681094e-07
      1.4252252   6.3097211e-17   3.1630585e-21               0   0.00077404062       726.02134    0.0042672809   6.9671938e-07
      1.4273273   6.3097211e-17   3.1630585e-21               0   0.00077146327       725.93387    0.0042662535   6.9662783e-07
      1.4294294   6.3097211e-17   3.1630585e-21               0   0.00076888592       725.84641    0.0042652261   6.9653627e-07
      1.4315315   6.3097211e-17   3.1630585e-21               0   0.00076630858       725.75895    0.0042641987   6.9644472e-07
      1.4336336   6.3097211e-17   3.1630585e-21               0   0.00076373123       725.67148    0.0042631713   6.9635316e-07
      1.4357357   6.3097211e-17   3.1630585e-21               0   0.00076115388       725.58402    0.0042621439   6.9626161e-07
      1.4378378   6.3097211e-17   3.1630585e-21               0   0.00075857654       725.49655    0.0042611165   6.9617005e-07
      1.4399399   6.3097211e-17   3.1630585e-21               0   0.00075599919       725.40909    0.0042600891    6.960785e-07
       1.442042   6.3097211e-17   3.1630585e-21               0   0.00075342185       725.32163    0.0042590617   6.9598694e-07
      1.4441441   6.3097211e-17   3.1630585e-21               0    0.0007508445       725.23416    0.0042580343   6.9589539e-07
      1.4462462   6.3097211e-17   3.1630585e-21               0   0.00074826715        725.1467    0.0042570069   6.9580383e-07
      1.4483483   6.3097211e-17   3.1630585e-21               0   0.00074568981       725.05923    0.0042559795   6.9571228e-07
      1.4504505   6.3097211e-17   3.1630585e-21               0   0.00074311246       724.97177    0.0042549521   6.9562072e-07
      1.4525526   6.3097211e-17   3.1630585e-21               0   0.00074053512       724.88431    0.0042539247   6.9552917e-07
      1.4546547   6.3097211e-17   3.1630585e-21               0   0.00073795777       724.79684    0.0042528973   6.9543761e-07
      1.4567568   6.3097211e-17   3.1630585e-21               0   0.00073538042       724.70938    0.0042518698   6.9534606e-07
      1.4588589   6.3097211e-17   3.1630585e-21               0   0.00073280308       724.62191    0.0042508424    6.952545e-07
       1.460961    6.291396e-17   3.0436202e-21               0   0.00073024209       724.53614     0.004249836    6.951647e-07
      1.4630631    6.291396e-17   3.0436202e-21               0   0.00072769905       724.45221    0.0042488526   6.9507682e-07
      1.4651652    6.291396e-17   3.0436202e-21               0   0.00072515602       724.36829    0.0042478693   6.9498894e-07
      1.4672673    6.291396e-17   3.0436202e-21               0   0.00072261299       724.28436    0.0042468859   6.9490107e-07
      1.4693694    6.291396e-17   3.0436202e-21               0   0.00072006995       724.20044    0.0042459025   6.9481319e-07
      1.4714715    6.291396e-17   3.0436202e-21               0   0.00071752692       724.11651    0.0042449191   6.9472531e-07
      1.4735736    6.291396e-17   3.0436202e-21               0   0.00071498389       724.03259    0.0042439357   6.9463743e-07
      1.4756757    6.291396e-17   3.0436202e-21               0   0.00071244085       723.94866    0.0042429524   6.9454956e-07
      1.4777778    6.291396e-17   3.0436202e-21               0   0.00070989782       723.86474     0.004241969   6.9446168e-07
      1.4798799    6.291396e-17   3.0436202e-21               0   0.00070735479       723.78081    0.0042409856    6.943738e-07
       1.481982    6.291396e-17   3.0436202e-21               0   0.00070481175       723.69689    0.0042400022   6.9428592e-07
      1.4840841    6.291396e-17   3.0436202e-21               0   0.00070226872       723.61297    0.0042390188   6.9419804e-07
      1.4861862    6.291396e-17   3.0436202e-21               0   0.00069972569       723.52904    0.0042380355   6.9411017e-07
      1.4882883    6.291396e-17   3.0436202e-21               0   0.00069718265       723.44512    0.0042370521   6.9402229e-07
      1.4903904    6.291396e-17   3.0436202e-21               0   0.00069463962       723.36119    0.0042360687   6.9393441e-07
      1.4924925    6.291396e-17   3.0436202e-21               0   0.00069209659       723.27727    0.0042350853   6.9384653e-07
      1.4945946    6.291396e-17   3.0436202e-21               0   0.00068955355       723.19334     0.004234102   6.9375866e-07
      1.4966967    6.291396e-17   3.0436202e-21               0   0.00068701052       723.10942    0.0042331186   6.9367078e-07
      1.4987988    6.291396e-17   3.0436202e-21               0   0.00068446749       723.02549    0.0042321352    6.935829e-07
      1.5009009    6.291396e-17   3.0436202e-21               0   0.00068192445       722.94157    0.0042311518   6.9349502e-07
       1.503003    6.291396e-17   3.0436202e-21               0   0.00067938142       722.85764    0.0042301684   6.9340715e-07
      1.5051051   6.2732816e-17   2.9320744e-21               0   0.00067684368       722.77408    0.0042291896   6.9331965e-07
      1.5072072   6.2732816e-17   2.9320744e-21               0   0.00067434857       722.69345    0.0042282471   6.9323519e-07
      1.5093093   6.2732816e-17   2.9320744e-21               0   0.00067185346       722.61282    0.0042273047   6.9315074e-07
      1.5114114   6.2732816e-17   2.9320744e-21               0   0.00066935835       722.53219    0.0042263623   6.9306629e-07
      1.5135135   6.2732816e-17   2.9320744e-21               0   0.00066686325       722.45157    0.0042254199   6.9298183e-07
      1.5156156   6.2732816e-17   2.9320744e-21               0   0.00066436814       722.37094    0.0042244774   6.9289738e-07
      1.5177177   6.2732816e-17   2.9320744e-21               0   0.00066187303       722.29031     0.004223535   6.9281293e-07
      1.5198198   6.2732816e-17   2.9320744e-21               0   0.00065937792       722.20968    0.0042225926   6.9272848e-07
      1.5219219   6.2732816e-17   2.9320744e-21               0   0.00065688281       722.12905    0.0042216501   6.9264402e-07
       1.524024   6.2732816e-17   2.9320744e-21               0   0.00065438771       722.04842    0.0042207077   6.9255957e-07
      1.5261261   6.2732816e-17   2.9320744e-21               0    0.0006518926       721.96779    0.0042197653   6.9247512e-07
      1.5282282   6.2732816e-17   2.9320744e-21               0   0.00064939749       721.88716    0.0042188229   6.9239067e-07
      1.5303303   6.2732816e-17   2.9320744e-21               0   0.00064690238       721.80653    0.0042178804   6.9230621e-07
      1.5324324   6.2732816e-17   2.9320744e-21               0   0.00064440727        721.7259     0.004216938   6.9222176e-07
      1.5345345   6.2732816e-17   2.9320744e-21               0   0.00064191217       721.64528    0.0042159956   6.9213731e-07
      1.5366366   6.2732816e-17   2.9320744e-21               0   0.00063941706       721.56465    0.0042150531   6.9205285e-07
      1.5387387   6.2732816e-17   2.9320744e-21               0   0.00063692195       721.48402    0.0042141107    6.919684e-07
      1.5408408   6.2732816e-17   2.9320744e-21               0   0.00063442684       721.40339    0.0042131683   6.9188395e-07
      1.5429429   6.2732816e-17   2.9320744e-21               0   0.00063193173       721.32276    0.0042122258    6.917995e-07
       1.545045   6.2732816e-17   2.9320744e-21               0   0.00062943663       721.24213    0.0042112834   6.9171504e-07
      1.5471471   6.2732816e-17   2.9320744e-21               0   0.00062694152        721.1615     0.004210341   6.9163059e-07
      1.5492492   6.2732816e-17   2.9320744e-21               0   0.00062444641       721.08087    0.0042093986   6.9154614e-07
      1.5513514   6.2553506e-17    2.826011e-21               0   0.00062195682       721.00052    0.0042084595   6.9146197e-07
      1.5534535   6.2553506e-17    2.826011e-21               0   0.00061952454       720.92298    0.0042075554   6.9138073e-07
      1.5555556   6.2553506e-17    2.826011e-21               0   0.00061709226       720.84544    0.0042066514   6.9129949e-07
      1.5576577   6.2553506e-17    2.826011e-21               0   0.00061465998       720.76791    0.0042057473   6.9121825e-07
      1.5597598   6.2553506e-17    2.826011e-21               0    0.0006122277       720.69037    0.0042048432   6.9113701e-07
      1.5618619   6.2553506e-17    2.826011e-21               0   0.00060979542       720.61283    0.0042039392   6.9105577e-07
       1.563964   6.2553506e-17    2.826011e-21               0   0.00060736314        720.5353    0.0042030351   6.9097453e-07
      1.5660661   6.2553506e-17    2.826011e-21               0   0.00060493086       720.45776     0.004202131   6.9089329e-07
      1.5681682   6.2553506e-17    2.826011e-21               0   0.00060249858       720.38022     0.004201227   6.9081206e-07
      1.5702703   6.2553506e-17    2.826011e-21               0   0.00060006629       720.30269    0.0042003229   6.9073082e-07
      1.5723724   6.2553506e-17    2.826011e-21               0   0.00059763401       720.22515    0.0041994188   6.9064958e-07
      1.5744745   6.2553506e-17    2.826011e-21               0   0.00059520173       720.14761    0.0041985148   6.9056834e-07
      1.5765766   6.2553506e-17    2.826011e-21               0   0.00059276945       720.07008    0.0041976107    6.904871e-07
      1.5786787   6.2553506e-17    2.826011e-21               0   0.00059033717       719.99254    0.0041967066   6.9040586e-07
      1.5807808   6.2553506e-17    2.826011e-21               0   0.00058790489         719.915    0.0041958026   6.9032462e-07
      1.5828829   6.2553506e-17    2.826011e-21               0   0.00058547261       719.83746    0.0041948985   6.9024338e-07
       1.584985   6.2553506e-17    2.826011e-21               0   0.00058304033       719.75993    0.0041939944   6.9016215e-07
      1.5870871   6.2553506e-17    2.826011e-21               0   0.00058060805       719.68239    0.0041930904   6.9008091e-07
      1.5891892   6.2553506e-17    2.826011e-21               0   0.00057817577       719.60485    0.0041921863   6.8999967e-07
      1.5912913   6.2553506e-17    2.826011e-21               0   0.00057574349       719.52732    0.0041912822   6.8991843e-07
      1.5933934   6.2553506e-17    2.826011e-21               0   0.00057331121       719.44978    0.0041903782   6.8983719e-07
      1.5954955   6.2553506e-17    2.826011e-21               0   0.00057087892       719.37224    0.0041894741   6.8975595e-07
      1.5975976   6.2553506e-17    2.826011e-21               0   0.00056844664       719.29471    0.0041885701   6.8967471e-07
      1.5996997   6.2375918e-17    2.724915e-21               0   0.00056603391       719.21833    0.0041876803   6.8959468e-07
      1.6018018   6.2375918e-17    2.724915e-21               0   0.00056365192       719.14377    0.0041868131   6.8951653e-07
      1.6039039   6.2375918e-17    2.724915e-21               0   0.00056126993       719.06921    0.0041859458   6.8943839e-07
       1.606006   6.2375918e-17    2.724915e-21               0   0.00055888794       718.99465    0.0041850786   6.8936024e-07
      1.6081081   6.2375918e-17    2.724915e-21               0   0.00055650595       718.92009    0.0041842113    6.892821e-07
      1.6102102   6.2375918e-17    2.724915e-21               0   0.00055412397       718.84553    0.0041833441   6.8920395e-07
      1.6123123   6.2375918e-17    2.724915e-21               0   0.00055174198       718.77097    0.0041824768   6.8912581e-07
