#        face_x          face_y          face_z      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z               k             nut           omega
      1.3218781               0            0.05   -0.0041388206   -1.118712e-08               0       4165.8298    0.0045252338               0               0               0               0               0               0               0   3.4730393e-16   8.8980356e-12        11601891
       1.335724               0            0.05   -0.0040798608   -1.056362e-08               0       4160.2651    0.0044602276               0               0               0               0               0               0               0   3.4496154e-16   8.8801283e-12        11601891
      1.3497142               0            0.05   -0.0040219334  -9.7625296e-09               0       4154.6644    0.0043980633               0               0               0               0               0               0               0   3.4261471e-16   8.8621182e-12        11601891
      1.3638503               0            0.05   -0.0039650019  -1.0351424e-08               0        4149.144     0.004335573               0               0               0               0               0               0               0   3.4031453e-16    8.844378e-12        11601891
      1.3781338               0            0.05   -0.0039077602  -1.0364354e-08               0       4143.5857    0.0042726431               0               0               0               0               0               0               0   3.3800811e-16   8.8265287e-12        11601891
      1.3925664               0            0.05   -0.0038504568  -1.0086597e-08               0       4138.1119    0.0042102071               0               0               0               0               0               0               0   3.3574956e-16   8.8089624e-12        11601891
      1.4071494               0            0.05   -0.0037915051  -9.8058215e-09               0       4132.6017    0.0041450956               0               0               0               0               0               0               0   3.3348724e-16   8.7912907e-12        11601891
      1.4218845               0            0.05   -0.0037367954  -9.4755517e-09               0       4127.1839    0.0040868016               0               0               0               0               0               0               0   3.3127554e-16   8.7739275e-12        11601891
      1.4367733               0            0.05   -0.0036846362  -8.9132493e-09               0       4121.7183    0.0040282658               0               0               0               0               0               0               0   3.2905413e-16   8.7564226e-12        11601891
      1.4518173               0            0.05   -0.0036329421  -8.7799176e-09               0       4116.3412    0.0039722205               0               0               0               0               0               0               0   3.2688268e-16   8.7392129e-12        11601891
      1.4670183               0            0.05   -0.0035794347  -9.0447762e-09               0       4110.9155    0.0039120795               0               0               0               0               0               0               0   3.2469952e-16   8.7218591e-12        11601891
      1.4823778               0            0.05   -0.0035249203  -9.3795659e-09               0       4105.5872    0.0038533354               0               0               0               0               0               0               0   3.2256867e-16   8.7048285e-12        11601891
      1.4978975               0            0.05   -0.0034701657  -9.0095527e-09               0       4100.2142    0.0037920584               0               0               0               0               0               0               0   3.2042899e-16   8.6876657e-12        11601891
       1.513579               0            0.05   -0.0034194599  -8.1145237e-09               0       4094.9431    0.0037379741               0               0               0               0               0               0               0   3.1834184e-16   8.6708404e-12        11601891
       1.529424               0            0.05   -0.0033700827  -7.1499442e-09               0       4089.6151    0.0036850319               0               0               0               0               0               0               0   3.1624017e-16   8.6538445e-12        11601891
      1.5454344               0            0.05   -0.0033230042  -6.8960093e-09               0       4084.3891    0.0036343699               0               0               0               0               0               0               0   3.1419303e-16   8.6371845e-12        11601891
      1.5616116               0            0.05   -0.0032742611  -8.2680488e-09               0       4079.0993    0.0035812629               0               0               0               0               0               0               0   3.1212719e-16   8.6203321e-12        11601891
      1.5779576               0            0.05   -0.0032237935  -8.1572312e-09               0       4073.9203    0.0035208817               0               0               0               0               0               0               0   3.1011955e-16    8.603844e-12        11601891
      1.5944741               0            0.05   -0.0031732664  -8.7871073e-09               0       4068.6835    0.0034702371               0               0               0               0               0               0               0   3.0809431e-16   8.5871821e-12        11601891
      1.6111628               0            0.05   -0.0031250598  -7.1289829e-09               0       4063.5617    0.0034115036               0               0               0               0               0               0               0    3.061283e-16   8.5708973e-12        11601891
      1.6280256               0            0.05   -0.0030796259  -5.3224889e-09               0       4058.3748    0.0033693657               0               0               0               0               0               0               0   3.0414067e-16   8.5544162e-12        11601891
      1.6450642               0            0.05   -0.0030356816  -7.1440297e-09               0       4053.2979    0.0033170123               0               0               0               0               0               0               0   3.0221179e-16   8.5382945e-12        11601891
      1.6622805               0            0.05   -0.0029908808  -7.9176361e-09               0       4048.1513    0.0032690138               0               0               0               0               0               0               0   3.0025881e-16   8.5219616e-12        11601891
      1.6796764               0            0.05   -0.0029441561  -5.8119606e-09               0        4043.121    0.0032121037               0               0               0               0               0               0               0   2.9836817e-16   8.5060089e-12        11601891
      1.6972537               0            0.05   -0.0028970653  -6.2398581e-09               0       4038.0278    0.0031693577               0               0               0               0               0               0               0   2.9645428e-16   8.4898668e-12        11601891
      1.7150143               0            0.05   -0.0028528445  -6.3773724e-09               0       4033.0566    0.0031160488               0               0               0               0               0               0               0   2.9460342e-16   8.4741212e-12        11601891
      1.7329601               0            0.05   -0.0028105695  -5.8563043e-09               0       4028.0128    0.0030766919               0               0               0               0               0               0               0   2.9272473e-16   8.4581553e-12        11601891
      1.7510931               0            0.05   -0.0027694264  -5.9026241e-09               0       4023.0882    0.0030232023               0               0               0               0               0               0               0   2.9090916e-16   8.4425769e-12        11601891
      1.7694152               0            0.05   -0.0027286657  -5.8270051e-09               0       4018.0866    0.0029847492               0               0               0               0               0               0               0   2.8906425e-16   8.4267654e-12        11601891
      1.7879284               0            0.05   -0.0026856159  -5.9312812e-09               0       4013.2072    0.0029323109               0               0               0               0               0               0               0   2.8728479e-16    8.411349e-12        11601891
      1.8066346               0            0.05   -0.0026420846  -5.8257726e-09               0       4008.2591    0.0028921581               0               0               0               0               0               0               0   2.8547742e-16   8.3957259e-12        11601891
       1.825536               0            0.05   -0.0026002438   -5.647175e-09               0       4003.4392    0.0028376809               0               0               0               0               0               0               0   2.8373581e-16   8.3805165e-12        11601891
      1.8446344               0            0.05    -0.002560552  -5.5086583e-09               0       3998.5445    0.0028021459               0               0               0               0               0               0               0     2.81963e-16   8.3650813e-12        11601891
      1.8639321               0            0.05   -0.0025225035  -3.5928306e-09               0        3993.774     0.002754047               0               0               0               0               0               0               0    2.802551e-16   8.3500468e-12        11601891
       1.883431               0            0.05   -0.0024847832  -5.0062792e-09               0       3988.9229    0.0027231763               0               0               0               0               0               0               0   2.7851508e-16   8.3347667e-12        11601891
      1.9031332               0            0.05   -0.0024456632  -6.0629265e-09               0       3984.1984    0.0026684137               0               0               0               0               0               0               0    2.768412e-16   8.3198956e-12        11601891
      1.9230409               0            0.05   -0.0024063769  -4.9023668e-09               0       3979.3987     0.002634584               0               0               0               0               0               0               0   2.7513676e-16    8.304796e-12        11601891
      1.9431562               0            0.05   -0.0023676904  -4.2374085e-09               0       3974.7304    0.0025844651               0               0               0               0               0               0               0   2.7349833e-16     8.29012e-12        11601891
      1.9634814               0            0.05   -0.0023303311  -4.9672611e-09               0       3969.9846    0.0025546864               0               0               0               0               0               0               0   2.7182688e-16   8.2752084e-12        11601891
      1.9840185               0            0.05   -0.0022940898  -4.8063065e-09               0       3965.3696    0.0025002544               0               0               0               0               0               0               0   2.7022117e-16   8.2607163e-12        11601891
      2.0047697               0            0.05   -0.0022583635  -4.3945752e-09               0       3960.6718    0.0024730495               0               0               0               0               0               0               0   2.6858175e-16   8.2459742e-12        11601891
      2.0257374               0            0.05   -0.0022225199  -3.8134606e-09               0       3956.1075    0.0024239262               0               0               0               0               0               0               0   2.6700936e-16   8.2316582e-12        11601891
      2.0469238               0            0.05   -0.0021872884  -4.9661092e-09               0       3951.4607    0.0024002765               0               0               0               0               0               0               0   2.6540366e-16   8.2170927e-12        11601891
      2.0683311               0            0.05   -0.0021522234  -4.4751435e-09               0       3946.9491    0.0023417959               0               0               0               0               0               0               0   2.6386492e-16   8.2029585e-12        11601891
      2.0899616               0            0.05   -0.0021173315   -3.835877e-09               0        3942.354    0.0023192461               0               0               0               0               0               0               0   2.6229039e-16   8.1885721e-12        11601891
      2.1118178               0            0.05   -0.0020835533   -3.108837e-09               0       3937.8974    0.0022698767               0               0               0               0               0               0               0   2.6078311e-16   8.1746274e-12        11601891
      2.1339019               0            0.05   -0.0020504491  -3.7044919e-09               0       3933.3527    0.0022505921               0               0               0               0               0               0               0   2.5923897e-16   8.1604156e-12        11601891
      2.1562163               0            0.05   -0.0020166491  -4.0334555e-09               0        3928.948    0.0021964208               0               0               0               0               0               0               0   2.5776359e-16   8.1466489e-12        11601891
      2.1787634               0            0.05    -0.001984138  -3.5827841e-09               0       3924.4577    0.0021762935               0               0               0               0               0               0               0   2.5625154e-16   8.1326236e-12        11601891
      2.2015456               0            0.05   -0.0019511762  -2.9014318e-09               0       3920.1066    0.0021258941               0               0               0               0               0               0               0    2.548086e-16   8.1190394e-12        11601891
      2.2245655               0            0.05     -0.00192048  -3.3875231e-09               0       3915.6715    0.0021106329               0               0               0               0               0               0               0   2.5332795e-16    8.105202e-12        11601891
      2.2478254               0            0.05    -0.001888296  -3.9288596e-09               0       3911.3693    0.0020558963               0               0               0               0               0               0               0   2.5191356e-16   8.0917862e-12        11601891
      2.2713279               0            0.05   -0.0018590403  -3.3545146e-09               0       3906.9898     0.002041131               0               0               0               0               0               0               0   2.5046376e-16   8.0781383e-12        11601891
      2.2950755               0            0.05   -0.0018264731  -2.6604127e-09               0       3902.7341    0.0019921161               0               0               0               0               0               0               0    2.490764e-16   8.0648824e-12        11601891
      2.3190708               0            0.05   -0.0017974655   -3.214437e-09               0       3898.4165    0.0019786703               0               0               0               0               0               0               0   2.4766018e-16    8.051442e-12        11601891
      2.3433163               0            0.05   -0.0017659178  -3.7136747e-09               0         3894.21    0.0019220373               0               0               0               0               0               0               0   2.4630204e-16   8.0383537e-12        11601891
      2.3678147               0            0.05   -0.0017379799  -2.9277335e-09               0       3889.9538    0.0019095012               0               0               0               0               0               0               0   2.4491823e-16   8.0251194e-12        11601891
      2.3925686               0            0.05   -0.0017080018  -2.9602464e-09               0       3885.7948    0.0018607764               0               0               0               0               0               0               0   2.4358568e-16   8.0121937e-12        11601891
      2.4175806               0            0.05   -0.0016809183  -3.7321047e-09               0       3881.5968    0.0018500788               0               0               0               0               0               0               0   2.4223299e-16   7.9991549e-12        11601891
      2.4428535               0            0.05   -0.0016526995  -3.4158182e-09               0       3877.4853    0.0017926633               0               0               0               0               0               0               0   2.4092631e-16   7.9863905e-12        11601891
      2.4683899               0            0.05   -0.0016229769  -3.3225286e-09               0       3873.3412    0.0017804765               0               0               0               0               0               0               0   2.3960322e-16   7.9735324e-12        11601891
      2.4941927               0            0.05   -0.0015983379  -3.2458104e-09               0       3869.2942    0.0017307699               0               0               0               0               0               0               0   2.3832885e-16    7.960982e-12        11601891
      2.5202646               0            0.05    -0.001568728   3.4277383e-10               0       3865.1896    0.0017206298               0               0               0               0               0               0               0   2.3702782e-16   7.9482599e-12        11601891
      2.5466083               0            0.05   -0.0015475705  -3.2386931e-09               0       3861.2114    0.0016920012               0               0               0               0               0               0               0   2.3579247e-16   7.9359351e-12        11601891
      2.5732268               0            0.05   -0.0015192307  -2.4702092e-09               0       3857.1312    0.0016611925               0               0               0               0               0               0               0   2.3449974e-16   7.9233029e-12        11601891
      2.6001229               0            0.05   -0.0014923676   -2.230545e-09               0       3853.2197    0.0016338835               0               0               0               0               0               0               0   2.3331109e-16   7.9111968e-12        11601891
      2.6272996               0            0.05   -0.0014781781  -1.4649171e-09               0       3849.1966    0.0016160447               0               0               0               0               0               0               0   2.3201837e-16   7.8987576e-12        11601891
      2.6547596               0            0.05   -0.0014357091   -1.423401e-09               0       3845.2813    0.0015820835               0               0               0               0               0               0               0   2.3088118e-16   7.8866475e-12        11601891
       2.682506               0            0.05   -0.0014549088  -3.5055612e-09               0       3841.4031    0.0015908283               0               0               0               0               0               0               0   2.2958605e-16   7.8746763e-12        11601891
      2.7105418               0            0.05   -0.0013666345  -4.3078658e-09               0       3837.3042    0.0015011498               0               0               0               0               0               0               0   2.2849255e-16   7.8619983e-12        11601891
      2.7388699               0            0.05   -0.0014643069  -3.6718093e-09               0       3833.8292    0.0015682921               0               0               0               0               0               0               0   2.2720651e-16   7.8513062e-12        11601891
      2.7674935               0            0.05   -0.0012340893  -8.4804585e-10               0       3829.1052    0.0013756512               0               0               0               0               0               0               0   2.2610223e-16   7.8366803e-12        11601891
      2.7964157               0            0.05   -0.0015326287  -3.8552492e-09               0       3826.8472    0.0016158825               0               0               0               0               0               0               0   2.2492595e-16    7.829812e-12        11601891
      2.8256394               0            0.05  -0.00094653349  -6.6908797e-09               0        3820.334    0.0011305621               0               0               0               0               0               0               0   2.2362415e-16   7.8096087e-12        11601891
      2.8551679               0            0.05    -0.001582732   6.0159188e-08               0       3821.3858    0.0016046456               0               0               0               0               0               0               0   2.2293619e-16   7.8130858e-12        11601891
      2.8850044               0            0.05   -0.0017771374   6.1702677e-08               0       3811.0687     0.002170479               0               0               0               0               0               0               0    2.220446e-16   7.7809887e-12        11601891
